Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Чапаевская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №4201	УИК №4202	УИК №4203	УИК №4204	УИК №4205	УИК №4206	УИК №4207	УИК №4208	УИК №4209	УИК №4210	УИК №4211	УИК №4212	УИК №4213	УИК №4214	УИК №4215	УИК №4216	УИК №4217	УИК №4218	УИК №4219	УИК №4220	УИК №4221	УИК №4222	УИК №4223	УИК №4224	УИК №4225	УИК №4226	УИК №4227	УИК №4228	УИК №4229	УИК №4230	УИК №4231	УИК №4232	УИК №4233	УИК №4234									
1	"Число избирателей, включенных в список избирателей"	54742	2693	2489	803	1242	2590	1324	1354	1195	1474	1252	1574	1206	1601	1563	1563	816	1143	856	1517	1388	941	816	2148	907	1212	865	2620	2561	2844	2585	2742	1196	1317	2345									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	53994	2650	2550	800	1200	2500	1300	1300	1150	1450	1250	1550	1200	1650	1450	1550	750	1150	850	1500	1350	900	800	2194	850	1150	800	2650	2550	2850	2600	2700	1100	1350	2350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31722	1583	1393	540	731	1468	727	795	712	917	734	891	688	996	834	811	495	605	528	850	808	529	442	1861	403	537	693	1369	1326	1728	1399	1321	731	853	1424									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2981	97	125	30	65	259	66	100	74	57	99	94	49	82	156	82	113	86	42	141	88	74	46	29	43	30	60	98	146	130	142	86	60	67	65									
6	Число погашенных избирательных бюллетеней	19291	970	1032	230	404	773	507	405	364	476	417	565	463	572	460	657	142	459	280	509	454	297	312	304	404	583	47	1183	1078	992	1059	1293	309	430	861									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2981	97	125	30	65	259	66	100	74	58	98	94	49	82	156	82	113	86	42	141	88	74	46	29	43	30	60	98	146	130	142	86	60	67	65									
8	Число бюллетеней в стационарных ящиках для голосования	31718	1583	1393	540	731	1468	727	795	712	916	734	891	688	996	834	811	495	605	528	850	808	529	442	1861	403	537	693	1369	1325	1726	1399	1321	731	853	1424									
