Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Зареченская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229					
1	"Число избирателей, внесенных в списки избирателей"	53074	2452	2237	2099	2255	1995	1590	1106	2287	1959	2094	2236	1994	2274	2138	2233	2311	2129	1985	2215	1961	2435	2030	1982	1865	710	1192	922	388					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	46450	2100	1950	1850	1900	1750	1300	950	2000	1850	1850	1900	1750	1950	1850	1950	2000	1900	1750	1950	1700	2100	1750	1700	1750	600	950	900	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	35094	1659	1525	1353	1483	1397	1085	770	1568	1399	1434	1393	1366	1480	1405	1466	1485	1415	1251	1437	1293	1690	1313	1287	1195	441	681	657	166					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	785	20	34	21	36	28	5	19	15	32	32	32	11	6	19	15	22	26	22	21	16	31	47	36	27	19	79	15	99					
6	Число погашенных избирательных бюллетеней	10571	421	391	476	381	325	210	161	417	419	384	475	373	464	426	469	493	459	477	492	391	379	390	377	528	140	190	228	235					
7	Число избирательных бюллетеней в переносных ящиках для голосования	785	20	34	21	36	28	5	19	15	32	32	32	11	6	19	15	22	26	22	21	16	31	47	36	27	19	79	15	99					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	35085	1659	1524	1353	1483	1397	1085	770	1568	1399	1434	1393	1366	1480	1404	1464	1485	1415	1250	1437	1293	1690	1313	1283	1195	441	681	657	166					
9	Число недействительных избирательных бюллетеней	608	23	47	20	22	36	15	10	17	46	22	31	25	17	19	21	21	23	15	22	18	28	32	16	24	7	9	16	6					
10	Число действительных избирательных бюллетеней	35262	1656	1511	1354	1497	1389	1075	779	1566	1385	1444	1394	1352	1469	1404	1458	1486	1418	1257	1436	1291	1693	1328	1303	1198	453	751	656	259					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	730	30	30	30	30	35	30	15	30	30	30	30	25	30	30	30	30	30	25	30	25	30	25	25	25	20	15	15	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	487	20	23	15	12	29	18	10	22	20	21	15	21	17	23	18	22	23	12	25	17	28	14	18	20	8	11	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	137	11	1	2	2	9	7	2	4	1	9	4	2	3	3	6	3	4	2	7	3	3	4	2	3	4	12	2	22					
14	Число погашенных неиспользованных открепительных удостоверений	243	10	7	15	18	6	12	5	8	10	9	15	4	13	7	12	8	7	13	5	8	2	11	7	5	12	4	10	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	675	31	25	25	34	34	22	15	34	26	33	30	28	20	31	26	27	23	15	35	19	28	27	21	21	16	13	5	11					
		1.88%	1.85%	1.60%	1.82%	2.24%	2.39%	2.02%	1.90%	2.15%	1.82%	2.25%	2.11%	2.03%	1.35%	2.18%	1.76%	1.79%	1.60%	1.18%	2.40%	1.45%	1.63%	1.99%	1.59%	1.72%	3.48%	1.71%	0.74%	4.15%					
19	2.Всероссийская политическая партия «Гражданская Сила»	443	30	16	17	18	25	20	9	17	15	27	26	14	23	14	18	16	14	12	19	16	20	11	18	10	6	6	3	3					
		1.24%	1.79%	1.03%	1.24%	1.18%	1.75%	1.83%	1.14%	1.07%	1.05%	1.84%	1.82%	1.02%	1.55%	0.98%	1.22%	1.06%	0.97%	0.94%	1.30%	1.22%	1.16%	0.81%	1.36%	0.82%	1.30%	0.79%	0.45%	1.13%					
20	3.Политическая партия «Демократическая партия России»	56	1	3	6	1	3	1	1	0	1	0	4	1	0	3	3	2	4	1	6	2	1	3	2	1	1	0	4	1					
