Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Большеберезниковская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124									
1	"Число избирателей, включенных в список избирателей"	9530	1478	1192	818	893	159	179	154	67	100	183	148	216	281	501	276	198	242	332	128	454	280	376	234	128	513									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9410	1470	1200	810	880	150	170	145	60	95	175	145	200	280	510	280	210	245	320	120	450	260	360	225	120	530									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7626	1053	859	685	779	148	159	123	53	86	155	120	186	234	391	237	162	196	294	109	342	237	328	178	105	407									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	628	75	57	64	57	1	2	13	3	5	14	12	10	24	25	28	17	20	15	9	44	21	28	19	12	53									
6	Число погашенных избирательных бюллетеней	1156	342	284	61	44	1	9	9	4	4	6	13	4	22	94	15	31	29	11	2	64	2	4	28	3	70									
7	Число избирательных бюллетеней в переносных ящиках для голосования	628	75	57	64	57	1	2	13	3	5	14	12	10	24	25	28	17	20	15	9	44	21	28	19	12	53									
8	Число бюллетеней в стационарных ящиках для голосования	7626	1053	859	685	779	148	159	123	53	86	155	120	186	234	391	237	162	196	294	109	342	237	328	178	105	407									
9	Число недействительных избирательных бюллетеней	24	3	18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	8230	1125	898	749	836	149	158	136	56	91	169	132	196	258	416	265	179	216	309	118	386	258	356	197	117	460									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	22	3	2	3	4	0	3	1	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	1									
		0.27%	0.27%	0.22%	0.40%	0.48%	0.00%	1.86%	0.74%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.56%	0.46%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%									
14	Грудинин Павел Николаевич	418	112	99	19	37	3	15	13	3	3	4	3	7	6	20	7	4	7	8	5	15	7	2	3	3	13									
		5.06%	9.93%	10.81%	2.54%	4.43%	2.01%	9.32%	9.56%	5.36%	3.30%	2.37%	2.27%	3.57%	2.33%	4.81%	2.64%	2.23%	3.24%	2.59%	4.24%	3.89%	2.71%	0.56%	1.52%	2.56%	2.83%									
15	Жириновский Владимир Вольфович	267	50	58	11	20	10	6	14	5	5	2	6	4	3	9	3	1	5	8	4	11	3	1	12	4	12									
		3.23%	4.43%	6.33%	1.47%	2.39%	6.71%	3.73%	10.29%	8.93%	5.49%	1.18%	4.55%	2.04%	1.16%	2.16%	1.13%	0.56%	2.31%	2.59%	3.39%	2.85%	1.16%	0.28%	6.09%	3.42%	2.61%									
16	Путин Владимир Владимирович	7406	939	717	704	757	135	131	105	48	82	163	123	183	247	386	251	170	201	287	109	353	246	353	177	110	429									
		89.73%	83.24%	78.28%	93.99%	90.55%	90.60%	81.37%	77.21%	85.71%	90.11%	96.45%	93.18%	93.37%	95.74%	92.79%	94.72%	94.97%	93.06%	92.88%	92.37%	91.45%	95.35%	99.16%	89.85%	94.02%	93.26%									
17	Собчак Ксения Анатольевна	41	9	8	2	8	0	0	1	0	1	0	0	0	2	0	1	1	0	4	0	0	0	0	2	0	2									
		0.50%	0.80%	0.87%	0.27%	0.96%	0.00%	0.00%	0.74%	0.00%	1.10%	0.00%	0.00%	0.00%	0.78%	0.00%	0.38%	0.56%	0.00%	1.29%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	0.43%									
18	Сурайкин Максим Александрович	46	8	8	6	5	1	0	1	0	0	0	0	0	0	0	3	1	1	1	0	6	2	0	2	0	1									
		0.56%	0.71%	0.87%	0.80%	0.60%	0.67%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.13%	0.56%	0.46%	0.32%	0.00%	1.55%	0.78%	0.00%	1.02%	0.00%	0.22%									
19	Титов Борис Юрьевич	21	2	4	4	4	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2									
		0.25%	0.18%	0.44%	0.53%	0.48%	0.00%	1.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%									
20	Явлинский Григорий Алексеевич	9	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0									
		0.11%	0.18%	0.22%	0.00%	0.12%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.26%	0.00%	0.00%	0.51%	0.00%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
