Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Чаплыгинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965					
1	"Число избирателей, включенных в списки избирателей"	26452	2144	946	2177	2308	1965	983	328	317	439	329	115	286	654	665	319	389	364	307	359	1742	962	799	354	892	387	480	319	93	690	333	393	293	120	891	316	434	715	535	218	92					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25180	2054	899	2071	2167	1862	929	313	301	416	319	106	274	626	638	300	369	346	297	340	1668	915	763	334	858	363	453	302	88	667	316	376	280	107	849	303	438	657	518	211	87					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16028	1406	647	1321	1374	1202	586	209	190	225	196	42	185	386	392	143	195	162	182	177	1072	626	554	248	524	237	198	230	59	351	154	257	163	71	541	165	99	606	412	173	68					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5424	203	106	207	228	161	111	101	97	161	80	49	89	184	208	154	159	172	102	147	267	160	114	60	213	118	255	72	29	219	145	105	117	36	195	95	303	51	99	37	15					
6	Число погашенных избирательных бюллетеней	3728	445	146	543	565	499	232	3	14	30	43	15	0	56	38	3	15	12	13	16	329	129	95	26	121	8	0	0	0	97	17	14	0	0	113	43	36	0	7	1	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5424	203	106	207	228	161	111	101	97	161	80	49	89	184	208	154	159	172	102	147	267	160	114	60	213	118	255	72	29	219	145	105	117	36	195	95	303	51	99	37	15					
