Выборы Президента Российской Федерации																																																																																	
Дата голосования: 04.03.2012																																																																																	
																																																																																	
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №25																																																																																	
																																																																																	
Сводная таблица итогов голосования																																																																																	
																																																																																	
	Число участковых избирательных комиссий	70																																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	70																																																																															
																																																																																	
		Сумма	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №1850	УИК №1851									
1	Число избирателей, включенных в список избирателей	147566	2366	2553	1669	2163	2263	2592	2516	1986	1723	1727	1897	1640	1691	2420	1973	2465	2583	1744	2076	2694	1980	2103	1881	2922	2441	2115	2337	2330	2236	2154	3004	2207	2081	2200	3141	2656	2605	2147	2097	2737	2113	2318	2108	1866	2799	2305	2571	1989	1857	2233	1853	2798	1882	2326	1881	1780	1842	1771	1442	1932	1318	2149	595	1732	1230	2014	1793	1419	1737	1798									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	124500	2100	1900	1500	1700	2000	2200	2200	1500	1400	1400	1500	1400	1400	2000	1600	2000	2000	1500	2000	2300	1600	1500	1600	2400	2000	1900	1800	2000	2000	1800	2600	1800	1800	1900	2500	2300	2100	2000	1900	2000	2000	1900	1700	1600	2500	1900	2200	1800	1600	1800	1700	2300	1600	1900	1600	1600	1600	1500	1200	1500	1500	1700	500	1700	1000	1600	1500	1300	1500	1600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	88866	1658	1568	1066	1096	1434	1601	1487	1186	1086	1072	1458	956	1077	1420	1112	1407	1382	1023	1220	1621	1291	1212	1126	1904	1398	1351	1161	1862	1401	1225	1329	1048	1369	1349	2255	1589	1162	1490	1236	1610	1414	1278	1260	1096	1615	1424	1490	1052	1220	1226	1180	1444	1420	1344	1147	1256	1230	1037	775	1065	646	1328	320	1029	850	1219	1067	894	1078	1164									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5506	16	31	10	250	20	23	22	19	24	12	11	21	53	52	13	11	12	9	15	20	79	20	18	24	28	31	309	47	14	124	1011	308	30	19	183	25	556	19	19	11	19	326	227	10	25	18	25	13	7	243	50	236	45	31	17	12	19	14	32	197	137	110	9	87	4	19	18	15	6	16									
6	Число погашенных избирательных бюллетеней	30128	426	301	424	354	546	576	691	295	290	316	31	423	270	528	475	582	606	468	765	659	230	268	456	472	574	518	330	91	585	451	260	444	401	532	62	686	382	491	645	379	567	296	213	494	860	458	685	735	373	331	470	620	135	525	436	332	351	449	393	238	717	262	171	584	146	362	415	391	416	420									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5496	16	31	10	250	20	23	22	19	24	12	11	21	53	52	13	11	12	9	15	20	79	20	18	24	28	31	309	47	14	124	1011	308	30	19	183	25	546	19	19	11	19	326	227	10	25	18	25	13	7	243	50	236	45	31	17	12	19	14	32	197	137	110	9	87	4	19	18	15	6	16									
8	Число бюллетеней в стационарных ящиках для голосования	88792	1656	1568	1064	1093	1433	1600	1486	1186	1086	1072	1438	956	1077	1420	1112	1407	1374	1023	1220	1617	1291	1212	1121	1901	1398	1351	1158	1862	1401	1225	1329	1048	1369	1349	2255	1589	1160	1488	1236	1610	1413	1278	1260	1096	1615	1424	1490	1050	1220	1226	1180	1444	1420	1340	1146	1256	1230	1036	775	1065	645	1327	320	1029	850	1215	1067	893	1077	1164									
9	Число недействительных избирательных бюллетеней	1203	21	2	20	10	29	0	20	11	15	9	0	13	7	19	21	12	22	2	23	26	13	19	16	29	24	17	17	18	40	19	27	14	27	18	22	11	12	26	24	22	22	22	29	6	21	23	33	10	23	20	9	19	19	15	12	12	24	15	13	15	13	18	3	23	12	22	14	17	12	10									
10	Число действительных избирательных бюллетеней	93085	1651	1597	1054	1333	1424	1623	1488	1194	1095	1075	1449	964	1123	1453	1104	1406	1364	1030	1212	1611	1357	1213	1123	1896	1402	1365	1450	1891	1375	1330	2313	1342	1372	1350	2416	1603	1694	1481	1231	1599	1410	1582	1458	1100	1619	1419	1482	1053	1204	1449	1221	1661	1446	1356	1151	1256	1225	1035	794	1247	769	1419	326	1093	842	1212	1071	891	1071	1170									
11	Число полученных открепительных  удостоверений	3222	45	47	40	40	43	41	60	40	40	40	40	40	44	45	40	40	40	40	70	50	53	48	36	65	40	40	40	45	50	47	75	41	39	60	45	75	60	55	55	60	45	40	55	47	40	55	60	40	40	40	40	60	40	40	40	42	55	38	36	44	40	60	16	34	46	40	40	40	55	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2878	45	47	29	30	41	39	47	29	28	26	37	39	42	42	21	39	39	34	68	49	53	48	30	62	37	30	35	45	49	47	75	41	37	54	45	73	60	53	47	60	41	31	51	39	38	51	54	33	34	39	32	54	36	32	36	41	45	33	24	44	13	60	11	32	40	35	39	28	40	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2002	23	24	27	39	27	17	24	22	21	26	36	30	25	37	29	32	15	61	19	33	24	32	18	37	33	23	23	28	26	52	11	23	51	47	24	26	24	29	22	22	24	18	23	24	27	52	41	17	32	27	26	24	36	24	43	34	24	16	12	25	22	22	19	62	54	26	25	31	18	32									
