Выборы Президента Российской Федерации																																																						
Дата голосования: 18.03.2018																																																						
																																																						
Наименование Избирательной комиссии:    Вологодская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																				
																																																						
		Сумма	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246									
1	"Число избирателей, включенных в список избирателей"	40595	1301	1012	530	410	161	494	480	1001	1554	2582	718	1696	793	143	1435	927	674	405	409	189	1334	928	1296	1071	723	412	541	1679	927	589	1555	2068	672	528	2083	953	656	725	648	146	603	2133	1411									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38920	1250	1000	500	400	170	500	480	950	1500	2400	700	1650	750	120	1350	950	620	410	430	170	1250	900	1250	1050	650	400	500	1600	900	540	1350	1950	580	500	2050	950	650	730	670	150	600	2050	1350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	23888	810	586	279	160	105	218	290	544	782	1595	468	744	473	77	917	549	322	156	191	87	840	600	866	534	523	234	361	958	567	408	935	1316	436	321	1120	617	400	396	394	64	370	1333	942									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3680	111	196	86	111	26	146	95	93	94	146	51	194	45	14	79	164	137	109	138	41	40	38	48	167	23	55	8	83	103	21	90	65	76	73	130	55	78	132	83	54	73	73	36									
6	Число погашенных избирательных бюллетеней	11352	329	218	135	129	39	136	95	313	624	659	181	712	232	29	354	237	161	145	101	42	370	262	336	349	104	111	131	559	230	111	325	569	68	106	800	278	172	202	193	32	157	644	372									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3680	111	196	86	111	26	146	95	93	94	146	51	194	45	14	79	164	137	109	138	41	40	38	48	167	23	55	8	83	103	21	90	65	76	73	130	55	78	132	83	54	73	73	36									
8	Число бюллетеней в стационарных ящиках для голосования	23885	810	586	279	160	105	218	290	544	780	1594	468	744	473	77	917	549	322	156	191	87	840	600	866	534	523	234	361	958	567	408	935	1316	436	321	1120	617	400	396	394	64	370	1333	942									
9	Число недействительных избирательных бюллетеней	300	8	11	0	2	0	0	4	3	9	18	9	5	7	2	9	5	7	4	0	0	12	12	11	8	3	1	3	18	10	5	10	17	3	3	13	8	8	4	3	3	3	28	11									
10	Число действительных избирательных бюллетеней	27265	913	771	365	269	131	364	381	634	865	1722	510	933	511	89	987	708	452	261	329	128	868	626	903	693	543	288	366	1023	660	424	1015	1364	509	391	1237	664	470	524	474	115	440	1378	967									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
13	Бабурин Сергей Николаевич	194	5	6	3	1	1	1	4	1	4	15	2	11	6	0	5	3	2	1	5	2	8	3	5	5	4	0	6	9	6	3	11	17	1	4	9	0	1	4	1	0	3	10	6									
		0.70%	0.54%	0.77%	0.82%	0.37%	0.76%	0.27%	1.04%	0.16%	0.46%	0.86%	0.39%	1.17%	1.16%	0.00%	0.50%	0.42%	0.44%	0.38%	1.52%	1.56%	0.91%	0.47%	0.55%	0.71%	0.73%	0.00%	1.63%	0.86%	0.90%	0.70%	1.07%	1.23%	0.20%	1.02%	0.72%	0.00%	0.21%	0.76%	0.21%	0.00%	0.68%	0.71%	0.61%									
14	Грудинин Павел Николаевич	3095	87	92	35	31	6	43	46	61	89	224	66	134	33	10	101	103	75	16	31	21	100	68	100	65	51	38	35	150	71	44	123	152	46	41	179	72	49	63	33	4	61	138	108									
		11.23%	9.45%	11.76%	9.59%	11.44%	4.58%	11.81%	11.95%	9.58%	10.18%	12.87%	12.72%	14.29%	6.37%	10.99%	10.14%	14.45%	16.34%	6.04%	9.42%	16.41%	11.36%	10.66%	10.94%	9.27%	9.34%	13.15%	9.49%	14.41%	10.60%	10.26%	12.00%	11.01%	8.98%	10.41%	14.32%	10.71%	10.25%	11.93%	6.92%	3.39%	13.77%	9.82%	11.04%									
15	Жириновский Владимир Вольфович	2487	68	65	27	11	18	45	62	55	65	144	64	78	54	9	79	64	36	27	44	10	73	55	67	70	56	34	37	99	80	34	76	135	40	56	94	62	46	50	55	10	30	120	83									
		9.02%	7.38%	8.31%	7.40%	4.06%	13.74%	12.36%	16.10%	8.63%	7.44%	8.28%	12.33%	8.32%	10.42%	9.89%	7.93%	8.98%	7.84%	10.19%	13.37%	7.81%	8.30%	8.62%	7.33%	9.99%	10.26%	11.76%	10.03%	9.51%	11.94%	7.93%	7.41%	9.78%	7.81%	14.21%	7.52%	9.23%	9.62%	9.47%	11.53%	8.47%	6.77%	8.53%	8.49%									
16	Путин Владимир Владимирович	20376	728	591	292	215	104	269	253	491	665	1257	352	669	407	67	762	516	329	209	238	92	651	475	685	527	411	209	270	719	487	321	728	995	402	277	881	504	368	389	364	100	322	1055	730									
		73.92%	79.04%	75.58%	80.00%	79.34%	79.39%	73.90%	65.71%	77.08%	76.09%	72.24%	67.82%	71.32%	78.57%	73.63%	76.51%	72.37%	71.68%	78.87%	72.34%	71.88%	73.98%	74.45%	74.95%	75.18%	75.27%	72.32%	73.17%	69.07%	72.69%	74.83%	71.02%	72.05%	78.52%	70.30%	70.48%	75.00%	76.99%	73.67%	76.31%	84.75%	72.69%	75.04%	74.64%									
17	Собчак Ксения Анатольевна	485	9	6	5	6	1	3	6	13	15	41	11	16	4	1	16	9	2	2	5	0	16	11	13	13	14	6	12	21	5	13	30	27	4	3	31	12	6	10	12	1	8	24	22									
		1.76%	0.98%	0.77%	1.37%	2.21%	0.76%	0.82%	1.56%	2.04%	1.72%	2.36%	2.12%	1.71%	0.77%	1.10%	1.61%	1.26%	0.44%	0.75%	1.52%	0.00%	1.82%	1.72%	1.42%	1.85%	2.56%	2.08%	3.25%	2.02%	0.75%	3.03%	2.93%	1.96%	0.78%	0.76%	2.48%	1.79%	1.26%	1.89%	2.52%	0.85%	1.81%	1.71%	2.25%									
18	Сурайкин Максим Александрович	189	3	3	0	4	0	0	7	5	9	5	3	4	5	2	10	6	4	1	1	1	4	6	10	8	0	0	3	2	4	2	10	16	6	4	8	6	0	2	5	0	10	6	4									
