Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Вологодская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275					
1	"Число избирателей, внесенных в список"	38492	743	531	607	228	558	498	217	792	837	214	1772	655	801	1249	1364	124	574	528	977	177	806	973	1180	1352	1257	688	651	390	916	643	2071	230	54	1139	896	901	556	552	1851	495	1107	674	651	809	2109	2095					
2	Число полученных избирательных бюллетеней	35564	690	500	550	210	510	460	190	720	740	190	1614	604	730	1150	1244	110	530	500	913	184	740	920	1080	1240	1160	630	595	360	836	593	1900	210	55	1050	830	830	506	506	1716	740	1020	615	575	730	1864	1924					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	19953	285	268	254	141	213	219	123	405	484	68	992	177	335	698	848	44	296	182	451	66	473	102	531	717	645	308	366	208	572	381	1171	125	32	581	427	485	328	318	1188	284	577	433	327	408	1171	1246					
5	"Число избирательных бюллетеней, выданных вне помещения"	4441	189	118	200	50	198	157	18	111	91	84	136	216	128	34	69	51	133	216	247	73	22	409	152	53	96	53	24	11	28	70	139	22	11	78	43	19	9	102	56	27	151	42	96	172	29	8					
6	Число погашенных избирательных бюллетеней	11170	216	114	96	19	99	84	49	204	165	38	486	211	267	418	327	15	101	102	215	45	245	409	397	470	419	269	205	141	236	142	590	63	12	391	360	326	169	86	472	429	292	140	152	150	664	670					
7	Число избирательных бюллетеней в переносных ящиках	4441	189	118	200	50	198	157	18	111	91	84	136	216	128	34	69	51	133	216	247	73	22	409	152	53	96	53	24	11	28	70	139	22	11	78	43	19	9	102	56	27	151	42	96	172	29	8					
8	Число бюллетеней в стационарных ящиках для голосования	19919	285	268	254	141	213	219	122	405	484	68	992	177	335	698	848	44	296	182	451	66	473	102	531	717	645	308	366	208	571	381	1168	125	32	580	427	485	328	318	1188	284	577	433	327	408	1151	1238					
9	Число недействительных избирательных бюллетеней	228	2	5	2	4	2	2	1	9	2	0	7	1	6	9	3	1	4	3	3	0	5	7	8	11	10	4	3	0	3	3	8	3	0	10	3	9	4	4	18	1	10	4	12	5	12	5					
10	Число действительных избирательных бюллетеней	24132	472	381	452	187	409	374	139	507	573	152	1121	392	457	723	914	94	425	395	695	139	490	504	675	759	731	357	387	219	596	448	1299	144	43	648	467	495	333	416	1226	310	718	471	411	575	1168	1241					
11	Число полученных открепительных  удостоверений	750	15	10	10	10	10	10	10	15	15	10	20	10	15	15	15	10	10	10	15	10	15	15	15	15	25	10	10	10	120	10	20	10	10	15	15	15	10	10	35	10	15	10	10	15	30	30					
12	Число выданных открепительных удостоверений	248	1	2	3	0	0	1	0	7	2	0	3	3	1	7	6	0	4	2	5	4	6	3	1	7	13	0	2	3	28	4	18	0	0	2	8	5	1	1	24	0	13	5	2	0	26	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	210	2	2	7	0	1	3	8	1	13	1	12	1	0	3	7	3	2	1	1	1	6	3	8	7	5	2	2	0	4	8	12	2	1	5	3	6	1	2	4	22	5	3	2	10	8	10					
14	Число неиспользованных открепительных удостоверений	502	14	8	7	10	10	9	10	8	13	10	17	7	14	8	9	10	6	8	10	6	9	12	14	8	12	10	8	7	92	6	2	10	10	13	7	10	9	9	11	10	2	5	8	15	4	5					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	623	5	8	11	1	7	7	1	9	18	2	16	12	8	18	13	4	15	5	24	3	12	25	8	15	28	7	4	7	10	5	35	5	1	17	11	13	8	9	31	11	15	17	12	8	50	72					
		2.56%	1.05%	2.07%	2.42%	0.52%	1.70%	1.86%	0.71%	1.74%	3.13%	1.32%	1.42%	3.05%	1.73%	2.46%	1.42%	4.21%	3.50%	1.26%	3.44%	2.16%	2.42%	4.89%	1.17%	1.95%	3.78%	1.94%	1.03%	3.20%	1.67%	1.11%	2.68%	3.40%	2.33%	2.58%	2.34%	2.58%	2.37%	2.14%	2.49%	3.54%	2.06%	3.58%	2.84%	1.38%	4.24%	5.78%					
19	. Малышкин Олег Александрович	463	12	3	9	4	7	10	2	8	12	3	11	8	2	17	23	2	16	6	8	1	11	13	12	19	13	11	11	10	28	3	24	9	0	7	7	8	2	7	34	3	8	6	3	4	22	24					
		1.90%	2.53%	0.78%	1.98%	2.09%	1.70%	2.66%	1.43%	1.55%	2.09%	1.97%	0.98%	2.04%	0.43%	2.32%	2.51%	2.11%	3.73%	1.51%	1.15%	0.72%	2.22%	2.54%	1.76%	2.47%	1.75%	3.05%	2.82%	4.57%	4.67%	0.67%	1.84%	6.12%	0.00%	1.06%	1.49%	1.59%	0.59%	1.67%	2.73%	0.96%	1.10%	1.26%	0.71%	0.69%	1.86%	1.93%					
20	. Миронов Сергей Михайлович	173	4	4	2	1	2	4	1	1	8	0	12	5	1	11	8	0	0	0	5	0	3	3	6	8	11	0	1	1	3	1	11	3	0	4	2	6	1	3	9	1	1	3	2	4	7	10					
