Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Усть-Пристанская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739					
1	"Число избирателей, внесенных в список избирателей"	12285	227	794	596	172	444	1727	1048	1837	83	590	159	706	346	753	1051	674	492	216	370					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12500	234	819	624	174	457	1762	1007	1846	83	608	164	726	356	758	1082	686	527	219	368					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6020	113	363	335	107	223	805	401	854	44	287	94	353	183	441	469	376	247	125	200					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	776	15	97	60	24	14	67	82	47	8	37	17	58	32	46	69	45	21	9	28					
6	Число погашенных избирательных бюллетеней	5704	106	359	229	43	220	890	524	945	31	284	53	315	141	271	544	265	259	85	140					
7	Число избирательных бюллетеней в переносных ящиках для голосования	776	15	97	60	24	14	67	82	47	8	37	17	58	32	46	69	45	21	9	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6020	113	363	335	107	223	805	401	854	44	287	94	353	183	441	469	376	247	125	200					
9	Число недействительных избирательных бюллетеней	129	1	9	9	4	9	13	8	13	1	14	4	5	2	3	9	12	7	3	3					
10	Число действительных избирательных бюллетеней	6667	127	451	386	127	228	859	475	888	51	310	107	406	213	484	529	409	261	131	225					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	98	2	5	1	1	3	21	5	19	2	3	2	4	2	3	5	9	5	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	77	0	3	0	0	3	21	4	18	0	3	2	3	2	2	4	9	2	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	49	2	1	4	5	2	3	2	2	0	2	3	0	1	2	2	1	3	8	6					
14	Число погашенных неиспользованных открепительных удостоверений	21	2	2	1	1	0	0	1	1	2	0	0	1	0	1	1	0	3	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1527	22	126	93	33	59	231	109	199	6	69	25	104	40	88	139	81	41	20	42					
		22.47%	17.19%	27.39%	23.54%	25.19%	24.89%	26.49%	22.57%	22.09%	11.54%	21.30%	22.52%	25.30%	18.60%	18.07%	25.84%	19.24%	15.30%	14.93%	18.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1069	11	51	76	37	21	122	77	139	2	52	26	66	37	57	89	103	46	19	38					
		15.73%	8.59%	11.09%	19.24%	28.24%	8.86%	13.99%	15.94%	15.43%	3.85%	16.05%	23.42%	16.06%	17.21%	11.70%	16.54%	24.47%	17.16%	14.18%	16.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	53	1	1	0	0	2	6	1	6	0	5	1	5	0	6	1	6	7	2	3					
		0.78%	0.78%	0.22%	0.00%	0.00%	0.84%	0.69%	0.21%	0.67%	0.00%	1.54%	0.90%	1.22%	0.00%	1.23%	0.19%	1.43%	2.61%	1.49%	1.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1403	30	87	41	23	58	167	100	220	5	55	17	81	22	141	135	84	74	28	35					
		20.64%	23.44%	18.91%	10.38%	17.56%	24.47%	19.15%	20.70%	24.42%	9.62%	16.98%	15.32%	19.71%	10.23%	28.95%	25.09%	19.95%	27.61%	20.90%	15.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	55	1	0	5	2	1	12	3	4	0	2	0	2	1	0	8	3	8	2	1					
		0.81%	0.78%	0.00%	1.27%	1.53%	0.42%	1.38%	0.62%	0.44%	0.00%	0.62%	0.00%	0.49%	0.47%	0.00%	1.49%	0.71%	2.99%	1.49%	0.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2541	62	186	169	31	85	320	184	320	38	127	38	146	113	189	153	131	84	59	106					
		37.39%	48.44%	40.43%	42.78%	23.66%	35.86%	36.70%	38.10%	35.52%	73.08%	39.20%	34.23%	35.52%	52.56%	38.81%	28.44%	31.12%	31.34%	44.03%	46.49%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	0	0	2	1	2	1	1	0	0	0	0	2	0	3	4	1	1	1	0					
		0.28%	0.00%	0.00%	0.51%	0.76%	0.84%	0.11%	0.21%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.62%	0.74%	0.24%	0.37%	0.75%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
