Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Режевская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №720	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788									
1	Число избирателей, включенных в список избирателей	39838	95	2034	2156	2486	2351	2302	1475	2427	1499	1040	1898	1401	1933	1947	1795	1928	1447	515	395	730	269	1046	174	575	164	522	966	222	938	192	651	1308	104	265	483	105									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	38000	250	2000	2000	2300	2200	2000	1400	2200	1400	1000	1900	1400	1900	1900	1800	1900	1400	550	350	700	250	1000	150	500	150	500	900	200	900	160	650	1200	90	250	450	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20233	95	949	1176	1406	1308	953	614	1141	662	598	1135	851	1073	899	954	1017	864	172	167	356	151	513	99	286	91	205	431	90	392	73	350	600	59	127	308	68									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1394	0	25	52	48	55	70	62	69	39	20	24	28	47	58	47	38	25	249	43	19	16	45	8	19	13	41	44	7	41	37	20	56	9	9	7	4									
6	Число погашенных избирательных бюллетеней	16373	155	1026	772	846	837	977	724	990	699	382	741	521	780	943	799	845	511	129	140	325	83	442	43	195	46	254	425	103	467	50	280	544	22	114	135	28									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1394	0	25	52	48	55	70	62	69	39	20	24	28	47	58	47	38	25	249	43	19	16	45	8	19	13	41	44	7	41	37	20	56	9	9	7	4									
8	Число бюллетеней в стационарных ящиках для голосования	20230	95	949	1176	1405	1308	952	614	1141	662	598	1135	851	1072	899	954	1017	864	172	167	356	151	513	99	286	91	205	431	90	392	73	350	600	59	127	308	68									
9	Число недействительных избирательных бюллетеней	200	2	7	8	13	12	10	10	9	8	4	5	8	13	8	11	6	5	11	3	3	1	1	1	5	3	1	6	1	6	1	6	3	0	2	7	0									
10	Число действительных избирательных бюллетеней	21424	93	967	1220	1440	1351	1012	666	1201	693	614	1154	871	1106	949	990	1049	884	410	207	372	166	557	106	300	101	245	469	96	427	109	364	653	68	134	308	72									
11	Число полученных открепительных  удостоверений	728	0	35	35	38	30	20	20	27	20	25	35	25	20	40	30	35	28	2	15	20	8	20	10	8	15	12	25	5	12	7	20	20	6	25	20	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	535	0	30	30	20	18	15	10	25	18	14	17	19	16	32	25	17	11	0	14	13	4	20	5	5	14	12	25	4	10	7	13	14	6	25	16	11									
13	Число избирателей, проголосовавших по открепительным удостоверениям	336	51	10	17	11	7	9	14	24	7	9	10	9	7	6	6	8	13	6	21	16	3	7	1	8	3	4	7	5	6	2	6	8	2	4	6	3									
14	Число неиспользованных открепительных удостоверений	193	0	5	5	18	12	5	10	2	2	11	18	6	4	8	5	18	17	2	1	7	4	0	5	3	1	0	0	1	2	0	7	6	0	0	4	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	22	0	1	2	1	0	1	2	1	0	0	0	2	1	1	1	0	4	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	1337	5	60	52	81	69	78	54	85	46	28	76	64	56	60	54	67	52	43	17	17	22	27	5	19	5	12	26	10	25	4	19	47	4	6	33	9									
		6.18%	5.26%	6.16%	4.23%	5.57%	5.06%	7.63%	7.99%	7.02%	6.56%	4.53%	6.56%	7.28%	5.00%	6.27%	5.39%	6.35%	5.85%	10.21%	8.10%	4.53%	13.17%	4.84%	4.67%	6.23%	4.81%	4.88%	5.47%	10.31%	5.77%	3.64%	5.14%	7.16%	5.88%	4.41%	10.48%	12.50%									
20	Зюганов Геннадий Андреевич	3246	10	164	209	265	251	144	80	194	99	104	195	135	186	142	157	162	153	44	17	36	32	69	9	34	14	18	49	6	52	10	51	82	11	11	45	6									
		15.01%	10.53%	16.84%	17.02%	18.24%	18.42%	14.09%	11.83%	16.03%	14.12%	16.83%	16.82%	15.36%	16.62%	14.84%	15.68%	15.36%	17.21%	10.45%	8.10%	9.60%	19.16%	12.37%	8.41%	11.15%	13.46%	7.32%	10.32%	6.19%	12.01%	9.09%	13.78%	12.50%	16.18%	8.09%	14.29%	8.33%									
21	Миронов Сергей Михайлович	1034	5	36	73	82	74	50	26	69	18	37	74	43	52	50	51	43	34	10	14	20	6	24	6	15	3	13	20	4	13	2	12	27	2	7	13	6									
		4.78%	5.26%	3.70%	5.94%	5.64%	5.43%	4.89%	3.85%	5.70%	2.57%	5.99%	6.38%	4.89%	4.65%	5.22%	5.09%	4.08%	3.82%	2.38%	6.67%	5.33%	3.59%	4.30%	5.61%	4.92%	2.88%	5.28%	4.21%	4.12%	3.00%	1.82%	3.24%	4.12%	2.94%	5.15%	4.13%	8.33%									
22	Прохоров Михаил Дмитриевич	1654	19	69	90	141	123	65	60	82	41	52	109	77	98	80	88	76	83	13	9	27	12	28	10	19	5	7	29	9	30	0	19	47	2	6	20	9									
