Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Котельничская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644					
1	"Число избирателей, внесенных в списки"	23139	1432	110	1669	1028	176	1209	914	678	119	1774	1360	1113	1601	782	1994	2052	306	1301	1489	815	926	291					
2	"Число бюллетеней, полученных участковыми комиссиями"	17970	1100	250	1200	800	150	900	700	650	120	1400	1000	800	1100	700	1600	1600	250	1000	1100	600	700	250					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12057	734	101	859	517	101	641	498	382	83	1101	703	554	737	432	1028	1152	129	627	729	393	398	158					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	510	34	0	45	52	0	25	18	18	0	30	31	32	20	12	39	45	21	26	12	34	7	9					
6	Число погашенных бюллетеней	5402	332	149	296	231	49	234	184	250	37	270	266	214	341	256	533	403	100	347	359	173	295	83					
7	Число бюллетеней в переносных ящиках для голосования	510	34	0	45	52	0	25	18	18	0	30	31	32	20	12	39	45	21	26	12	34	7	9					
8	Число бюллетеней в стационарных ящиках для голосования	12049	734	101	859	517	101	641	498	382	83	1100	703	554	736	432	1028	1151	128	624	729	392	398	158					
9	Число недействительных бюллетеней	224	10	5	11	13	0	6	14	6	2	15	15	5	17	9	49	19	0	4	14	4	5	1					
10	Число действительных бюллетеней	12335	758	96	893	556	101	660	502	394	81	1115	719	581	739	435	1018	1177	149	646	727	422	400	166					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	334	18	0	18	18	10	18	18	10	8	18	18	18	18	18	38	18	10	8	18	8	14	12					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	146	10	0	6	4	0	6	14	3	0	9	12	7	3	3	36	14	2	4	7	2	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	82	5	1	9	4	0	6	8	2	0	4	8	4	0	7	4	3	1	3	5	1	6	1					
14	Число погашенных открепительных удостоверений	188	8	0	12	14	10	12	4	7	8	9	6	11	15	15	2	4	8	4	11	6	12	10					
15	Число открепительных удостоверений выданных ТИК	16	2	0	1	2	1	0	0	0	0	0	2	2	1	1	1	1	0	0	1	1	0	0					
16	Число утраченных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	111	6	1	4	10	2	2	4	6	0	14	7	2	6	2	15	7	2	7	4	3	7	0					
		0.88%	0.78%	0.99%	0.44%	1.75%	1.98%	0.30%	0.77%	1.5%	0.0%	1.23%	0.95%	0.34%	0.79%	0.45%	1.40%	0.58%	1.34%	1.07%	0.53%	0.70%	1.72%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	292	23	1	26	14	2	24	7	7	0	17	26	12	15	9	24	22	9	9	25	5	9	6					
		2.32%	2.99%	0.99%	2.87%	2.46%	1.98%	3.60%	1.35%	1.75%	0.0%	1.50%	3.54%	2.04%	1.98%	2.02%	2.24%	1.83%	6.04%	1.38%	3.37%	1.17%	2.22%	3.59%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	431	23	5	25	23	3	21	16	20	7	55	30	10	25	20	25	57	7	17	20	14	4	4					
		3.43%	2.99%	4.95%	2.76%	4.04%	2.97%	3.15%	3.10%	5.0%	8.43%	4.86%	4.08%	1.70%	3.30%	4.50%	2.34%	4.76%	4.69%	2.61%	2.69%	3.28%	0.98%	2.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	411	37	2	40	25	4	17	24	13	1	47	16	23	20	9	17	42	4	23	19	16	10	2					
		3.27%	4.81%	1.98%	4.42%	4.39%	3.96%	2.55%	4.65%	3.25%	1.20%	4.15%	2.17%	3.92%	2.64%	2.02%	1.59%	3.51%	2.68%	3.53%	2.56%	3.75%	2.46%	1.19%					
22	"5. ""За Русь Святую"""	122	15	0	8	4	0	11	9	4	1	9	6	4	10	7	7	6	3	2	10	2	2	2					
		0.97%	1.95%	0.0%	0.88%	0.70%	0.0%	1.65%	1.74%	1.0%	1.20%	0.79%	0.81%	0.68%	1.32%	1.57%	0.65%	0.50%	2.01%	0.30%	1.34%	0.46%	0.49%	1.19%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	0	0	2	0	2	1	3	0	1	0	2	4	1	1	2	0	3	1	0	0	0					
		0.19%	0.13%	0.0%	0.0%	0.35%	0.0%	0.30%	0.19%	0.75%	0.0%	0.08%	0.0%	0.34%	0.52%	0.22%	0.09%	0.16%	0.0%	0.46%	0.13%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	98	7	0	8	2	2	4	5	1	0	8	8	8	7	2	8	8	3	6	6	0	4	1					
		0.78%	0.91%	0.0%	0.88%	0.35%	1.98%	0.60%	0.96%	0.25%	0.0%	0.70%	1.08%	1.36%	0.92%	0.45%	0.74%	0.66%	2.01%	0.92%	0.80%	0.0%	0.98%	0.59%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	0	1	0	1	2	1	1	1	2	0	1	0	1	2	0	1	1	0	1	0					
		0.13%	0.13%	0.0%	0.0%	0.17%	0.0%	0.15%	0.38%	0.25%	1.20%	0.08%	0.27%	0.0%	0.13%	0.0%	0.09%	0.16%	0.0%	0.15%	0.13%	0.0%	0.24%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	2	0	0	1	0	9	0	0	0	7	4	4	0	2	4	3	2	4	5	1	0	0					
		0.38%	0.26%	0.0%	0.0%	0.17%	0.0%	1.35%	0.0%	0.0%	0.0%	0.61%	0.54%	0.68%	0.0%	0.45%	0.37%	0.25%	1.34%	0.61%	0.67%	0.23%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1094	64	9	57	54	9	58	38	22	7	90	60	50	49	40	96	142	14	60	76	41	39	19					
		8.71%	8.33%	8.91%	6.30%	9.49%	8.91%	8.70%	7.36%	5.5%	8.43%	7.96%	8.17%	8.53%	6.48%	9.00%	8.99%	11.87%	9.39%	9.23%	10.25%	9.62%	9.62%	11.37%					
28	"11. ""Истинные патриоты России"""	15	1	0	1	0	0	0	1	0	0	1	1	1	0	0	4	2	0	0	0	1	0	2					
		0.11%	0.13%	0.0%	0.11%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.08%	0.13%	0.17%	0.0%	0.0%	0.37%	0.16%	0.0%	0.0%	0.0%	0.23%	0.0%	1.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	205	13	1	20	8	5	5	7	6	3	18	10	6	22	4	22	19	3	6	10	2	10	5					
		1.63%	1.69%	0.99%	2.21%	1.40%	4.95%	0.75%	1.35%	1.5%	3.61%	1.59%	1.36%	1.02%	2.91%	0.90%	2.06%	1.58%	2.01%	0.92%	1.34%	0.46%	2.46%	2.99%					
30	"13. ""Демократическая партия России"""	33	2	4	2	1	0	3	0	2	0	0	1	1	1	0	3	6	1	2	0	0	2	2					
		0.26%	0.26%	3.96%	0.22%	0.17%	0.0%	0.45%	0.0%	0.5%	0.0%	0.0%	0.13%	0.17%	0.13%	0.0%	0.28%	0.50%	0.67%	0.30%	0.0%	0.0%	0.49%	1.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	3	0	3	1	0	1	1	1	0	5	1	1	2	0	2	2	0	5	2	0	1	1					
		0.25%	0.39%	0.0%	0.33%	0.17%	0.0%	0.15%	0.19%	0.25%	0.0%	0.44%	0.13%	0.17%	0.26%	0.0%	0.18%	0.16%	0.0%	0.76%	0.26%	0.0%	0.24%	0.59%					
32	"15. ""Партия СЛОН"""	7	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.5%	0.0%	0.17%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1324	81	4	81	51	14	79	51	31	3	129	75	84	71	50	138	145	17	67	89	29	20	15					
		10.54%	10.54%	3.96%	8.96%	8.96%	13.86%	11.86%	9.88%	7.75%	3.61%	11.41%	10.21%	14.33%	9.39%	11.26%	12.93%	12.12%	11.40%	10.30%	12.01%	6.80%	4.93%	8.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	3	1	4	1	0	0	3	3	0	6	2	0	3	1	2	4	0	0	4	6	1	1					
		0.35%	0.39%	0.99%	0.44%	0.17%	0.0%	0.0%	0.58%	0.75%	0.0%	0.53%	0.27%	0.0%	0.39%	0.22%	0.18%	0.33%	0.0%	0.0%	0.53%	1.40%	0.24%	0.59%					
35	"18. ""ЛДПР"""	1931	109	28	145	89	25	104	53	70	19	172	123	83	126	67	138	148	33	103	118	64	91	23					
		15.37%	14.19%	27.72%	16.03%	15.64%	24.75%	15.61%	10.27%	17.5%	22.89%	15.22%	16.75%	14.16%	16.66%	15.09%	12.93%	12.37%	22.14%	15.84%	15.92%	15.02%	22.46%	13.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	301	22	3	17	7	1	15	7	14	1	31	19	19	12	14	25	28	5	21	16	13	4	7					
		2.39%	2.86%	2.97%	1.88%	1.23%	0.99%	2.25%	1.35%	3.5%	1.20%	2.74%	2.58%	3.24%	1.58%	3.15%	2.34%	2.34%	3.35%	3.23%	2.15%	3.05%	0.98%	4.19%					
37	"20. ""Политическая партия ""Единая Россия"""	3564	192	22	284	157	17	185	148	121	19	292	197	164	253	141	304	311	35	185	190	150	150	47					
		28.37%	25.0%	21.78%	31.41%	27.59%	16.83%	27.77%	28.68%	30.25%	22.89%	25.84%	26.83%	27.98%	33.46%	31.75%	28.49%	26.00%	23.48%	28.46%	25.64%	35.21%	37.03%	28.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	2	0	1	1	0	1	0	4	0	5	1	2	3	0	1	0	0	1	5	2	0	0					
		0.23%	0.26%	0.0%	0.11%	0.17%	0.0%	0.15%	0.0%	1.0%	0.0%	0.44%	0.13%	0.34%	0.39%	0.0%	0.09%	0.0%	0.0%	0.15%	0.67%	0.46%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	36	1	0	2	6	1	4	2	0	0	4	2	2	0	0	1	3	0	3	2	1	1	1					
		0.28%	0.13%	0.0%	0.22%	1.05%	0.99%	0.60%	0.38%	0.0%	0.0%	0.35%	0.27%	0.34%	0.0%	0.0%	0.09%	0.25%	0.0%	0.46%	0.26%	0.23%	0.24%	0.59%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1688	108	12	126	72	9	93	100	54	14	161	97	82	85	47	149	176	7	99	105	54	27	11					
		13.44%	14.06%	11.88%	13.93%	12.65%	8.91%	13.96%	19.37%	13.5%	16.86%	14.24%	13.21%	13.99%	11.24%	10.58%	13.96%	14.71%	4.69%	15.23%	14.17%	12.67%	6.66%	6.58%					
																													
41	Против всех	477	42	3	39	26	7	21	22	9	5	40	31	21	24	18	31	42	4	22	19	18	17	16					
		3.79%	5.46%	2.97%	4.31%	4.56%	6.93%	3.15%	4.26%	2.25%	6.02%	3.53%	4.22%	3.58%	3.17%	4.05%	2.90%	3.51%	2.68%	3.38%	2.56%	4.22%	4.19%	9.58%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
