Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Ирбейская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329									
1	Число избирателей, включенных в список избирателей	12968	474	308	30	292	31	457	109	278	437	225	584	118	2600	1103	273	176	182	305	155	23	151	50	110	642	419	48	45	88	522	120	149	545	162	218	62	30	304	84	630	194	121	114									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	12640	466	282	30	289	33	450	103	257	442	226	558	115	2585	1053	271	162	167	303	146	23	139	50	109	627	388	47	40	86	518	115	135	551	150	214	62	30	302	83	613	184	124	112									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	6905	256	141	17	131	16	246	61	146	217	126	334	70	1368	531	153	112	107	169	90	17	96	33	44	297	221	35	26	45	265	72	101	301	85	119	40	21	169	53	344	95	62	73									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	504	23	11	0	62	0	27	8	8	7	15	9	0	42	62	6	0	6	25	3	0	10	0	14	28	40	5	5	6	20	4	9	7	9	11	2	3	2	0	8	5	0	2									
6	Число погашенных избирательных бюллетеней	5231	187	130	13	96	17	177	34	103	218	85	215	45	1175	460	112	50	54	109	53	6	33	17	51	302	127	7	9	35	233	39	25	243	56	84	20	6	131	30	261	84	62	37									
7	Число избирательных бюллетеней в переносных ящиках для голосования	504	23	11	0	62	0	27	8	8	7	15	9	0	42	62	6	0	6	25	3	0	10	0	14	28	40	5	5	6	20	4	9	7	9	11	2	3	2	0	8	5	0	2									
8	Число бюллетеней в стационарных ящиках для голосования	6903	256	141	17	131	16	246	61	146	217	126	334	70	1368	530	153	112	107	169	90	17	96	33	44	297	221	35	26	45	265	72	101	301	85	119	40	21	169	53	343	95	62	73									
9	Число недействительных избирательных бюллетеней	58	4	1	0	2	0	1	1	3	1	1	3	0	14	5	1	0	1	2	1	0	0	0	1	2	0	1	0	0	0	0	2	0	2	1	0	0	2	1	3	1	0	1									
10	Число действительных избирательных бюллетеней	7349	275	151	17	191	16	272	68	151	223	140	340	70	1396	587	158	112	112	192	92	17	106	33	57	323	261	39	31	51	285	76	108	308	92	129	42	24	169	52	348	99	62	74									
11	Число полученных открепительных  удостоверений	142	3	6	0	2	2	4	2	2	3	2	7	2	39	9	3	2	0	1	1	2	2	0	3	4	4	0	2	2	4	2	4	5	3	2	1	2	2	1	3	2	0	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	109	1	6	0	1	2	4	2	2	3	2	7	1	39	8	3	2	0	1	1	0	1	0	3	2	0	0	0	1	0	1	1	5	3	2	0	0	1	1	3	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	79	2	4	0	2	2	2	2	2	1	2	3	0	12	11	1	0	3	1	2	0	3	0	0	2	0	1	0	0	4	1	0	0	1	3	1	0	2	0	4	0	2	3									
14	Число неиспользованных открепительных удостоверений	33	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	2	4	0	2	1	4	1	3	0	0	0	1	2	1	0	0	2	0	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	8	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	691	42	14	0	17	1	27	9	13	18	14	25	12	131	58	12	11	10	7	9	0	9	2	7	33	13	3	6	8	23	9	13	15	6	12	8	0	19	13	27	10	10	15									
		9.33%	15.05%	9.21%	0.00%	8.81%	6.25%	9.89%	13.04%	8.44%	8.04%	9.93%	7.29%	17.14%	9.29%	9.80%	7.55%	9.82%	8.85%	3.61%	9.68%	0.00%	8.49%	6.06%	12.07%	10.15%	4.98%	7.50%	19.35%	15.69%	8.07%	11.84%	11.82%	4.87%	6.38%	9.23%	19.05%	0.00%	11.11%	24.53%	7.69%	10.00%	16.13%	20.00%									
20	Зюганов Геннадий Андреевич	1578	36	21	1	14	3	45	8	29	58	26	84	16	354	122	35	25	21	99	6	6	17	13	18	96	30	6	2	10	37	11	12	82	12	25	1	1	26	14	90	10	24	32									
		21.30%	12.90%	13.82%	5.88%	7.25%	18.75%	16.48%	11.59%	18.83%	25.89%	18.44%	24.49%	22.86%	25.11%	20.61%	22.01%	22.32%	18.58%	51.03%	6.45%	35.29%	16.04%	39.39%	31.03%	29.54%	11.49%	15.00%	6.45%	19.61%	12.98%	14.47%	10.91%	26.62%	12.77%	19.23%	2.38%	4.17%	15.20%	26.42%	25.64%	10.00%	38.71%	42.67%									
21	Миронов Сергей Михайлович	212	6	0	0	9	1	12	0	2	9	9	2	4	39	16	4	3	7	7	1	1	7	2	1	13	6	0	2	4	4	0	5	10	4	3	2	1	1	0	5	7	0	3									
		2.86%	2.15%	0.00%	0.00%	4.66%	6.25%	4.40%	0.00%	1.30%	4.02%	6.38%	0.58%	5.71%	2.77%	2.70%	2.52%	2.68%	6.19%	3.61%	1.08%	5.88%	6.60%	6.06%	1.72%	4.00%	2.30%	0.00%	6.45%	7.84%	1.40%	0.00%	4.55%	3.25%	4.26%	2.31%	4.76%	4.17%	0.58%	0.00%	1.42%	7.00%	0.00%	4.00%									
22	Прохоров Михаил Дмитриевич	236	8	8	0	4	1	11	0	3	10	6	10	3	59	9	7	2	3	3	1	1	1	0	0	11	8	3	0	0	16	2	1	9	1	5	4	0	2	2	12	10	0	0									
		3.19%	2.87%	5.26%	0.00%	2.07%	6.25%	4.03%	0.00%	1.95%	4.46%	4.26%	2.92%	4.29%	4.18%	1.52%	4.40%	1.79%	2.65%	1.55%	1.08%	5.88%	0.94%	0.00%	0.00%	3.38%	3.07%	7.50%	0.00%	0.00%	5.61%	2.63%	0.91%	2.92%	1.06%	3.85%	9.52%	0.00%	1.17%	3.77%	3.42%	10.00%	0.00%	0.00%									
