Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Лабинская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954									
1	Число избирателей, включенных в список избирателей	75054	2452	2512	2305	2393	1866	2124	2141	1605	1816	1893	1135	1622	1171	844	1160	1316	2069	2836	1389	2429	2198	1634	1439	2127	2779	1387	1358	383	1288	1338	1764	1095	473	2616	379	975	634	307	465	2209	1715	337	1548	682	782	335	396	1402	712	744	392	1295	382	406									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	70550	2200	2100	2100	2100	1600	2000	2000	1500	1700	1800	1050	1500	1100	800	1100	1300	1900	2700	1300	2300	2000	1500	1350	2000	2600	1300	1300	350	1200	1250	1700	1000	450	2450	400	950	650	300	450	2100	1700	350	1500	650	750	350	400	1400	700	750	400	1300	400	450									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	38674	1311	1443	1262	1232	989	1202	1125	859	1009	983	599	860	662	463	577	804	1126	1581	732	1247	1155	918	762	1049	1576	722	639	238	602	571	955	534	227	1350	156	334	343	184	119	1210	870	156	754	229	96	151	182	613	366	420	207	536	161	223									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	10164	132	149	103	138	453	220	200	103	96	167	105	133	226	82	131	157	147	173	122	217	170	101	171	212	220	180	335	73	115	185	169	143	119	413	116	340	82	29	200	332	275	145	361	338	541	105	109	350	165	210	112	280	142	72									
6	Число погашенных избирательных бюллетеней	21712	757	508	735	730	158	578	675	538	595	650	346	507	212	255	392	339	627	946	446	836	675	481	417	739	804	398	326	39	483	494	576	323	104	687	128	276	225	87	131	558	555	49	385	83	113	94	109	437	169	120	81	484	97	155									
7	Число избирательных бюллетеней в переносных ящиках для голосования	10162	132	149	103	138	453	220	200	103	96	167	105	133	226	82	131	157	147	173	122	217	168	101	171	212	220	180	335	73	115	185	169	143	119	413	116	340	82	29	200	332	275	145	361	338	541	105	109	350	165	210	112	280	142	72									
8	Число бюллетеней в стационарных ящиках для голосования	38672	1311	1443	1262	1230	989	1202	1125	859	1009	983	599	860	662	463	577	804	1126	1581	732	1247	1155	918	762	1049	1576	722	639	238	602	571	955	534	227	1350	156	334	343	184	119	1210	870	156	754	229	96	151	182	613	366	420	207	536	161	223									
9	Число недействительных избирательных бюллетеней	538	29	18	12	18	19	23	16	11	8	6	10	19	9	8	13	27	15	22	13	12	13	12	15	10	25	17	11	8	1	3	7	12	1	0	3	1	1	4	0	20	19	0	0	6	6	2	1	10	4	6	0	5	3	4									
10	Число действительных избирательных бюллетеней	48296	1414	1574	1353	1350	1423	1399	1309	951	1097	1144	694	974	879	537	695	934	1258	1732	841	1452	1310	1007	918	1251	1771	885	963	303	716	753	1117	665	345	1763	269	673	424	209	319	1522	1126	301	1115	561	631	254	290	953	527	624	319	811	300	291									
11	Число полученных открепительных  удостоверений	2196	30	38	30	30	30	30	30	30	30	30	30	30	30	20	30	30	30	46	30	50	30	30	30	40	60	60	85	40	40	40	50	40	40	80	40	30	50	30	30	60	60	40	55	25	40	40	40	80	50	40	40	80	37	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1958	30	38	18	30	30	30	28	30	21	30	30	23	30	20	9	30	17	46	30	50	30	27	30	8	60	42	85	40	26	14	42	4	40	80	40	30	50	30	30	59	60	30	55	25	40	26	28	80	50	40	40	80	37	30									
