Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Нижний Тагил, Тагилстроевская 																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №681	УИК №690	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290									
1	Число избирателей, включенных в список избирателей	100345	188	581	631	2036	2103	1701	1957	1760	2045	2219	1702	2001	1762	1842	1452	2209	1867	1737	487	789	1812	2068	2293	364	1704	1078	1260	1581	1479	1537	1527	1640	2268	1850	2668	2559	2046	2303	2517	2168	2129	2137	2332	2733	2053	2412	2672	2247	2166	1968	2554	2351	403	2123	2274									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	93220	150	550	610	2000	2000	1500	1700	1500	2000	2000	1500	1900	1500	1600	1400	2000	1600	1500	350	750	1700	2000	2200	300	1500	1000	1200	1500	1400	1500	1500	1600	2200	1800	2500	2400	1900	2000	2300	2000	2000	2000	2300	2500	2000	2200	2500	2200	2000	1700	2500	2300	410	2000	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	57625	87	204	309	1048	988	844	1181	996	990	1125	849	980	1028	1012	777	1238	1045	992	191	343	768	1252	1337	201	1051	678	741	856	837	922	958	1014	1352	1130	1640	1391	1209	1224	1434	1412	1331	1356	1475	1691	1323	1536	1506	1423	1351	1155	1551	1345	286	1271	1391									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2249	15	103	281	47	40	54	22	25	20	44	9	18	24	22	19	20	36	53	112	49	74	49	20	8	42	33	21	34	28	18	29	25	63	52	38	84	38	46	21	42	30	26	32	32	7	19	47	39	28	30	14	19	116	21	11									
6	Число погашенных избирательных бюллетеней	33346	48	243	20	905	972	602	497	479	990	831	642	902	448	566	604	742	519	455	47	358	858	699	843	91	407	289	438	610	535	560	513	561	785	618	822	925	653	730	845	546	639	618	793	777	670	645	947	738	621	515	935	936	8	708	598									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2249	15	103	281	47	40	54	22	25	20	44	9	18	24	22	19	20	36	53	112	49	74	49	20	8	42	33	21	34	28	18	29	25	63	52	38	84	38	46	21	42	30	26	32	32	7	19	47	39	28	30	14	19	116	21	11									
8	Число бюллетеней в стационарных ящиках для голосования	57612	87	204	309	1048	988	843	1181	996	987	1125	849	980	1028	1012	777	1238	1045	992	191	343	768	1252	1337	201	1051	677	741	856	837	921	958	1014	1352	1128	1640	1391	1209	1224	1434	1412	1331	1355	1474	1691	1323	1536	1505	1423	1351	1154	1551	1345	285	1271	1391									
9	Число недействительных избирательных бюллетеней	920	1	3	7	19	17	15	21	20	19	25	10	17	21	14	17	20	16	9	5	2	8	20	24	0	8	17	9	19	13	16	14	17	26	16	23	21	19	20	24	25	15	17	16	26	19	19	15	15	13	14	21	19	69	18	7									
10	Число действительных избирательных бюллетеней	58941	101	304	583	1076	1011	882	1182	1001	988	1144	848	981	1031	1020	779	1238	1065	1036	298	390	834	1281	1333	209	1085	693	753	871	852	923	973	1022	1389	1164	1655	1454	1228	1250	1431	1429	1346	1364	1490	1697	1311	1536	1537	1447	1366	1170	1544	1345	332	1274	1395									
11	Число полученных открепительных  удостоверений	1478	10	15	0	31	30	30	20	20	25	30	20	30	20	20	15	30	25	20	10	10	20	30	35	10	30	20	25	25	25	25	30	30	35	30	45	25	30	25	35	35	45	37	35	35	30	25	55	35	30	30	55	35	0	25	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1273	4	15	0	31	25	22	20	16	23	24	14	24	20	15	15	18	25	15	3	8	17	29	25	1	28	14	17	21	18	21	27	22	35	29	44	25	23	23	32	28	44	35	32	31	29	22	54	35	28	28	45	28	0	21	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1014	2	5	22	20	17	15	42	21	10	14	10	31	15	24	11	49	37	11	34	4	9	20	16	31	18	33	10	16	17	21	14	5	30	14	29	23	23	8	16	18	13	21	15	26	11	15	16	19	9	21	16	20	14	19	14									
14	Число неиспользованных открепительных удостоверений	205	6	0	0	0	5	8	0	4	2	6	6	6	0	5	0	12	0	5	7	2	3	1	10	9	2	6	8	4	7	4	3	8	0	1	1	0	7	2	3	7	1	2	3	4	1	3	1	0	2	2	10	7	0	4	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	23	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	1	0	2	0	1	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	3524	12	19	35	80	76	74	87	73	56	93	68	85	57	55	70	85	62	49	22	34	58	64	70	6	41	45	40	65	51	57	47	56	71	66	109	92	85	79	84	79	74	73	72	85	48	95	90	74	59	51	83	91	37	61	74									
