Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Северодвинская городская № 2																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862									
1	"Число избирателей, включенных в список избирателей"	73632	1405	115	2149	1985	1983	2120	2193	1996	1824	2002	2395	2167	2825	1053	2692	1404	1431	2553	1858	1560	2524	2403	2398	1344	124	1912	2212	2309	2720	1809	2260	2015	2300	1963	470	336	1336	2018	1789	1680									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	74950	1200	150	2100	2100	2000	2150	2250	2000	1900	2050	2500	2200	2800	1050	2900	1450	1450	2600	1800	1550	2750	2550	2500	1350	200	2000	2300	2450	2250	1850	2200	2100	2300	2000	450	350	1350	2100	1900	1800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46230	980	115	1351	1346	1192	1414	1553	1433	1274	1387	1365	1255	1731	607	1772	855	803	1476	1198	846	1625	1381	1493	754	124	1216	1252	1525	1874	1025	1322	1226	1473	1274	241	218	913	1396	1006	939									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	834	20	0	21	24	21	23	10	9	23	24	89	18	35	13	18	6	12	45	15	3	21	19	16	8	0	20	24	27	58	25	18	21	23	10	35	0	28	22	12	18									
6	Число погашенных избирательных бюллетеней	27886	200	35	728	730	787	713	687	558	603	639	1046	927	1034	430	1110	589	635	1079	587	701	1104	1150	991	588	76	764	1024	898	318	800	860	853	804	716	174	132	409	682	882	843									
