Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Суворовская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950									
1	"Число избирателей, включенных в список избирателей"	27678	1026	933	1032	1051	1011	930	1020	934	976	973	911	1007	1028	1053	628	490	287	384	468	263	965	829	914	212	187	315	382	98	190	191	66	501	222	166	90	90	152	174	85	272	1039	360	903	669	255	408	432	223	326	557									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27670	1058	946	1047	1032	965	966	1053	954	1009	984	934	1020	1059	1024	569	474	284	367	485	265	968	869	963	207	192	308	331	86	180	187	62	511	213	154	80	78	134	181	83	260	1045	341	903	653	242	389	440	211	323	581									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19528	844	823	645	678	757	796	636	789	602	817	791	835	701	608	352	357	190	283	377	196	705	538	843	123	147	187	208	70	121	147	40	237	134	122	50	61	96	59	56	130	522	311	639	564	160	156	199	135	286	405									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4053	49	45	240	253	67	36	109	21	29	31	21	27	169	198	85	75	65	58	42	55	91	234	64	65	27	116	95	16	45	26	18	109	77	26	30	16	38	87	19	128	150	30	162	39	62	210	199	70	30	99									
6	Число погашенных избирательных бюллетеней	4089	165	78	162	101	141	134	308	144	378	136	122	158	189	218	132	42	29	26	66	14	172	97	56	19	18	5	28	0	14	14	4	165	2	6	0	1	0	35	8	2	373	0	102	50	20	23	42	6	7	77									
