Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Марьяновская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983					
1	"Число избирателей, внесенных в список избирателей"	19730	1287	1574	1286	1325	1276	1474	61	129	275	65	154	265	810	101	110	305	551	1535	281	207	328	293	642	88	76	224	248	641	572	169	130	920	306	860	216	160	186	600					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18786	1178	1422	1170	1241	1133	1417	64	129	282	67	160	269	777	110	111	311	524	1403	277	207	328	293	617	98	78	243	249	621	546	167	130	891	307	839	214	159	186	568					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11062	662	669	591	678	496	942	54	93	207	46	94	238	513	82	73	178	304	761	141	144	205	208	377	50	53	138	143	392	336	141	93	563	217	497	141	82	104	356					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1042	33	44	44	68	324	90	0	9	0	0	14	0	24	2	4	15	25	79	4	4	11	2	25	3	0	5	9	54	18	4	4	53	7	25	1	7	6	25					
6	Число погашенных избирательных бюллетеней	6682	483	709	535	495	313	385	10	27	75	21	52	31	240	26	34	118	195	563	132	59	112	83	215	45	25	100	97	175	192	22	33	275	83	317	72	70	76	187					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1042	33	44	44	68	324	90	0	9	0	0	14	0	24	2	4	15	25	79	4	4	11	2	25	3	0	5	9	54	18	4	4	53	7	25	1	7	6	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11062	662	669	591	678	496	942	54	93	207	46	94	238	513	82	73	178	304	761	141	144	205	208	377	50	53	138	143	392	336	141	93	563	217	497	141	82	104	356					
9	Число недействительных избирательных бюллетеней	245	13	4	9	18	19	25	1	2	10	0	1	0	14	0	8	5	4	23	4	4	3	2	7	1	2	0	12	2	3	6	3	11	0	8	1	2	3	15					
10	Число действительных избирательных бюллетеней	11859	682	709	626	728	801	1007	53	100	197	46	107	238	523	84	69	188	325	817	141	144	213	208	395	52	51	143	140	444	351	139	94	605	224	514	141	87	107	366					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	418	25	15	15	35	25	80	2	5	4	2	3	2	15	2	2	4	10	25	2	2	5	2	10	2	2	2	2	10	15	2	10	25	2	25	15	2	2	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	263	17	10	11	31	15	73	0	0	0	2	1	1	15	1	0	3	1	24	0	0	0	0	6	2	0	2	0	8	1	0	1	15	1	14	1	1	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	126	7	8	8	9	10	9	1	1	2	2	2	1	7	0	2	3	5	9	1	1	2	1	0	2	1	3	2	3	1	3	1	3	5	2	2	2	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	155	8	5	4	4	10	7	2	5	4	0	2	1	0	1	2	1	9	1	2	2	5	2	4	0	2	0	2	2	14	2	9	10	1	11	14	1	2	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1170	83	73	66	96	81	101	4	3	24	2	10	6	74	3	5	8	39	105	9	7	8	11	40	3	1	19	8	30	23	17	3	43	20	76	4	6	9	50					
		9.67%	11.94%	10.24%	10.39%	12.87%	9.88%	9.79%	7.41%	2.94%	11.59%	4.35%	9.26%	2.52%	13.78%	3.57%	6.49%	4.15%	11.85%	12.50%	6.21%	4.73%	3.70%	5.24%	9.95%	5.66%	1.89%	13.29%	5.26%	6.73%	6.50%	11.72%	3.09%	6.98%	8.93%	14.56%	2.82%	6.74%	8.18%	13.12%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1759	152	116	98	101	99	180	11	15	25	7	15	2	79	13	8	25	60	101	21	1	28	15	57	15	6	7	27	48	53	29	17	73	32	106	22	13	9	73					
		14.53%	21.87%	16.27%	15.43%	13.54%	12.07%	17.44%	20.37%	14.71%	12.08%	15.22%	13.89%	0.84%	14.71%	15.48%	10.39%	12.95%	18.24%	12.02%	14.48%	0.68%	12.96%	7.14%	14.18%	28.30%	11.32%	4.90%	17.76%	10.76%	14.97%	20.00%	17.53%	11.85%	14.29%	20.31%	15.49%	14.61%	8.18%	19.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	1	2	2	7	3	3	0	1	1	0	0	1	7	0	0	2	10	5	0	5	2	0	2	1	0	0	0	3	2	0	0	6	4	3	0	1	0	10					
		0.69%	0.14%	0.28%	0.31%	0.94%	0.37%	0.29%	0.00%	0.98%	0.48%	0.00%	0.00%	0.42%	1.30%	0.00%	0.00%	1.04%	3.04%	0.60%	0.00%	3.38%	0.93%	0.00%	0.50%	1.89%	0.00%	0.00%	0.00%	0.67%	0.56%	0.00%	0.00%	0.97%	1.79%	0.57%	0.00%	1.12%	0.00%	2.62%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2556	172	248	147	204	161	197	7	12	38	4	21	23	126	19	12	63	67	189	31	22	43	19	71	8	14	14	43	97	56	16	25	133	56	79	22	22	17	58					
		21.12%	24.75%	34.78%	23.15%	27.35%	19.63%	19.09%	12.96%	11.76%	18.36%	8.70%	19.44%	9.66%	23.46%	22.62%	15.58%	32.64%	20.36%	22.50%	21.38%	14.86%	19.91%	9.05%	17.66%	15.09%	26.42%	9.79%	28.29%	21.75%	15.82%	11.03%	25.77%	21.59%	25.00%	15.13%	15.49%	24.72%	15.45%	15.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	164	5	5	21	10	13	9	1	1	0	1	2	1	10	3	0	0	1	16	0	0	1	0	4	2	5	0	1	7	5	0	1	9	6	8	8	1	3	4					
		1.35%	0.72%	0.70%	3.31%	1.34%	1.59%	0.87%	1.85%	0.98%	0.00%	2.17%	1.85%	0.42%	1.86%	3.57%	0.00%	0.00%	0.30%	1.90%	0.00%	0.00%	0.46%	0.00%	0.99%	3.77%	9.43%	0.00%	0.66%	1.57%	1.41%	0.00%	1.03%	1.46%	2.68%	1.53%	5.63%	1.12%	2.73%	1.05%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6067	265	264	285	305	441	515	30	68	109	31	59	205	221	46	44	90	147	399	79	109	131	163	216	23	25	103	60	254	209	77	48	340	104	240	84	44	68	166					
		50.12%	38.13%	37.03%	44.88%	40.88%	53.78%	49.90%	55.56%	66.67%	52.66%	67.39%	54.63%	86.13%	41.15%	54.76%	57.14%	46.63%	44.68%	47.50%	54.48%	73.65%	60.65%	77.62%	53.73%	43.40%	47.17%	72.03%	39.47%	56.95%	59.04%	53.10%	49.48%	55.19%	46.43%	45.98%	59.15%	49.44%	61.82%	43.57%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	4	1	7	5	3	2	0	0	0	1	0	0	6	0	0	0	1	2	1	0	0	0	5	0	0	0	1	5	3	0	0	1	2	2	1	0	1	5					
		0.49%	0.58%	0.14%	1.10%	0.67%	0.37%	0.19%	0.00%	0.00%	0.00%	2.17%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.30%	0.24%	0.69%	0.00%	0.00%	0.00%	1.24%	0.00%	0.00%	0.00%	0.66%	1.12%	0.85%	0.00%	0.00%	0.16%	0.89%	0.38%	0.70%	0.00%	0.91%	1.31%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
