Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Алексеевская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54									
1	Число избирателей, включенных в список избирателей	51607	2303	2453	1629	2780	2495	2751	2699	2673	1833	2798	2510	1665	1243	388	1036	397	192	959	620	509	556	418	809	296	372	493	169	420	1327	1154	1014	97	414	266	213	1044	159	551	399	149	775	226	378	213	312	1083	1029	421	142	138	1026	657	465	489									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	50500	2200	2200	1550	2670	2380	2600	2600	2500	1730	2690	2400	1580	1180	389	960	422	196	980	658	522	590	423	818	311	383	505	176	427	1342	1170	1025	101	440	285	215	1050	161	560	418	156	800	247	399	212	319	1100	1040	426	149	142	1060	670	475	498									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31323	1379	1420	922	1578	1313	1851	1615	1571	1067	1455	1385	846	798	272	540	265	121	722	387	213	341	285	598	159	222	278	105	254	880	791	790	53	242	172	103	596	110	384	261	116	550	155	274	107	229	766	780	290	66	66	697	405	259	219									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6212	43	100	113	132	76	119	99	258	123	324	190	91	76	49	133	73	43	155	118	193	138	52	74	104	83	126	42	72	128	84	169	38	127	76	78	321	42	112	118	26	131	25	53	76	56	206	214	107	70	57	167	169	160	203									
6	Число погашенных избирательных бюллетеней	12965	778	680	515	960	991	630	886	671	540	911	825	643	306	68	287	84	32	103	153	116	111	86	146	48	78	101	29	101	334	295	66	10	71	37	34	133	9	64	39	14	119	67	72	29	34	128	46	29	13	19	196	96	56	76									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6212	43	100	113	132	76	119	99	258	123	324	190	91	76	49	133	73	43	155	118	193	138	52	74	104	83	126	42	72	128	84	169	38	127	76	78	321	42	112	118	26	131	25	53	76	56	206	214	107	70	57	167	169	160	203									
8	Число бюллетеней в стационарных ящиках для голосования	31323	1379	1420	922	1578	1313	1851	1615	1571	1067	1455	1385	846	798	272	540	265	121	722	387	213	341	285	598	159	222	278	105	254	880	791	790	53	242	172	103	596	110	384	261	116	550	155	274	107	229	766	780	290	66	66	697	405	259	219									
9	Число недействительных избирательных бюллетеней	359	19	26	14	17	16	21	16	6	6	30	17	12	3	5	4	4	3	18	1	0	5	4	5	1	0	2	1	2	9	2	7	0	1	0	0	0	0	2	3	0	7	1	3	2	0	8	22	3	4	0	5	4	11	7									
10	Число действительных избирательных бюллетеней	37176	1403	1494	1021	1693	1373	1949	1698	1823	1184	1749	1558	925	871	316	669	334	161	859	504	406	474	333	667	262	305	402	146	324	999	873	952	91	368	248	181	917	152	494	376	142	674	179	324	181	285	964	972	394	132	123	859	570	408	415									
11	Число полученных открепительных  удостоверений	488	30	30	11	25	20	25	36	15	20	18	23	10	20	10	20	3	2	5	3	7	11	5	3	6	3	3	2	3	5	5	5	2	4	2	2	4	2	4	3	2	13	2	5	2	2	9	6	6	2	2	18	6	3	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	377	30	30	4	19	8	17	36	9	10	18	23	4	20	2	12	3	2	5	3	7	11	5	2	5	1	0	0	3	2	1	2	0	4	1	0	4	0	4	3	1	13	1	4	0	2	9	4	6	0	1	18	6	0	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	212	9	14	12	8	7	11	6	5	9	6	12	8	5	4	10	1	2	3	4	3	3	2	3	3	1	0	1	1	4	1	4	1	0	1	0	3	1	1	3	2	7	0	2	2	4	5	4	3	0	0	7	2	1	1									
