14	Число неиспользованных открепительных удостоверений	73	4	0	0	0	0	3	0	8	4	0	0	0	0	3	1	3	2	3	0	1	0	0	0	2	2	0	2	1	0	2	0	2	0	2	2	0	2	0	0	2	0	2	0	2	2	4	0	0	2	2	6	1	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	208	14	19	11	18	11	9	12	9	3	11	14	2	6	0	3	1	2	0	2	1	2	2	3	2	1	0	0	0	1	3	2	0	0	0	0	5	2	4	2	0	1	0	2	0	2	4	4	1	0	0	0	6	7	4					
		0.46%	0.71%	0.89%	0.91%	0.71%	0.56%	0.39%	0.52%	0.39%	0.21%	0.45%	0.78%	0.14%	0.70%	0.00%	0.55%	0.25%	1.03%	0.00%	0.31%	0.20%	0.41%	0.57%	0.41%	0.68%	0.26%	0.00%	0.00%	0.00%	0.08%	0.28%	0.19%	0.00%	0.00%	0.00%	0.00%	0.49%	1.24%	0.71%	0.49%	0.00%	0.14%	0.00%	0.48%	0.00%	0.66%	0.37%	0.40%	0.23%	0.00%	0.00%	0.00%	0.92%	1.52%	0.81%					
19	Жириновский Владимир Вольфович	2293	131	136	52	127	109	167	126	136	100	149	114	106	65	20	47	5	3	13	4	21	29	13	50	24	40	4	3	5	51	56	29	1	30	1	4	11	8	44	6	8	3	8	37	7	15	24	30	7	0	1	10	45	31	27					
		5.03%	6.62%	6.35%	4.30%	5.00%	5.50%	7.25%	5.46%	5.88%	7.13%	6.04%	6.33%	7.48%	7.60%	5.95%	8.67%	1.27%	1.54%	1.44%	0.62%	4.21%	5.99%	3.68%	6.83%	8.14%	10.20%	0.81%	1.85%	1.28%	4.04%	5.22%	2.80%	1.06%	7.35%	0.32%	1.94%	1.08%	4.97%	7.82%	1.46%	5.48%	0.42%	3.49%	8.89%	3.15%	4.92%	2.22%	2.99%	1.58%	0.00%	0.67%	0.98%	6.90%	6.74%	5.48%					
20	Зюганов Геннадий Андреевич	5557	281	296	189	348	227	362	323	361	198	294	278	170	102	61	81	10	10	16	55	17	122	90	78	54	94	19	7	13	164	122	82	12	98	22	6	35	20	58	67	12	51	20	44	6	32	37	78	32	11	4	181	109	61	37					
		12.19%	14.19%	13.82%	15.65%	13.71%	11.46%	15.71%	14.00%	15.60%	14.12%	11.93%	15.43%	11.99%	11.93%	18.15%	14.94%	2.54%	5.13%	1.77%	8.47%	3.41%	25.21%	25.50%	10.66%	18.31%	23.98%	3.85%	4.32%	3.32%	12.98%	11.37%	7.91%	12.77%	24.02%	7.07%	2.91%	3.42%	12.42%	10.30%	16.26%	8.22%	7.08%	8.73%	10.58%	2.70%	10.49%	3.42%	7.76%	7.22%	6.96%	2.68%	17.75%	16.72%	13.26%	7.51%					
21	Медведев Дмитрий Анатольевич	37113	1539	1677	954	2022	1621	1750	1831	1808	1077	1990	1382	1137	677	248	411	377	180	876	586	458	328	245	585	215	254	470	152	374	1044	863	924	81	280	288	196	972	130	453	337	125	665	201	319	194	244	991	838	402	147	144	823	489	359	380					
		81.41%	77.73%	78.29%	78.97%	79.64%	81.83%	75.95%	79.37%	78.13%	76.82%	80.73%	76.69%	80.18%	79.18%	73.81%	75.83%	95.93%	92.31%	96.80%	90.29%	91.78%	67.77%	69.41%	79.92%	72.88%	64.80%	95.33%	93.83%	95.41%	82.66%	80.43%	89.10%	86.17%	68.63%	92.60%	95.15%	95.01%	80.75%	80.46%	81.80%	85.62%	92.36%	87.77%	76.68%	87.39%	80.00%	91.59%	83.38%	90.74%	93.04%	96.64%	80.69%	75.00%	78.04%	77.08%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
