Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Белоглинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521					
1	"Число избирателей, внесенных в списки избирателей"	25447	1929	1327	1812	800	1258	1925	1577	1756	1655	116	569	997	415	161	2112	1513	752	804	1520	1819	630					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26136	1866	1350	1800	840	1320	2010	1600	1820	1670	120	580	1020	430	170	2200	1630	790	860	1580	1800	680					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15646	1055	774	1000	521	754	1140	942	1050	961	108	437	624	313	117	1554	881	525	568	919	928	475					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2077	170	75	148	71	69	225	55	122	136	5	15	67	12	20	128	158	64	93	173	234	37					
6	Число погашенных избирательных бюллетеней	8413	641	501	652	248	497	645	603	648	573	7	128	329	105	33	518	591	201	199	488	638	168					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2077	170	75	148	71	69	225	55	122	136	5	15	67	12	20	128	158	64	93	173	234	37					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15646	1055	774	1000	521	754	1140	942	1050	961	108	437	624	313	117	1554	881	525	568	919	928	475					
9	Число недействительных избирательных бюллетеней	283	31	10	16	10	23	23	30	22	30	6	1	8	7	3	8	17	10	9	11	1	7					
10	Число действительных избирательных бюллетеней	17440	1194	839	1132	582	800	1342	967	1150	1067	107	451	683	318	134	1674	1022	579	652	1081	1161	505					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	486	35	20	35	15	10	45	25	35	25	8	15	20	15	8	40	25	15	15	25	40	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	299	18	17	10	11	8	45	17	35	13	4	1	15	10	4	37	7	10	8	21	7	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	61	4	0	3	0	2	3	4	8	3	6	3	2	1	4	3	2	3	5	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	187	17	3	25	4	2	0	8	0	12	4	14	5	5	4	3	18	5	7	4	33	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	2	0	2	3	2	3	0	0	0	0	0	0	1	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
