Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Пачелмская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962					
1	"Число избирателей, внесенных в списки избирателей"	14259	2562	2504	2020	335	433	130	127	397	1073	1031	358	130	116	395	284	84	554	95	567	206	354	168	270	66					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13263	2152	2255	1756	335	427	130	125	410	1044	995	355	125	109	398	284	82	544	97	580	208	355	168	265	64					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8499	1421	1349	1147	197	285	93	82	209	824	537	220	67	59	228	178	54	312	66	444	127	251	114	183	52					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	961	89	52	57	73	61	19	17	81	23	43	55	15	27	63	33	24	72	12	16	24	36	25	37	7					
6	Число погашенных избирательных бюллетеней	3786	626	854	552	65	81	18	26	120	197	415	80	43	23	107	72	4	160	19	120	57	68	29	45	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	961	89	52	57	73	61	19	17	81	23	43	55	15	27	63	33	24	72	12	16	24	36	25	37	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8483	1405	1349	1147	197	285	93	82	209	824	537	220	67	59	228	178	54	312	66	444	127	251	114	183	52					
9	Число недействительных избирательных бюллетеней	142	0	15	35	3	3	0	2	1	18	6	9	1	6	7	2	3	9	2	8	0	9	0	3	0					
10	Число действительных избирательных бюллетеней	9302	1494	1386	1169	267	343	112	97	289	829	574	266	81	80	284	209	75	375	76	452	151	278	139	217	59					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	198	24	33	25	5	5	5	5	12	10	10	5	5	5	5	5	3	5	3	5	5	5	5	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	113	24	30	25	2	3	0	1	12	4	3	1	1	0	0	0	0	3	0	2	2	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	67	15	5	5	3	2	4	2	1	5	2	1	2	1	2	1	2	3	1	4	0	1	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	85	0	3	0	3	2	5	4	0	6	7	4	4	5	5	5	3	2	3	3	3	5	5	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	151	27	18	13	2	0	2	1	3	15	11	7	2	5	1	1	1	7	2	13	8	4	2	5	1					
		1.60%	1.81%	1.28%	1.08%	0.74%	0.00%	1.79%	1.01%	1.03%	1.77%	1.90%	2.55%	2.44%	5.81%	0.34%	0.47%	1.28%	1.82%	2.56%	2.83%	5.30%	1.39%	1.44%	2.27%	1.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	3	8	2	0	0	1	0	1	2	2	0	0	0	0	0	0	1	0	6	0	0	0	4	0					
		0.32%	0.20%	0.57%	0.17%	0.00%	0.00%	0.89%	0.00%	0.34%	0.24%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	1.30%	0.00%	0.00%	0.00%	1.82%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	1	0	0	1	0	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1					
		0.10%	0.00%	0.00%	0.08%	0.00%	0.00%	0.89%	0.00%	0.69%	0.12%	0.00%	0.00%	0.00%	2.33%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	1.69%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1000	133	201	195	16	31	5	10	22	79	52	37	8	14	18	17	3	49	10	29	17	14	10	27	3					
		10.59%	8.90%	14.35%	16.20%	5.93%	8.96%	4.46%	10.10%	7.59%	9.33%	8.97%	13.45%	9.76%	16.28%	6.19%	8.06%	3.85%	12.76%	12.82%	6.30%	11.26%	4.88%	7.19%	12.27%	5.08%					
