Выборы Президента Российской Федерации																																																		
Дата голосования: 18.03.2018																																																		
																																																		
Наименование Избирательной комиссии:    Тутаевская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																																
																																																		
		Сумма	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780									
1	"Число избирателей, включенных в список избирателей"	45556	1632	1618	1784	1900	1758	1616	1591	1734	1641	1532	1805	1613	1669	1434	1647	1497	1448	1525	1611	2100	579	575	263	263	341	242	264	301	232	365	267	320	280	516	490	1755	956	2232	2160									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44240	1500	1500	1700	1800	1700	1600	1600	1700	1600	1500	1800	1600	1700	1400	1600	1500	1400	1400	1600	2000	550	550	250	250	340	240	260	280	200	370	240	300	280	530	500	1700	900	2200	2100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	26035	860	787	1075	951	1116	1028	968	1101	1041	843	1161	1025	1044	857	1033	1006	828	841	959	1282	296	211	146	88	114	132	91	111	111	98	87	140	84	314	238	1011	480	1295	1182									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2251	76	49	33	86	27	32	29	50	16	25	26	22	35	26	22	13	30	108	103	19	82	95	26	76	108	20	87	107	46	116	73	73	119	30	101	62	42	64	97									
6	Число погашенных избирательных бюллетеней	15954	564	664	592	763	557	540	603	549	543	632	613	553	621	517	545	481	542	451	538	699	172	244	78	86	118	88	82	62	43	156	80	87	77	186	161	627	378	841	821									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2251	76	49	33	86	27	32	29	50	16	25	26	22	35	26	22	13	30	108	103	19	82	95	26	76	108	20	87	107	46	116	73	73	119	30	101	62	42	64	97									
8	Число бюллетеней в стационарных ящиках для голосования	26031	860	787	1075	950	1116	1028	968	1101	1041	843	1161	1024	1044	857	1033	1006	828	841	958	1282	296	211	146	88	114	132	91	111	110	98	87	140	84	314	238	1011	480	1295	1182									
9	Число недействительных избирательных бюллетеней	290	7	13	9	15	10	15	14	12	4	8	12	14	8	8	15	11	5	4	19	17	2	4	1	1	4	1	0	0	2	4	0	0	2	2	1	6	4	23	13									
10	Число действительных избирательных бюллетеней	27992	929	823	1099	1021	1133	1045	983	1139	1053	860	1175	1032	1071	875	1040	1008	853	945	1042	1284	376	302	171	163	218	151	178	218	154	210	160	213	201	342	338	1067	518	1336	1266									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
13	Бабурин Сергей Николаевич	226	13	3	5	10	11	10	11	7	8	7	8	6	8	4	13	10	5	10	10	4	2	1	1	6	3	1	0	0	3	1	1	3	7	3	3	5	3	9	11									
		0.80%	1.39%	0.36%	0.45%	0.97%	0.96%	0.94%	1.10%	0.61%	0.76%	0.81%	0.67%	0.57%	0.74%	0.45%	1.23%	0.98%	0.58%	1.05%	0.94%	0.31%	0.53%	0.33%	0.58%	3.66%	1.35%	0.66%	0.00%	0.00%	1.92%	0.47%	0.63%	1.41%	3.45%	0.87%	0.88%	0.47%	0.57%	0.66%	0.86%									
14	Грудинин Павел Николаевич	4230	127	81	191	136	224	166	160	168	161	136	209	172	198	128	192	156	129	161	186	228	47	31	7	19	23	22	12	15	18	24	23	18	19	48	33	156	45	172	189									
		14.96%	13.57%	9.69%	17.24%	13.13%	19.60%	15.66%	16.05%	14.60%	15.23%	15.67%	17.61%	16.44%	18.35%	14.50%	18.20%	15.31%	15.03%	16.97%	17.53%	17.52%	12.43%	10.13%	4.07%	11.59%	10.36%	14.47%	6.74%	6.88%	11.54%	11.21%	14.38%	8.45%	9.36%	13.95%	9.73%	14.54%	8.62%	12.66%	14.78%									
15	Жириновский Владимир Вольфович	2344	72	95	72	65	96	76	91	82	102	83	88	77	91	74	91	66	67	74	79	128	31	20	9	19	24	17	9	17	16	29	28	13	21	35	34	107	46	108	92									
		8.29%	7.69%	11.36%	6.50%	6.27%	8.40%	7.17%	9.13%	7.12%	9.65%	9.56%	7.41%	7.36%	8.43%	8.38%	8.63%	6.48%	7.81%	7.80%	7.45%	9.84%	8.20%	6.54%	5.23%	11.59%	10.81%	11.18%	5.06%	7.80%	10.26%	13.55%	17.50%	6.10%	10.34%	10.17%	10.03%	9.97%	8.81%	7.95%	7.19%									
16	Путин Владимир Владимирович	20084	683	613	777	762	759	753	691	839	739	605	807	738	732	623	691	736	615	656	717	872	286	247	148	115	162	102	154	183	117	150	102	170	148	245	258	775	408	992	914									
		71.01%	72.97%	73.33%	70.13%	73.55%	66.40%	71.04%	69.31%	72.89%	69.91%	69.70%	67.99%	70.55%	67.84%	70.55%	65.50%	72.23%	71.68%	69.13%	67.58%	67.03%	75.66%	80.72%	86.05%	70.12%	72.97%	67.11%	86.52%	83.94%	75.00%	70.09%	63.75%	79.81%	72.91%	71.22%	76.11%	72.23%	78.16%	72.99%	71.46%									
17	Собчак Ксения Анатольевна	423	13	7	20	22	22	15	19	13	19	13	23	13	10	14	14	12	14	11	18	21	3	0	1	2	3	3	2	1	0	4	4	3	3	5	4	12	6	27	27									
		1.50%	1.39%	0.84%	1.81%	2.12%	1.92%	1.42%	1.91%	1.13%	1.80%	1.50%	1.94%	1.24%	0.93%	1.59%	1.33%	1.18%	1.63%	1.16%	1.70%	1.61%	0.79%	0.00%	0.58%	1.22%	1.35%	1.97%	1.12%	0.46%	0.00%	1.87%	2.50%	1.41%	1.48%	1.45%	1.18%	1.12%	1.15%	1.99%	2.11%									
18	Сурайкин Максим Александрович	181	6	7	7	6	5	4	3	9	7	6	8	8	8	11	6	6	8	10	8	7	3	2	0	2	0	1	0	0	0	0	0	2	3	2	1	4	2	5	14									
		0.64%	0.64%	0.84%	0.63%	0.58%	0.44%	0.38%	0.30%	0.78%	0.66%	0.69%	0.67%	0.76%	0.74%	1.25%	0.57%	0.59%	0.93%	1.05%	0.75%	0.54%	0.79%	0.65%	0.00%	1.22%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	1.48%	0.58%	0.29%	0.37%	0.38%	0.37%	1.09%									
19	Титов Борис Юрьевич	213	11	5	14	6	6	11	3	8	12	7	12	4	6	9	16	7	6	9	8	10	2	0	2	0	3	1	1	0	0	0	2	2	0	2	0	3	5	10	10									
		0.75%	1.18%	0.60%	1.26%	0.58%	0.52%	1.04%	0.30%	0.70%	1.14%	0.81%	1.01%	0.38%	0.56%	1.02%	1.52%	0.69%	0.70%	0.95%	0.75%	0.77%	0.53%	0.00%	1.16%	0.00%	1.35%	0.66%	0.56%	0.00%	0.00%	0.00%	1.25%	0.94%	0.00%	0.58%	0.00%	0.28%	0.96%	0.74%	0.78%									
20	Явлинский Григорий Алексеевич	291	4	12	13	14	10	10	5	13	5	3	20	14	18	12	17	15	9	14	16	14	2	1	3	0	0	4	0	2	0	2	0	2	0	2	5	5	3	13	9									
		1.03%	0.43%	1.44%	1.17%	1.35%	0.87%	0.94%	0.50%	1.13%	0.47%	0.35%	1.68%	1.34%	1.67%	1.36%	1.61%	1.47%	1.05%	1.48%	1.51%	1.08%	0.53%	0.33%	1.74%	0.00%	0.00%	2.63%	0.00%	0.92%	0.00%	0.93%	0.00%	0.94%	0.00%	0.58%	1.47%	0.47%	0.57%	0.96%	0.70%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
