Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    ТИК Моздокского района																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №369									
1	Число избирателей, включенных в список избирателей	64719	249	1326	1195	1308	2531	1324	1367	1395	2689	2349	2576	2602	1362	1023	2394	792	1488	1744	2478	1838	1681	1285	1805	1246	2420	1065	2229	2195	1629	894	749	524	267	1650	2483	838	1903	592	338	793	511	525	474	286	1257	1050									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	60890	240	1300	1100	1200	2500	1200	1300	1200	2500	2300	2500	2500	1300	900	2300	600	1200	1700	2300	1800	1550	1150	1600	1100	2200	1000	2300	2300	1700	800	700	500	250	1400	2250	800	1800	560	280	750	490	500	450	260	1160	1100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	30623	127	572	490	501	1001	627	563	557	1229	1045	1140	1274	660	423	1047	264	575	653	1327	937	960	699	1005	655	1263	665	687	662	706	457	494	379	140	761	1056	612	991	374	185	466	290	320	225	107	602	850									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2612	10	35	39	38	60	39	79	43	84	73	47	56	67	54	37	111	33	27	73	109	58	26	92	29	141	57	63	31	49	120	46	5	3	83	74	32	60	32	34	155	47	34	17	9	92	109									
6	Число погашенных избирательных бюллетеней	26991	103	693	571	661	1439	534	658	600	1187	1182	1313	1170	573	423	1216	225	592	356	900	754	532	425	503	416	796	278	1550	1607	945	223	160	116	107	556	1120	156	749	154	61	129	153	146	208	144	466	141									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3276	10	35	39	38	60	39	79	43	84	73	47	56	67	54	37	111	33	691	73	109	58	26	92	29	141	57	63	31	49	120	46	5	3	83	74	32	60	32	34	155	47	34	17	9	92	109									
8	Число бюллетеней в стационарных ящиках для голосования	30499	127	572	490	501	1000	627	563	557	1229	1045	1140	1215	659	423	1047	264	575	653	1327	937	960	699	1005	655	1263	665	687	662	695	457	494	379	140	758	1056	612	989	374	185	466	243	320	225	107	602	850									
9	Число недействительных избирательных бюллетеней	662	3	17	14	8	18	12	8	9	20	13	11	21	12	7	24	7	9	17	18	20	13	13	14	44	13	17	17	10	19	24	11	1	2	13	26	11	24	12	0	10	2	4	11	15	8	60									
10	Число действительных избирательных бюллетеней	33113	134	590	515	531	1042	654	634	591	1293	1105	1176	1250	714	470	1060	368	599	1327	1382	1026	1005	712	1083	640	1391	705	733	683	725	553	529	383	141	828	1104	633	1025	394	219	611	288	350	231	101	686	899									
11	Число полученных открепительных  удостоверений	1485	10	30	30	30	40	30	30	30	40	60	40	50	30	50	100	30	30	100	40	40	30	30	30	20	40	30	40	40	30	10	10	10	10	30	40	10	30	20	5	30	10	10	10	10	10	100									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	356	2	4	5	4	19	8	9	5	18	18	28	16	16	5	23	6	4	55	12	2	7	4	6	4	6	7	2	2	2	2	3	4	2	2	3	2	2	0	0	0	1	1	2	0	6	27									
13	Число избирателей, проголосовавших по открепительным удостоверениям	461	0	5	1	4	6	2	7	1	9	13	30	4	16	8	7	5	9	18	6	16	6	3	2	4	64	8	3	3	2	3	122	3	2	2	5	0	1	0	0	2	2	1	0	0	22	34									
14	Число неиспользованных открепительных удостоверений	1129	8	26	25	26	21	22	21	25	22	42	12	34	14	45	77	24	26	45	28	38	23	26	24	16	34	23	38	38	28	8	7	6	8	28	37	8	28	20	5	30	9	9	8	10	4	73									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	0	0	3	1	1	0	0	1	0	3	2	3	1	1	2	0	3	0	1	0	2	3	2	1	0	1	1	1	3	2	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	1447	4	23	22	16	45	33	24	30	41	51	35	44	20	22	60	19	21	140	58	71	75	37	25	25	110	49	1	3	4	3	65	44	12	27	56	28	14	7	1	14	7	14	4	7	32	4									
		4.28%	2.92%	3.79%	4.16%	2.97%	4.25%	4.95%	3.74%	5.00%	3.12%	4.56%	2.95%	3.46%	2.75%	4.61%	5.54%	5.07%	3.45%	10.42%	4.14%	6.79%	7.37%	5.10%	2.28%	3.65%	7.83%	6.79%	0.13%	0.43%	0.54%	0.52%	12.04%	11.46%	8.39%	3.21%	4.96%	4.35%	1.33%	1.72%	0.46%	2.25%	2.41%	3.95%	1.65%	6.03%	4.61%	0.42%									
20	Зюганов Геннадий Андреевич	7516	35	131	124	119	254	154	131	114	297	254	205	316	146	102	217	115	144	127	340	209	282	139	350	277	303	138	304	253	271	165	79	45	34	200	201	117	258	88	35	84	60	99	39	12	144	5									
		22.25%	25.55%	21.58%	23.44%	22.08%	23.96%	23.12%	20.40%	19.00%	22.62%	22.72%	17.27%	24.86%	20.11%	21.38%	20.02%	30.67%	23.68%	9.45%	24.29%	19.98%	27.70%	19.17%	31.91%	40.50%	21.58%	19.11%	40.53%	36.51%	36.42%	28.60%	14.63%	11.72%	23.78%	23.78%	17.79%	18.17%	24.59%	21.67%	15.98%	13.53%	20.69%	27.97%	16.12%	10.34%	20.75%	0.52%									
21	Миронов Сергей Михайлович	980	3	28	15	22	34	44	27	33	59	40	62	28	21	16	46	14	17	22	47	37	31	27	25	9	38	16	18	32	7	4	14	7	1	28	26	16	14	5	3	3	9	8	2	3	14	5									
