Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Долгоруковская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
1	"Число избирателей, внесенных в списки"	15552	493	127	388	171	559	174	387	276	136	450	165	393	911	2885	742	175	121	453	380	788	819	256	136	511	352	637	125	515	285	403	267	814	258					
2	"Число бюллетеней, полученных участковыми комиссиями"	15470	488	128	383	172	547	180	388	276	138	451	169	389	893	2838	732	172	121	448	379	778	815	250	186	502	338	633	124	497	281	393	278	833	270					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6446	259	41	136	61	262	77	157	156	69	184	46	176	461	1200	299	79	27	64	174	315	284	137	120	187	106	237	54	207	94	202	131	365	79					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	3079	44	47	125	63	14	38	150	29	18	142	81	93	85	84	146	58	68	201	61	119	184	51	16	161	133	194	42	181	156	87	60	74	74					
6	Число погашенных бюллетеней	5945	185	40	122	48	271	65	81	91	51	125	42	120	347	1554	287	35	26	183	144	344	347	62	50	154	99	202	28	109	31	104	87	394	117					
7	Число бюллетеней в переносных ящиках для голосования	3079	44	47	125	63	14	38	150	29	18	142	81	93	85	84	146	58	68	201	61	119	184	51	16	161	133	194	42	181	156	87	60	74	74					
8	Число бюллетеней в стационарных ящиках для голосования	6445	259	41	136	61	262	77	157	156	69	184	46	176	461	1199	299	79	27	64	174	315	284	137	120	187	106	237	54	207	94	202	131	365	79					
9	Число недействительных бюллетеней	149	3	0	2	2	13	0	8	0	3	3	1	3	5	12	12	5	0	4	10	9	6	5	4	6	2	0	2	0	4	16	2	6	1					
10	Число действительных бюллетеней	9375	300	88	259	122	263	115	299	185	84	323	126	266	541	1271	433	132	95	261	225	425	462	183	132	342	237	431	94	388	246	273	189	433	152					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	12	3	10	5	14	5	10	7	4	12	5	10	24	72	18	5	3	12	10	20	21	7	5	13	9	16	3	13	7	10	7	21	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	19	0	0	0	0	0	0	0	1	0	3	0	0	5	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	28	4	0	0	1	1	0	0	1	0	1	0	1	1	4	2	0	0	1	0	0	2	1	0	0	0	0	4	2	0	0	2	0	0					
14	Число погашенных открепительных удостоверений	381	12	3	10	5	14	5	10	6	4	9	5	10	19	66	18	5	3	12	10	16	21	7	5	13	9	16	3	13	7	10	7	21	7					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	130	10	2	2	1	5	0	3	1	2	2	2	2	9	8	10	3	1	8	4	2	4	2	3	5	3	6	2	8	3	3	5	4	5					
		1.36%	3.30%	2.27%	0.76%	0.80%	1.81%	0.0%	0.97%	0.54%	2.29%	0.61%	1.57%	0.74%	1.64%	0.62%	2.24%	2.18%	1.05%	3.01%	1.70%	0.46%	0.85%	1.06%	2.20%	1.43%	1.25%	1.39%	2.08%	2.06%	1.2%	1.03%	2.61%	0.91%	3.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	127	3	1	0	3	4	2	5	0	1	3	2	0	9	35	9	1	0	4	0	7	6	1	1	2	1	3	2	3	3	6	1	4	5					
		1.33%	0.99%	1.13%	0.0%	2.41%	1.44%	1.73%	1.62%	0.0%	1.14%	0.92%	1.57%	0.0%	1.64%	2.72%	2.02%	0.72%	0.0%	1.50%	0.0%	1.61%	1.28%	0.53%	0.73%	0.57%	0.41%	0.69%	2.08%	0.77%	1.2%	2.07%	0.52%	0.91%	3.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	210	2	1	2	0	4	3	7	6	2	5	0	11	7	29	19	4	0	3	2	16	10	8	3	14	14	9	1	3	2	7	6	4	6					
		2.20%	0.66%	1.13%	0.76%	0.0%	1.44%	2.60%	2.28%	3.24%	2.29%	1.53%	0.0%	4.08%	1.28%	2.26%	4.26%	2.91%	0.0%	1.13%	0.85%	3.68%	2.13%	4.25%	2.20%	4.02%	5.85%	2.08%	1.04%	0.77%	0.8%	2.42%	3.14%	0.91%	3.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	81	1	0	1	1	2	0	4	4	1	2	0	1	5	16	4	1	2	3	1	4	3	2	0	3	2	2	0	4	1	3	5	1	2					
		0.85%	0.33%	0.0%	0.38%	0.80%	0.72%	0.0%	1.30%	2.16%	1.14%	0.61%	0.0%	0.37%	0.91%	1.24%	0.89%	0.72%	2.10%	1.13%	0.42%	0.92%	0.64%	1.06%	0.0%	0.86%	0.83%	0.46%	0.0%	1.03%	0.4%	1.03%	2.61%	0.22%	1.30%					
