Выборы Президента Российской Федерации																																																											
Дата голосования: 04.03.2012																																																											
																																																											
Наименование Избирательной комиссии:    Далматовская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	48																																																									
																																																											
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340									
1	Число избирателей, включенных в список избирателей	24679	848	1146	785	1641	1679	1686	1560	720	449	374	117	196	79	567	150	116	137	170	104	645	106	237	262	452	137	327	79	165	430	156	341	608	387	687	187	415	253	289	70	164	1593	766	271	232	565	1246	330	755									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24400	800	1000	800	1650	1700	1700	1500	700	480	370	120	180	100	550	170	130	150	170	110	700	100	270	270	480	130	320	70	180	450	170	330	620	380	700	200	400	250	300	80	170	1600	700	270	230	550	1000	350	750									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14650	381	673	453	975	1034	1036	871	397	228	222	90	81	79	269	89	79	104	115	69	410	66	152	133	273	72	209	51	94	283	91	232	352	250	401	122	282	156	185	48	127	904	432	178	148	288	700	223	543									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2211	36	62	48	117	61	68	60	47	218	16	4	57	0	47	19	17	9	15	13	87	15	40	66	51	32	20	9	13	60	32	11	70	31	60	17	38	33	36	4	8	121	63	25	25	115	125	20	70									
6	Число погашенных избирательных бюллетеней	7539	383	265	299	558	605	596	569	256	34	132	26	42	21	234	62	34	37	40	28	203	19	78	71	156	26	91	10	73	107	47	87	198	99	239	61	80	61	79	28	35	575	205	67	57	147	175	107	137									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2211	36	62	48	117	61	68	60	47	218	16	4	57	0	47	19	17	9	15	13	87	15	40	66	51	32	20	9	13	60	32	11	70	31	60	17	38	33	36	4	8	121	63	25	25	115	125	20	70									
8	Число бюллетеней в стационарных ящиках для голосования	14650	381	673	453	975	1034	1036	871	397	228	222	90	81	79	269	89	79	104	115	69	410	66	152	133	273	72	209	51	94	283	91	232	352	250	401	122	282	156	185	48	127	904	432	178	148	288	700	223	543									
9	Число недействительных избирательных бюллетеней	209	7	12	1	14	15	16	13	5	31	4	4	0	1	4	1	0	0	0	0	5	0	4	0	5	0	1	0	0	2	0	1	3	1	10	2	5	2	0	0	3	15	2	4	3	1	5	5	2									
10	Число действительных избирательных бюллетеней	16652	410	723	500	1078	1080	1088	918	439	415	234	90	138	78	312	107	96	113	130	82	492	81	188	199	319	104	228	60	107	341	123	242	419	280	451	137	315	187	221	52	132	1010	493	199	170	402	820	238	611									
11	Число полученных открепительных  удостоверений	915	24	27	15	37	49	35	30	15	0	5	3	3	0	5	22	13	19	5	2	45	5	45	15	40	10	13	3	20	35	15	2	20	3	20	7	35	20	20	5	10	43	15	25	5	20	35	35	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	907	21	26	15	36	49	34	30	15	0	5	3	3	0	4	22	13	19	5	2	45	5	45	15	40	10	13	3	20	34	15	2	20	3	20	7	35	20	20	5	10	43	15	25	5	20	35	35	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	389	11	20	12	29	25	23	20	9	19	7	1	4	8	9	4	6	4	3	1	6	2	7	3	5	6	5	3	1	15	5	7	8	3	6	1	8	6	5	3	6	15	4	9	3	8	8	3	13									
14	Число неиспользованных открепительных удостоверений	8	3	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	30	4	2	1	1	5	3	4	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
19	Жириновский Владимир Вольфович	1349	35	54	37	70	59	68	84	35	42	24	7	14	5	24	8	5	7	11	7	46	7	12	20	34	11	14	11	5	37	12	33	43	23	48	10	18	12	22	3	6	86	35	6	20	34	66	21	58									
		8.00%	8.39%	7.35%	7.39%	6.41%	5.39%	6.16%	9.02%	7.88%	9.42%	10.08%	7.45%	10.14%	6.33%	7.59%	7.41%	5.21%	6.19%	8.46%	8.54%	9.26%	8.64%	6.25%	10.05%	10.49%	10.58%	6.11%	18.33%	4.67%	10.79%	9.76%	13.58%	10.19%	8.19%	10.41%	7.19%	5.63%	6.35%	9.95%	5.77%	4.44%	8.39%	7.07%	2.96%	11.56%	8.44%	8.00%	8.64%	9.46%									
20	Зюганов Геннадий Андреевич	2884	75	138	97	219	251	221	165	77	45	42	20	13	17	71	17	21	11	16	15	70	35	41	37	51	12	49	6	18	66	11	24	79	35	59	13	44	29	53	9	12	166	75	17	28	67	142	31	74									
		17.10%	17.99%	18.78%	19.36%	20.05%	22.92%	20.02%	17.72%	17.34%	10.09%	17.65%	21.28%	9.42%	21.52%	22.47%	15.74%	21.88%	9.73%	12.31%	18.29%	14.08%	43.21%	21.35%	18.59%	15.74%	11.54%	21.40%	10.00%	16.82%	19.24%	8.94%	9.88%	18.72%	12.46%	12.80%	9.35%	13.75%	15.34%	23.98%	17.31%	8.89%	16.20%	15.15%	8.37%	16.18%	16.63%	17.21%	12.76%	12.07%									
21	Миронов Сергей Михайлович	669	7	37	28	47	53	61	45	23	13	9	3	5	5	13	4	5	0	4	4	34	1	4	4	3	2	10	4	6	14	2	8	9	8	20	17	4	3	6	0	3	35	17	6	1	15	37	7	23									
		3.97%	1.68%	5.03%	5.59%	4.30%	4.84%	5.53%	4.83%	5.18%	2.91%	3.78%	3.19%	3.62%	6.33%	4.11%	3.70%	5.21%	0.00%	3.08%	4.88%	6.84%	1.23%	2.08%	2.01%	0.93%	1.92%	4.37%	6.67%	5.61%	4.08%	1.63%	3.29%	2.13%	2.85%	4.34%	12.23%	1.25%	1.59%	2.71%	0.00%	2.22%	3.41%	3.43%	2.96%	0.58%	3.72%	4.48%	2.88%	3.75%									
22	Прохоров Михаил Дмитриевич	741	22	48	25	61	76	54	61	29	4	11	9	2	2	21	7	1	2	4	2	14	3	10	6	5	3	11	2	2	7	4	8	23	8	13	5	10	11	5	2	8	34	19	10	6	14	34	7	16									
		4.39%	5.28%	6.53%	4.99%	5.59%	6.94%	4.89%	6.55%	6.53%	0.90%	4.62%	9.57%	1.45%	2.53%	6.65%	6.48%	1.04%	1.77%	3.08%	2.44%	2.82%	3.70%	5.21%	3.02%	1.54%	2.88%	4.80%	3.33%	1.87%	2.04%	3.25%	3.29%	5.45%	2.85%	2.82%	3.60%	3.13%	5.82%	2.26%	3.85%	5.93%	3.32%	3.84%	4.93%	3.47%	3.47%	4.12%	2.88%	2.61%									
23	Путин Владимир Владимирович	11009	271	446	313	681	641	684	563	275	311	148	51	104	49	183	71	64	93	95	54	328	35	121	132	226	76	144	37	76	217	94	169	265	206	311	92	239	132	135	38	103	689	347	160	115	272	541	172	440									
		65.29%	64.99%	60.68%	62.48%	62.36%	58.54%	61.96%	60.47%	61.94%	69.73%	62.18%	54.26%	75.36%	62.03%	57.91%	65.74%	66.67%	82.30%	73.08%	65.85%	65.99%	43.21%	63.02%	66.33%	69.75%	73.08%	62.88%	61.67%	71.03%	63.27%	76.42%	69.55%	62.80%	73.31%	67.46%	66.19%	74.69%	69.84%	61.09%	73.08%	76.30%	67.22%	70.10%	78.82%	66.47%	67.49%	65.58%	70.78%	71.78%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
