Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Вилюйская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173									
1	Число избирателей, включенных в список избирателей	17120	841	655	896	731	930	925	576	1158	966	137	525	594	783	402	330	367	345	313	245	258	311	152	521	318	259	350	366	331	328	509	223	440	631	404									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17000	650	570	860	640	880	830	520	950	860	145	690	580	690	430	360	405	370	330	250	280	420	160	550	330	300	410	350	440	410	540	250	460	660	430									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12781	616	426	666	563	658	652	406	827	638	119	500	382	497	303	254	309	268	248	186	219	283	140	362	206	218	263	292	301	257	383	204	352	496	287									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	889	25	33	26	17	23	40	16	18	69	0	25	58	33	26	21	35	24	21	7	10	28	6	25	17	14	21	29	30	20	64	9	33	37	29									
6	Число погашенных избирательных бюллетеней	3330	9	111	168	60	199	138	98	105	153	26	165	140	160	101	85	61	78	61	57	51	109	14	163	107	68	126	29	109	133	93	37	75	127	114									
7	Число избирательных бюллетеней в переносных ящиках для голосования	889	25	33	26	17	23	40	16	18	69	0	25	58	33	26	21	35	24	21	7	10	28	6	25	17	14	21	29	30	20	64	9	33	37	29									
8	Число бюллетеней в стационарных ящиках для голосования	12781	616	426	666	563	658	652	406	827	638	119	500	382	497	303	254	309	268	248	186	219	283	140	362	206	218	263	292	301	257	383	204	352	496	287									
9	Число недействительных избирательных бюллетеней	64	0	3	2	1	3	4	5	1	3	1	4	1	6	1	1	1	1	1	0	0	5	3	2	0	1	2	1	1	0	3	0	2	4	1									
