Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Вилюйская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168					
1	"Число избирателей, внесенных в список"	15403	732	560	731	733	652	728	867	519	378	199	847	703	900	624	394	344	267	184	254	360	125	408	243	241	323	338	391	334	479	209	406	566	364					
2	Число полученных избирательных бюллетеней	15490	600	590	660	690	600	695	800	500	400	195	880	720	810	670	420	310	310	220	280	380	140	420	260	270	350	370	420	390	510	240	410	580	400					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11242	485	402	498	524	445	502	614	385	249	187	410	389	471	435	356	257	218	172	233	332	113	331	197	217	271	303	303	280	341	199	352	459	312					
5	"Число избирательных бюллетеней, выданных вне помещения"	931	35	38	7	39	14	44	35	9	29	0	30	31	20	77	32	24	28	9	14	23	7	43	31	12	24	30	57	24	63	7	33	38	24					
6	Число погашенных избирательных бюллетеней	3317	80	150	155	127	141	149	151	106	122	8	440	300	319	158	32	29	64	39	33	25	20	46	32	41	55	37	60	86	106	34	25	83	64					
7	Число избирательных бюллетеней в переносных ящиках	931	35	38	7	39	14	44	35	9	29	0	30	31	20	77	32	24	28	9	14	23	7	43	31	12	24	30	57	24	63	7	33	38	24					
8	Число бюллетеней в стационарных ящиках для голосования	11242	485	402	498	524	445	502	614	385	249	187	410	389	471	435	356	257	218	172	233	332	113	331	197	217	271	303	303	280	341	199	352	459	312					
9	Число недействительных избирательных бюллетеней	121	3	11	3	5	9	17	7	2	1	0	6	10	7	2	5	4	5	1	1	2	0	0	0	1	2	3	0	3	1	0	5	2	3					
10	Число действительных избирательных бюллетеней	12052	517	429	502	558	450	529	642	392	277	187	434	410	484	510	383	277	241	180	246	353	120	374	228	228	293	330	360	301	403	206	380	495	333					
11	Число полученных открепительных  удостоверений	595	15	15	14	15	15	20	15	20	15	15	15	15	15	25	15	15	15	20	30	15	15	15	15	20	15	15	15	36	20	20	20	30	20					
12	Число выданных открепительных удостоверений	438	15	5	13	8	5	12	11	14	6	0	8	14	10	25	11	11	15	19	16	8	11	12	7	20	8	15	5	35	20	18	20	25	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	256	15	12	13	6	6	12	22	7	25	4	3	2	5	4	13	2	3	10	9	1	6	3	3	17	1	7	4	6	8	3	13	6	5					
14	Число неиспользованных открепительных удостоверений	157	0	10	1	7	10	8	4	6	9	15	7	1	5	0	4	4	0	1	14	7	4	3	8	0	7	0	10	1	0	2	0	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	619	22	5	9	22	24	21	28	33	12	5	16	7	22	33	32	4	16	13	10	15	11	44	21	5	15	11	10	32	25	15	23	32	26					
		5.09%	4.23%	1.14%	1.78%	3.91%	5.23%	3.85%	4.31%	8.38%	4.32%	2.67%	3.64%	1.67%	4.48%	6.45%	8.25%	1.42%	6.50%	7.18%	4.05%	4.23%	9.17%	11.76%	9.21%	2.18%	5.08%	3.30%	2.78%	10.53%	6.19%	7.28%	5.97%	6.44%	7.74%					
19	. Малышкин Олег Александрович	92	2	1	0	2	3	4	6	0	2	1	9	6	11	2	2	0	0	1	5	6	0	0	0	4	2	3	3	1	1	1	4	2	8					
		0.76%	0.38%	0.23%	0.00%	0.36%	0.65%	0.73%	0.92%	0.00%	0.72%	0.53%	2.05%	1.43%	2.24%	0.39%	0.52%	0.00%	0.00%	0.55%	2.02%	1.69%	0.00%	0.00%	0.00%	1.75%	0.68%	0.90%	0.83%	0.33%	0.25%	0.49%	1.04%	0.40%	2.38%					
20	. Миронов Сергей Михайлович	72	6	0	1	5	6	3	4	4	0	1	3	2	2	1	3	3	1	1	0	0	2	1	1	3	0	1	2	2	1	3	1	1	8					
		0.59%	1.15%	0.00%	0.20%	0.89%	1.31%	0.55%	0.62%	1.02%	0.00%	0.53%	0.68%	0.48%	0.41%	0.20%	0.77%	1.07%	0.41%	0.55%	0.00%	0.00%	1.67%	0.27%	0.44%	1.31%	0.00%	0.30%	0.56%	0.66%	0.25%	1.46%	0.26%	0.20%	2.38%					
21	. Путин Владимир Владимирович	8555	362	314	409	383	292	343	400	255	193	163	344	337	351	350	206	231	180	140	169	265	90	254	154	144	181	267	227	206	312	157	301	364	211					
		70.28%	69.62%	71.36%	80.99%	68.03%	63.62%	62.82%	61.63%	64.72%	69.42%	87.17%	78.18%	80.24%	71.49%	68.36%	53.09%	82.21%	73.17%	77.35%	68.42%	74.65%	75.00%	67.91%	67.54%	62.88%	61.36%	80.18%	63.06%	67.76%	77.23%	76.21%	78.18%	73.24%	62.80%					
22	. Хакамада Ирина Муцуовна	1015	56	55	31	60	60	67	79	43	18	2	15	8	22	56	22	17	15	8	22	22	7	24	29	41	11	26	72	14	22	17	19	39	16					
		8.34%	10.77%	12.50%	6.14%	10.66%	13.07%	12.27%	12.17%	10.91%	6.47%	1.07%	3.41%	1.90%	4.48%	10.94%	5.67%	6.05%	6.10%	4.42%	8.91%	6.20%	5.83%	6.42%	12.72%	17.90%	3.73%	7.81%	20.00%	4.61%	5.45%	8.25%	4.94%	7.85%	4.76%					
