Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Меленковская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024									
1	Число избирателей, включенных в список избирателей	30698	983	954	1672	964	1577	1638	983	1747	1652	1007	624	1215	255	351	258	151	185	469	492	225	288	332	224	720	563	599	796	192	304	1003	289	264	89	279	271	859	303	236	365	195	502	88	250	622	707	377	265	335	167	261	421	474	656									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	27650	880	790	1530	860	1440	1500	880	1580	1490	900	560	1120	230	320	230	140	170	420	440	190	250	290	200	660	520	540	730	170	270	920	260	240	80	250	240	780	270	210	320	180	450	80	220	560	630	340	240	300	150	230	370	430	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13640	445	409	891	452	705	702	433	757	837	460	385	397	125	151	113	61	70	190	203	133	132	183	112	203	272	171	286	61	161	540	148	81	48	156	119	452	179	93	192	94	152	25	61	327	252	173	111	159	77	138	149	213	201									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3471	48	126	58	39	67	78	30	108	60	81	70	225	41	46	44	29	42	62	79	17	26	22	18	154	36	148	173	41	29	84	28	50	11	36	70	96	43	41	30	50	120	30	87	46	78	42	68	41	36	29	101	86	171									
6	Число погашенных избирательных бюллетеней	10539	387	255	581	369	668	720	417	715	593	359	105	498	64	123	73	50	58	168	158	40	92	85	70	303	212	221	271	68	80	296	84	109	21	58	51	232	48	76	98	36	178	25	72	187	300	125	61	100	37	63	120	131	228									
