Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
Наименование Избирательной комиссии:    Большечерниговская																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528									
1	"Число избирателей, включенных в список избирателей"	12629	1063	534	379	989	489	1024	823	982	462	508	98	137	149	783	259	219	214	203	66	525	155	169	340	325	399	202	723	410									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12594	1063	531	375	922	492	961	876	989	462	510	99	143	154	783	257	217	220	208	68	532	152	171	338	328	412	207	718	406									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10358	814	418	278	769	411	852	676	810	393	445	81	128	128	654	237	194	187	175	63	399	94	143	294	273	341	165	587	349									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1227	112	62	51	56	42	90	71	33	23	40	10	4	15	93	11	17	24	27	3	74	46	22	33	38	50	30	93	57									
6	Число погашенных избирательных бюллетеней	1009	137	51	46	97	39	19	129	146	46	25	8	11	11	36	9	6	9	6	2	59	12	6	11	17	21	12	38	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1227	112	62	51	56	42	90	71	33	23	40	10	4	15	93	11	17	24	27	3	74	46	22	33	38	50	30	93	57									
8	Число бюллетеней в стационарных ящиках для голосования	10358	814	418	278	769	411	852	676	810	393	445	81	128	128	654	237	194	187	175	63	399	94	143	294	273	341	165	587	349									
9	Число недействительных избирательных бюллетеней	87	3	9	4	5	5	19	5	6	2	4	0	1	0	0	0	0	1	1	0	5	3	1	1	4	5	0	2	1									
10	Число действительных избирательных бюллетеней	11498	923	471	325	820	448	923	742	837	414	481	91	131	143	747	248	211	210	201	66	468	137	164	326	307	386	195	678	405									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	65	4	3	3	7	3	5	3	5	0	2	0	3	1	6	0	0	2	0	0	3	3	0	2	1	2	1	4	2									
		0.56%	0.43%	0.63%	0.91%	0.85%	0.66%	0.53%	0.40%	0.59%	0.00%	0.41%	0.00%	2.27%	0.70%	0.80%	0.00%	0.00%	0.95%	0.00%	0.00%	0.63%	2.14%	0.00%	0.61%	0.32%	0.51%	0.51%	0.59%	0.49%									
14	Грудинин Павел Николаевич	1352	100	61	34	146	64	113	114	142	60	66	11	14	7	70	10	11	15	27	2	46	17	18	14	29	68	16	37	40									
		11.67%	10.80%	12.71%	10.33%	17.70%	14.13%	11.99%	15.26%	16.84%	14.42%	13.61%	12.09%	10.61%	4.90%	9.37%	4.03%	5.21%	7.11%	13.37%	3.03%	9.73%	12.14%	10.91%	4.28%	9.32%	17.39%	8.21%	5.44%	9.85%									
