Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Маслянинская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692					
1	"Число избирателей, внесенных в списки"	20937	430	178	452	314	472	63	493	152	573	481	155	130	581	361	760	188	182	235	432	213	1221	418	92	397	194	156	458	822	1623	1709	756	1006	1757	734	888	1063	798					
2	"Число бюллетеней, полученных участковыми комиссиями"	19539	420	160	434	320	460	65	490	150	580	480	160	125	580	355	760	190	180	230	420	230	1200	475	115	410	190	150	450	800	1400	1600	640	780	1600	560	730	900	750					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12509	243	128	322	208	330	44	299	101	420	359	119	85	333	225	454	132	138	143	322	139	743	293	81	258	150	127	343	485	911	810	373	584	942	361	462	561	481					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	752	12	10	17	4	24	7	23	12	23	23	18	9	22	27	18	12	9	19	23	19	29	23	4	18	13	0	14	27	38	60	12	15	96	12	22	24	14					
6	Число погашенных бюллетеней	6278	165	22	95	108	106	14	168	37	137	98	23	31	225	103	288	46	33	68	75	72	428	159	30	134	27	23	93	288	451	730	255	181	562	187	246	315	255					
7	Число бюллетеней в переносных ящиках для голосования	752	12	10	17	4	24	7	23	12	23	23	18	9	22	27	18	12	9	19	23	19	29	23	4	18	13	0	14	27	38	60	12	15	96	12	22	24	14					
8	Число бюллетеней в стационарных ящиках для голосования	12509	243	128	322	208	330	44	299	101	420	359	119	85	333	225	454	132	138	143	322	139	743	293	81	258	150	127	343	485	911	810	373	584	942	361	462	561	481					
9	Число недействительных бюллетеней	307	5	6	19	4	11	1	12	2	15	11	1	0	7	2	9	5	8	3	6	3	14	13	8	5	13	2	5	10	20	14	10	5	21	4	10	16	7					
10	Число действительных бюллетеней	12954	250	132	320	208	343	50	310	111	428	371	136	94	348	250	463	139	139	159	339	155	758	303	77	271	150	125	352	502	929	856	375	594	1017	369	474	569	488					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	215	4	4	0	4	4	4	4	4	9	4	4	4	8	4	8	4	0	4	4	4	9	4	4	4	4	4	4	14	12	11	8	8	16	8	7	8	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	72	1	0	0	1	0	0	0	0	3	3	0	0	4	1	7	1	0	0	0	1	8	0	0	0	0	0	0	5	5	6	1	2	14	1	1	4	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	1	1	2	1	1	0	1	0	3	1	0	0	2	3	1	2	1	0	0	0	1	1	1	0	0	1	0	7	8	2	0	2	0	0	2	0	1					
14	Число погашенных открепительных удостоверений	143	3	4	0	3	4	4	4	4	6	1	4	4	4	3	1	3	0	4	4	3	1	4	4	4	4	4	4	9	7	5	7	6	2	7	6	4	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	234	3	5	8	3	9	0	5	2	10	11	5	6	3	3	11	3	6	1	9	0	10	7	5	1	1	1	3	4	12	13	10	12	11	8	7	16	10					
		1.76%	1.17%	3.62%	2.35%	1.41%	2.54%	0.0%	1.55%	1.76%	2.25%	2.87%	3.64%	6.38%	0.84%	1.19%	2.33%	2.08%	4.08%	0.61%	2.60%	0.0%	1.29%	2.21%	5.88%	0.36%	0.61%	0.78%	0.84%	0.78%	1.26%	1.49%	2.59%	2.00%	1.05%	2.14%	1.44%	2.73%	2.02%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	234	2	0	4	2	4	1	3	0	2	5	1	0	10	4	4	0	1	2	3	1	12	3	2	4	0	0	5	18	24	20	11	18	13	9	18	7	21					
		1.76%	0.78%	0.0%	1.17%	0.94%	1.12%	1.96%	0.93%	0.0%	0.45%	1.30%	0.72%	0.0%	2.81%	1.58%	0.84%	0.0%	0.68%	1.23%	0.86%	0.63%	1.55%	0.94%	2.35%	1.44%	0.0%	0.0%	1.40%	3.51%	2.52%	2.29%	2.85%	3.00%	1.25%	2.41%	3.71%	1.19%	4.24%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	388	4	4	10	10	9	0	6	3	18	6	2	1	16	16	15	4	2	9	12	4	21	10	1	11	5	1	13	20	35	25	12	10	26	5	14	15	13					
		2.92%	1.56%	2.89%	2.94%	4.71%	2.54%	0.0%	1.86%	2.65%	4.06%	1.57%	1.45%	1.06%	4.50%	6.34%	3.17%	2.77%	1.36%	5.55%	3.47%	2.53%	2.72%	3.16%	1.17%	3.98%	3.06%	0.78%	3.64%	3.90%	3.68%	2.87%	3.11%	1.66%	2.50%	1.34%	2.89%	2.56%	2.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	158	1	0	1	1	7	0	8	0	4	2	1	0	2	6	5	0	0	1	3	3	7	1	1	6	2	0	5	8	24	7	6	9	10	4	11	8	4					
		1.19%	0.39%	0.0%	0.29%	0.47%	1.97%	0.0%	2.48%	0.0%	0.90%	0.52%	0.72%	0.0%	0.56%	2.38%	1.05%	0.0%	0.0%	0.61%	0.86%	1.89%	0.90%	0.31%	1.17%	2.17%	1.22%	0.0%	1.40%	1.56%	2.52%	0.80%	1.55%	1.50%	0.96%	1.07%	2.27%	1.36%	0.80%					
22	"5. ""За Русь Святую"""	79	2	0	0	1	2	1	3	0	2	1	3	1	1	0	4	0	0	3	1	2	3	3	2	2	0	0	1	6	10	3	4	4	8	1	2	3	0					
		0.59%	0.78%	0.0%	0.0%	0.47%	0.56%	1.96%	0.93%	0.0%	0.45%	0.26%	2.18%	1.06%	0.28%	0.0%	0.84%	0.0%	0.0%	1.85%	0.28%	1.26%	0.38%	0.94%	2.35%	0.72%	0.0%	0.0%	0.28%	1.17%	1.05%	0.34%	1.03%	0.66%	0.77%	0.26%	0.41%	0.51%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	2	1	0	1	0	3	1	0	1	0	5	0	2	0	0					
		0.18%	0.39%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.31%	2.35%	0.36%	0.0%	0.78%	0.0%	0.58%	0.10%	0.0%	0.25%	0.0%	0.48%	0.0%	0.41%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	0	0	0	0	2	0	1	0	0	4	0	1	2	0	0	1	0	1	1	0	2	3	1	2	0	0	1	3	9	6	0	2	9	2	2	4	0					
		0.44%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.31%	0.0%	0.0%	1.04%	0.0%	1.06%	0.56%	0.0%	0.0%	0.69%	0.0%	0.61%	0.28%	0.0%	0.25%	0.94%	1.17%	0.72%	0.0%	0.0%	0.28%	0.58%	0.94%	0.68%	0.0%	0.33%	0.86%	0.53%	0.41%	0.68%	0.0%					
25	"8. ""Народно-республиканская партия России"""	27	4	0	1	2	0	0	1	0	1	2	0	1	0	0	0	0	0	0	1	1	4	0	0	0	1	0	0	1	1	1	1	0	0	0	0	4	0					
		0.20%	1.56%	0.0%	0.29%	0.94%	0.0%	0.0%	0.31%	0.0%	0.22%	0.52%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.63%	0.51%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.19%	0.10%	0.11%	0.25%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	1	1	3	1	0	1	2	0	1	1	0					
		0.14%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.21%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	2.35%	0.36%	0.0%	0.0%	0.28%	0.19%	0.31%	0.11%	0.0%	0.16%	0.19%	0.0%	0.20%	0.17%	0.0%					
27	"10. ""Аграрная партия России"""	673	14	7	36	15	26	2	27	0	28	24	3	4	20	30	53	28	12	5	18	3	29	11	3	12	9	7	60	7	23	22	9	11	46	8	11	20	30					
		5.07%	5.49%	5.07%	10.61%	7.07%	7.34%	3.92%	8.38%	0.0%	6.32%	6.28%	2.18%	4.25%	5.63%	11.90%	11.22%	19.44%	8.16%	3.08%	5.21%	1.89%	3.75%	3.48%	3.52%	4.34%	5.52%	5.51%	16.80%	1.36%	2.42%	2.52%	2.33%	1.83%	4.43%	2.14%	2.27%	3.41%	6.06%					
28	"11. ""Истинные патриоты России"""	9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1					
		0.06%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.12%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	97	3	1	2	2	4	0	3	0	1	8	2	1	2	6	1	2	6	2	2	0	4	2	2	3	1	0	3	2	5	2	2	3	4	3	2	6	5					
		0.73%	1.17%	0.72%	0.58%	0.94%	1.12%	0.0%	0.93%	0.0%	0.22%	2.09%	1.45%	1.06%	0.56%	2.38%	0.21%	1.38%	4.08%	1.23%	0.57%	0.0%	0.51%	0.63%	2.35%	1.08%	0.61%	0.0%	0.84%	0.39%	0.52%	0.22%	0.51%	0.50%	0.38%	0.80%	0.41%	1.02%	1.01%					
30	"13. ""Демократическая партия России"""	45	2	0	3	0	2	0	1	0	0	3	0	0	1	0	0	1	0	0	2	0	1	2	0	1	0	4	1	0	1	5	1	3	4	1	2	0	4					
		0.33%	0.78%	0.0%	0.88%	0.0%	0.56%	0.0%	0.31%	0.0%	0.0%	0.78%	0.0%	0.0%	0.28%	0.0%	0.0%	0.69%	0.0%	0.0%	0.57%	0.0%	0.12%	0.63%	0.0%	0.36%	0.0%	3.14%	0.28%	0.0%	0.10%	0.57%	0.25%	0.50%	0.38%	0.26%	0.41%	0.0%	0.80%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	2	0	0	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	1	1	1	1	1	3	1	1	2	2	3	0	0	1					
		0.21%	0.78%	0.0%	0.0%	0.94%	0.28%	0.0%	0.0%	0.88%	0.0%	0.26%	0.0%	0.0%	0.28%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.36%	0.61%	0.78%	0.28%	0.19%	0.31%	0.11%	0.25%	0.33%	0.19%	0.80%	0.0%	0.0%	0.20%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.61%	0.28%	0.0%	0.25%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.11%	0.0%	0.16%	0.09%	0.0%	0.20%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	642	11	3	7	10	8	0	8	3	26	30	9	8	20	2	30	20	8	8	11	4	36	11	3	7	4	5	19	33	68	42	17	18	64	13	23	25	28					
		4.84%	4.31%	2.17%	2.06%	4.71%	2.25%	0.0%	2.48%	2.65%	5.86%	7.85%	6.56%	8.51%	5.63%	0.79%	6.35%	13.88%	5.44%	4.93%	3.18%	2.53%	4.66%	3.48%	3.52%	2.53%	2.45%	3.93%	5.32%	6.44%	7.16%	4.82%	4.41%	3.00%	6.16%	3.48%	4.75%	4.27%	5.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	1	0	2	0	1	0	0	0	2	2	1	1	0	2	1	2	2	2	3	0	2	2	0	0	1	3	1	1	2	3	0	0	1	2	1	1	4					
		0.34%	0.39%	0.0%	0.58%	0.0%	0.28%	0.0%	0.0%	0.0%	0.45%	0.52%	0.72%	1.06%	0.0%	0.79%	0.21%	1.38%	1.36%	1.23%	0.86%	0.0%	0.25%	0.63%	0.0%	0.0%	0.61%	2.36%	0.28%	0.19%	0.21%	0.34%	0.0%	0.0%	0.09%	0.53%	0.20%	0.17%	0.80%					
35	"18. ""ЛДПР"""	2753	62	31	77	40	96	5	78	43	54	57	13	18	57	58	83	14	16	41	78	27	221	93	15	53	38	24	59	86	176	148	90	119	233	100	128	125	97					
		20.76%	24.31%	22.46%	22.71%	18.86%	27.11%	9.80%	24.22%	38.05%	12.18%	14.92%	9.48%	19.14%	16.05%	23.01%	17.58%	9.72%	10.88%	25.30%	22.60%	17.08%	28.62%	29.43%	17.64%	19.20%	23.31%	18.89%	16.52%	16.79%	18.54%	17.01%	23.37%	19.86%	22.44%	26.80%	26.44%	21.36%	19.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	236	1	3	4	8	6	0	2	3	12	10	3	1	2	3	6	0	7	1	11	1	13	3	0	5	6	0	11	7	21	23	9	6	13	6	13	10	6					
		1.77%	0.39%	2.17%	1.17%	3.77%	1.69%	0.0%	0.62%	2.65%	2.70%	2.61%	2.18%	1.06%	0.56%	1.19%	1.27%	0.0%	4.76%	0.61%	3.18%	0.63%	1.68%	0.94%	0.0%	1.81%	3.68%	0.0%	3.08%	1.36%	2.21%	2.64%	2.33%	1.00%	1.25%	1.60%	2.68%	1.70%	1.21%					
37	"20. ""Политическая партия ""Единая Россия"""	4719	84	47	116	84	96	8	108	37	134	144	59	44	142	80	184	36	59	49	124	82	268	82	23	126	60	37	133	181	295	357	125	288	359	134	164	198	172					
		35.58%	32.94%	34.05%	34.21%	39.62%	27.11%	15.68%	33.54%	32.74%	30.24%	37.69%	43.06%	46.80%	40.0%	31.74%	38.98%	25.0%	40.13%	30.24%	35.94%	51.89%	34.71%	25.94%	27.05%	45.65%	36.80%	29.13%	37.25%	35.35%	31.08%	41.03%	32.46%	48.08%	34.58%	35.92%	33.88%	33.84%	34.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	1	0	0	1	1	1	0	3	0	1	0	0	2	0	0	1	0	0	1	1	1	0	0	3	0	0	0	0	2	0	0	1	0	0	0	1					
		0.16%	0.39%	0.72%	0.0%	0.0%	0.28%	1.96%	0.31%	0.0%	0.67%	0.0%	0.72%	0.0%	0.0%	0.79%	0.0%	0.0%	0.68%	0.0%	0.0%	0.63%	0.12%	0.31%	0.0%	0.0%	1.84%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.20%					
39	"22. ""Развитие предпринимательства"""	32	1	1	0	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	6	2	1	2	4	1	1	3	0					
		0.24%	0.39%	0.72%	0.0%	0.0%	0.28%	0.0%	0.0%	1.76%	0.22%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.31%	0.0%	0.0%	0.0%	0.0%	0.28%	0.39%	0.63%	0.22%	0.25%	0.33%	0.38%	0.26%	0.20%	0.51%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1917	34	27	31	23	52	26	39	16	109	49	29	6	52	27	47	22	14	22	41	18	82	47	12	28	16	37	26	96	175	137	54	65	171	58	57	96	76					
		14.45%	13.33%	19.56%	9.14%	10.84%	14.68%	50.98%	12.11%	14.15%	24.60%	12.82%	21.16%	6.38%	14.64%	10.71%	9.95%	15.27%	9.52%	13.58%	11.88%	11.39%	10.62%	14.87%	14.11%	10.14%	9.81%	29.13%	7.28%	18.75%	18.44%	15.74%	14.02%	10.85%	16.47%	15.54%	11.77%	16.41%	15.35%					
																																												
41	Против всех	499	16	2	17	5	15	6	15	0	21	12	3	0	17	8	14	6	4	11	16	8	34	18	3	7	2	4	8	20	34	35	21	20	30	11	14	27	15					
		3.76%	6.27%	1.44%	5.01%	2.35%	4.23%	11.76%	4.65%	0.0%	4.74%	3.14%	2.18%	0.0%	4.78%	3.17%	2.96%	4.16%	2.72%	6.79%	4.63%	5.06%	4.40%	5.69%	3.52%	2.53%	1.22%	3.14%	2.24%	3.90%	3.58%	4.02%	5.45%	3.33%	2.89%	2.94%	2.89%	4.61%	3.03%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
