Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																								
Дата голосования: 04.12.2011																								
																								
Наименование Избирательной комиссии:    Оршанская районная																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474					
1	"Число избирателей, внесенных в список избирателей"	11138	2143	446	1975	469	413	403	426	478	232	416	939	627	443	424	469	331	504					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12000	2200	500	2000	470	490	450	480	500	280	480	1050	670	480	450	550	380	570					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7529	1568	292	1374	320	289	299	268	344	147	254	593	417	290	220	272	217	365					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1059	56	34	111	46	49	45	45	52	29	81	115	87	72	84	70	37	46					
6	Число погашенных избирательных бюллетеней	3412	576	174	515	104	152	106	167	104	104	145	342	166	118	146	208	126	159					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1059	56	34	111	46	49	45	45	52	29	81	115	87	72	84	70	37	46					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7526	1568	292	1374	320	289	299	268	344	147	254	592	417	290	220	270	217	365					
9	Число недействительных избирательных бюллетеней	129	36	3	25	4	0	2	3	7	2	6	6	20	0	0	10	4	1					
10	Число действительных избирательных бюллетеней	8456	1588	323	1460	362	338	342	310	389	174	329	701	484	362	304	330	250	410					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1060	90	70	75	20	60	55	60	65	40	70	105	60	50	30	90	50	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1053	90	70	75	20	60	55	60	65	39	70	99	60	50	30	90	50	70					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	307	50	17	35	20	10	19	8	20	5	14	20	21	14	9	17	12	16					
14	Число погашенных неиспользованных открепительных удостоверений	7	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	8	3	4	0	0	0	0	2	0	0	1	0	0	0	4	1	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	923	241	59	220	52	20	21	27	39	3	18	70	48	11	10	27	24	33					
		10.75%	14.84%	18.10%	14.81%	14.21%	5.92%	6.10%	8.63%	9.85%	1.70%	5.37%	9.90%	9.52%	3.04%	3.29%	7.94%	9.45%	8.03%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1132	262	65	243	23	20	23	41	59	21	35	127	52	18	12	58	37	36					
		13.19%	16.13%	19.94%	16.36%	6.28%	5.92%	6.69%	13.10%	14.90%	11.93%	10.45%	17.96%	10.32%	4.97%	3.95%	17.06%	14.57%	8.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	11	2	22	0	1	1	2	2	0	2	3	3	2	1	2	3	1					
		0.68%	0.68%	0.61%	1.48%	0.00%	0.30%	0.29%	0.64%	0.51%	0.00%	0.60%	0.42%	0.60%	0.55%	0.33%	0.59%	1.18%	0.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1400	303	47	242	52	32	46	92	39	50	44	130	76	30	52	77	40	48					
		16.31%	18.66%	14.42%	16.30%	14.21%	9.47%	13.37%	29.39%	9.85%	28.41%	13.13%	18.39%	15.08%	8.29%	17.11%	22.65%	15.75%	11.68%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	19	4	20	1	2	1	2	1	0	2	2	2	2	0	3	2	2					
		0.76%	1.17%	1.23%	1.35%	0.27%	0.59%	0.29%	0.64%	0.25%	0.00%	0.60%	0.28%	0.40%	0.55%	0.00%	0.88%	0.79%	0.49%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4839	735	145	703	234	263	248	146	248	100	228	369	303	297	229	161	141	289					
		56.37%	45.26%	44.48%	47.34%	63.93%	77.81%	72.09%	46.65%	62.63%	56.82%	68.06%	52.19%	60.12%	82.04%	75.33%	47.35%	55.51%	70.32%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	17	1	10	0	0	2	0	1	0	0	0	0	2	0	2	3	1					
		0.45%	1.05%	0.31%	0.67%	0.00%	0.00%	0.58%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.59%	1.18%	0.24%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
