Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Ейская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325					
1	"Число избирателей, внесенных в список"	31575	2480	1367	1395	1667	869	511	1187	2323	1780	1598	209	1812	329	281	303	131	534	1499	1938	712	2759	1867	878	1450	1696					
2	Число полученных избирательных бюллетеней	30290	2300	1300	1350	1600	800	500	1200	2200	1700	1600	200	1700	350	320	330	140	600	1400	1800	600	2700	1700	800	1500	1600					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	21692	1500	1008	963	1187	557	359	811	1383	940	1185	174	1265	243	238	278	111	434	915	1215	495	1950	1569	652	1015	1245					
5	"Число избирательных бюллетеней, выданных вне помещения"	1333	80	27	50	49	53	31	41	174	103	44	5	106	0	0	0	0	15	140	129	91	23	20	36	80	36					
6	Число погашенных избирательных бюллетеней	7265	720	265	337	364	190	110	348	643	657	371	21	329	107	82	52	29	151	345	456	14	727	111	112	405	319					
7	Число избирательных бюллетеней в переносных ящиках	1331	80	27	50	49	53	31	41	172	103	44	5	106	0	0	0	0	15	140	129	91	23	20	36	80	36					
8	Число бюллетеней в стационарных ящиках для голосования	21681	1500	1008	963	1187	557	357	811	1381	936	1185	174	1265	243	238	278	111	434	913	1215	495	1950	1568	652	1015	1245					
9	Число недействительных избирательных бюллетеней	246	20	17	16	2	7	12	11	20	8	13	2	14	7	3	0	4	7	4	12	5	11	9	5	10	27					
10	Число действительных избирательных бюллетеней	22766	1560	1018	997	1234	603	376	841	1533	1031	1216	177	1357	236	235	278	107	442	1049	1332	581	1962	1579	683	1085	1254					
11	Число полученных открепительных  удостоверений	500	24	24	24	24	14	14	24	24	24	24	14	24	14	14	14	14	14	24	24	14	24	24	14	24	24					
12	Число выданных открепительных удостоверений	125	1	2	9	12	10	1	2	5	8	10	0	18	0	0	0	1	6	4	2	0	12	9	1	6	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	96	6	0	1	4	1	2	3	39	4	3	0	8	2	1	0	1	0	0	3	2	5	6	3	2	0					
