Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Кайтагская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603					
1	"Число избирателей, внесенных в список избирателей"	20023	682	254	115	1483	235	215	55	1117	1342	694	927	217	125	513	439	304	123	132	103	691	343	295	136	54	666	2065	1063	261	536	1258	745	528	288	119	160	264	965	121	181	209					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19900	650	254	115	1532	252	223	61	1117	1307	684	827	211	121	513	426	271	121	111	101	691	347	283	141	61	715	2068	1056	256	516	1245	773	526	296	146	171	256	962	113	181	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	17931	601	227	102	1400	235	200	52	1106	1275	639	790	211	120	513	144	271	53	111	101	637	343	260	136	54	551	1642	1003	249	386	1157	715	485	288	119	160	243	885	103	167	197					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
6	Число погашенных избирательных бюллетеней	1949	49	27	13	132	17	23	9	11	32	45	37	0	1	0	282	0	68	0	0	54	4	23	5	7	147	426	53	7	130	88	58	41	8	27	11	13	77	10	14	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17931	601	227	102	1400	235	200	52	1106	1275	639	790	211	120	513	144	271	53	111	101	637	343	260	136	54	551	1642	1003	249	386	1157	715	485	288	119	160	243	885	103	167	197					
9	Число недействительных избирательных бюллетеней	76	0	2	0	9	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	2	30	0	0	2	10	0	1	3	0	0	0	0	1	0					
10	Число действительных избирательных бюллетеней	17875	601	225	102	1391	235	200	52	1106	1275	639	790	211	120	507	134	271	53	111	101	637	343	260	136	54	568	1640	973	249	386	1155	705	485	287	116	160	243	885	103	166	200					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	114	3	3	2	3	3	2	2	3	3	3	3	2	2	3	3	2	2	2	3	3	3	3	2	2	5	6	5	3	3	3	3	3	3	3	3	3	3	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	114	3	3	2	3	3	2	2	3	3	3	3	2	2	3	3	2	2	2	3	3	3	3	2	2	5	6	5	3	3	3	3	3	3	3	3	3	3	2	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	83	4	0	0	8	0	0	0	0	1	0	4	1	0	5	1	3	1	0	2	1	0	2	0	0	5	15	0	3	10	5	10	0	1	0	0	0	0	0	1	0					
		0.46%	0.67%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.51%	0.47%	0.00%	0.97%	0.69%	1.11%	1.89%	0.00%	1.98%	0.16%	0.00%	0.77%	0.00%	0.00%	0.88%	0.91%	0.00%	1.20%	2.59%	0.43%	1.40%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.26%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	13	0	0	0	1	0	0	0	0	3	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.13%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.18%	0.12%	0.00%	0.40%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1454	22	16	5	91	18	19	4	78	102	49	65	19	10	68	7	20	6	3	3	93	66	6	16	10	32	127	107	21	55	94	29	40	7	8	13	18	71	9	12	15					
		8.10%	3.66%	7.05%	4.90%	6.50%	7.66%	9.50%	7.69%	7.05%	8.00%	7.67%	8.23%	9.00%	8.33%	13.26%	4.86%	7.38%	11.32%	2.70%	2.97%	14.60%	19.24%	2.31%	11.76%	18.52%	5.63%	7.73%	10.67%	8.43%	14.25%	8.12%	4.06%	8.25%	2.43%	6.72%	8.13%	7.41%	8.02%	8.74%	7.19%	7.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	27	1	0	0	1	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	2	0	0	4	0	0	1	0	0	1	1	6	0	0	0	0	0	0	0	0	0					
		0.15%	0.17%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	6.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	2.94%	0.00%	0.00%	0.06%	0.00%	0.00%	0.26%	0.09%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16286	572	209	97	1290	217	181	48	1028	1167	588	719	190	102	434	126	248	46	107	96	540	277	252	116	44	530	1492	866	223	319	1055	658	445	278	108	147	225	814	94	153	185					
