Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Андроповская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204					
1	"Число избирателей, внесенных в списки избирателей"	24052	2405	795	2526	2517	705	1622	301	399	711	940	276	1082	318	581	1013	429	254	169	168	134	867	1015	1391	1067	1149	1218					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22600	2000	763	2280	2200	700	1600	300	390	690	960	275	1000	320	590	1000	400	250	170	169	133	850	1000	1400	1060	1100	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12251	1301	308	1777	1082	339	661	130	224	356	487	113	562	122	288	462	228	114	82	110	82	491	644	682	491	537	578					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1182	51	20	48	86	23	139	24	52	63	36	11	77	25	38	58	14	9	0	0	0	23	93	91	71	75	55					
6	Число погашенных избирательных бюллетеней	9167	648	435	455	1032	338	800	146	114	271	437	151	361	173	264	480	158	127	88	59	51	336	263	627	498	488	367					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1182	51	20	48	86	23	139	24	52	63	36	11	77	25	38	58	14	9	0	0	0	23	93	91	71	75	55					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12251	1301	308	1777	1082	339	661	130	224	356	487	113	562	122	288	462	228	114	82	110	82	491	644	682	491	537	578					
9	Число недействительных избирательных бюллетеней	139	7	9	19	10	3	3	0	6	9	4	1	15	2	3	6	4	2	0	0	0	0	5	7	4	3	17					
10	Число действительных избирательных бюллетеней	13294	1345	319	1806	1158	359	797	154	270	410	519	123	624	145	323	514	238	121	82	110	82	514	732	766	558	609	616					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	240	20	5	20	20	5	15	3	5	10	15	3	15	5	10	10	8	3	2	2	2	12	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	124	19	3	14	16	2	9	0	0	5	10	1	0	0	7	2	5	0	0	0	0	0	10	9	1	2	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	68	14	2	4	8	1	3	2	2	1	0	1	3	0	3	3	0	3	0	1	2	1	2	4	6	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	116	1	2	6	4	3	6	3	5	5	5	2	15	5	3	8	3	3	2	2	2	12	0	1	9	8	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
