Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Беляевская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237					
1	"Число избирателей, внесенных в список"	14320	261	729	282	327	900	327	606	390	278	846	159	246	665	173	510	595	230	181	211	390	224	503	431	474	388	2544	1450					
2	Число полученных избирательных бюллетеней	14413	265	735	290	330	935	325	615	390	275	830	160	250	675	175	515	600	230	190	220	400	230	510	430	480	390	2510	1458					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8461	150	411	182	176	457	204	437	338	239	430	81	143	409	122	217	364	152	120	156	275	137	356	300	222	209	1424	750					
5	"Число избирательных бюллетеней, выданных вне помещения"	520	6	33	0	0	14	4	10	0	0	45	4	8	9	1	106	14	0	0	0	29	14	12	17	55	37	76	26					
6	Число погашенных избирательных бюллетеней	5432	109	291	108	154	464	117	168	52	36	355	75	99	257	52	192	222	78	70	64	96	79	142	113	203	144	1010	682					
7	Число избирательных бюллетеней в переносных ящиках	520	6	33	0	0	14	4	10	0	0	45	4	8	9	1	106	14	0	0	0	29	14	12	17	55	37	76	26					
8	Число бюллетеней в стационарных ящиках для голосования	8461	150	411	182	176	457	204	437	338	239	430	81	143	409	122	217	364	152	120	156	275	137	356	300	222	209	1424	750					
9	Число недействительных избирательных бюллетеней	102	4	3	2	2	4	3	3	3	3	5	1	1	2	3	9	1	4	2	0	6	3	6	9	3	1	14	5					
10	Число действительных избирательных бюллетеней	8879	152	441	180	174	467	205	444	335	236	470	84	150	416	120	314	377	148	118	156	298	148	362	308	274	245	1486	771					
11	Число полученных открепительных  удостоверений	400	12	12	12	4	20	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	50	50					
12	Число выданных открепительных удостоверений	131	1	4	2	0	15	0	4	1	0	7	0	3	3	0	3	7	0	1	0	10	1	3	2	1	5	40	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	25	0	1	0	0	4	1	0	0	0	3	0	0	1	0	0	1	2	0	0	1	0	2	3	0	1	0	5					
14	Число неиспользованных открепительных удостоверений	269	11	8	10	4	5	12	8	11	12	5	12	9	9	12	9	5	12	11	12	2	11	9	10	11	7	10	32					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	299	1	8	4	2	39	6	4	6	6	15	4	4	5	3	12	9	1	4	7	7	0	19	6	14	8	77	28					
		3.33%	0.64%	1.80%	2.20%	1.14%	8.28%	2.88%	0.89%	1.78%	2.51%	3.16%	4.71%	2.65%	1.20%	2.44%	3.72%	2.38%	0.66%	3.33%	4.49%	2.30%	0.00%	5.16%	1.89%	5.05%	3.25%	5.13%	3.61%					
19	. Малышкин Олег Александрович	350	1	29	6	3	15	16	15	32	15	5	1	0	8	6	6	22	5	1	4	9	1	7	6	4	5	84	44					
		3.90%	0.64%	6.53%	3.30%	1.70%	3.18%	7.69%	3.36%	9.47%	6.28%	1.05%	1.18%	0.00%	1.91%	4.88%	1.86%	5.82%	3.29%	0.83%	2.56%	2.96%	0.66%	1.90%	1.89%	1.44%	2.03%	5.60%	5.67%					
20	. Миронов Сергей Михайлович	61	2	2	2	0	9	0	5	1	1	0	0	1	1	0	3	3	0	2	3	2	0	4	1	2	2	9	6					
		0.68%	1.28%	0.45%	1.10%	0.00%	1.91%	0.00%	1.12%	0.30%	0.42%	0.00%	0.00%	0.66%	0.24%	0.00%	0.93%	0.79%	0.00%	1.67%	1.92%	0.66%	0.00%	1.09%	0.32%	0.72%	0.81%	0.60%	0.77%					
21	. Путин Владимир Владимирович	5526	112	230	121	140	284	149	346	241	183	295	68	115	233	78	220	172	100	47	78	207	112	223	149	172	114	860	477					
		61.53%	71.79%	51.80%	66.48%	79.55%	60.30%	71.63%	77.40%	71.30%	76.57%	62.11%	80.00%	76.16%	55.74%	63.41%	68.11%	45.50%	65.79%	39.17%	50.00%	68.09%	74.17%	60.60%	47.00%	62.09%	46.34%	57.33%	61.47%					
22	. Хакамада Ирина Муцуовна	165	7	7	5	1	10	0	0	6	6	10	1	0	8	2	6	3	2	2	3	3	0	6	3	3	5	52	14					
		1.84%	4.49%	1.58%	2.75%	0.57%	2.12%	0.00%	0.00%	1.78%	2.51%	2.11%	1.18%	0.00%	1.91%	1.63%	1.86%	0.79%	1.32%	1.67%	1.92%	0.99%	0.00%	1.63%	0.95%	1.08%	2.03%	3.47%	1.80%					
23	. Харитонов Николай Михайлович	2323	26	148	39	26	95	34	66	37	24	140	9	30	159	30	62	164	38	61	60	67	34	95	143	77	106	368	185					
		25.87%	16.67%	33.33%	21.43%	14.77%	20.17%	16.35%	14.77%	10.95%	10.04%	29.47%	10.59%	19.87%	38.04%	24.39%	19.20%	43.39%	25.00%	50.83%	38.46%	22.04%	22.52%	25.82%	45.11%	27.80%	43.09%	24.53%	23.84%					
																																		
24	Против всех	155	3	17	3	2	15	0	8	12	1	5	1	0	2	1	5	4	2	1	1	3	1	8	0	2	5	36	17					
		1.73%	1.92%	3.83%	1.65%	1.14%	3.18%	0.00%	1.79%	3.55%	0.42%	1.05%	1.18%	0.00%	0.48%	0.81%	1.55%	1.06%	1.32%	0.83%	0.64%	0.99%	0.66%	2.17%	0.00%	0.72%	2.03%	2.40%	2.19%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
