Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ясненская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1790	УИК №1791	УИК №1792	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812					
1	"Число избирателей, внесенных в списки избирателей"	18875	306	446	67	119	456	96	730	102	185	184	662	156	111	611	1968	1963	1826	2213	1945	1912	2817					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18078	274	417	65	117	447	96	736	103	190	180	635	142	111	557	1810	1867	1810	2105	1835	1835	2746					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9909	179	316	59	72	276	69	398	69	114	130	406	112	73	409	924	799	973	1088	990	927	1526					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	430	26	33	2	10	7	0	22	0	0	0	50	0	5	49	24	33	36	31	20	42	40					
6	Число погашенных избирательных бюллетеней	7739	69	68	4	35	164	27	316	34	76	50	179	30	33	99	862	1035	801	986	825	866	1180					
7	Число избирательных бюллетеней в переносных ящиках для голосования	430	26	33	2	10	7	0	22	0	0	0	50	0	5	49	24	33	36	31	20	42	40					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9908	179	316	59	72	276	69	398	69	114	130	406	112	73	409	924	799	973	1088	989	927	1526					
9	Число недействительных избирательных бюллетеней	106	0	2	0	0	0	0	3	0	0	0	5	4	2	4	9	14	17	5	14	13	14					
10	Число действительных избирательных бюллетеней	10232	205	347	61	82	283	69	417	69	114	130	451	108	76	454	939	818	992	1114	995	956	1552					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	135	5	5	3	3	5	3	5	3	3	3	5	3	3	5	10	10	10	16	10	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	61	2	2	0	1	1	0	3	0	0	0	1	1	0	3	4	6	5	11	8	4	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	32	0	1	1	0	3	0	0	0	0	0	2	0	0	0	1	3	5	1	4	7	4					
14	Число погашенных неиспользованных открепительных удостоверений	74	3	3	3	2	4	3	2	3	3	3	4	2	3	2	6	4	5	5	2	6	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	362	1	27	2	10	10	4	49	6	13	10	21	7	0	20	27	26	19	28	29	20	33					
		3.50%	0.49%	7.74%	3.28%	12.20%	3.53%	5.80%	11.67%	8.70%	11.40%	7.69%	4.61%	6.25%	0.00%	4.37%	2.85%	3.13%	1.88%	2.50%	2.87%	2.06%	2.11%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	2	11	10	4	6	10					
		0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	1.79%	0.00%	0.22%	0.21%	0.24%	1.09%	0.89%	0.40%	0.62%	0.64%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	2	0	4					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.11%	0.00%	0.00%	0.18%	0.20%	0.00%	0.26%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1081	13	34	3	7	27	3	32	2	3	7	25	9	3	43	110	108	115	152	97	125	163					
		10.46%	6.34%	9.74%	4.92%	8.54%	9.54%	4.35%	7.62%	2.90%	2.63%	5.38%	5.48%	8.04%	3.85%	9.39%	11.60%	12.98%	11.40%	13.58%	9.61%	12.90%	10.41%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	105	0	0	0	0	0	0	4	1	0	1	2	0	0	1	10	7	13	20	5	11	30					
		1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%	1.45%	0.00%	0.77%	0.44%	0.00%	0.00%	0.22%	1.05%	0.84%	1.29%	1.79%	0.50%	1.14%	1.92%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	3	4	2	4	2					
		0.18%	0.00%	0.00%	0.00%	1.22%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.11%	0.00%	0.30%	0.36%	0.20%	0.41%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	982	5	11	0	3	42	4	19	0	12	5	15	3	3	15	101	95	118	125	122	94	190					
		9.50%	2.44%	3.15%	0.00%	3.66%	14.84%	5.80%	4.52%	0.00%	10.53%	3.85%	3.29%	2.68%	3.85%	3.28%	10.65%	11.42%	11.69%	11.17%	12.09%	9.70%	12.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1442	85	24	0	7	16	8	37	5	8	7	49	8	3	59	100	118	197	139	175	129	268					
		13.95%	41.46%	6.88%	0.00%	8.54%	5.65%	11.59%	8.81%	7.25%	7.02%	5.38%	10.75%	7.14%	3.85%	12.88%	10.55%	14.18%	19.52%	12.42%	17.34%	13.31%	17.11%					
