Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Полысаевская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822					
1	"Число избирателей, внесенных в список избирателей"	22653	1168	1188	1199	1353	1137	1117	1228	1316	1040	952	1083	1189	1272	854	856	1433	924	1100	1103	1141					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23500	1200	1200	1200	1400	1200	1100	1200	1300	1100	1100	1100	1200	1300	1000	1000	1500	1000	1100	1100	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	16004	934	918	951	1069	780	887	872	956	727	825	525	672	1002	696	284	592	780	884	787	863					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1356	10	35	10	23	110	13	135	79	126	127	31	96	15	43	268	35	30	21	98	51					
6	Число погашенных избирательных бюллетеней	6140	256	247	239	308	310	200	193	265	247	148	544	432	283	261	448	873	190	195	215	286					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1356	10	35	10	23	110	13	135	79	126	127	31	96	15	43	268	35	30	21	98	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15810	934	918	951	1069	780	887	872	956	727	825	525	576	1002	696	284	592	780	884	689	863					
9	Число недействительных избирательных бюллетеней	101	0	0	11	0	12	0	0	14	0	22	0	16	0	0	0	19	0	0	7	0					
10	Число действительных избирательных бюллетеней	17065	944	953	950	1092	878	900	1007	1021	853	930	556	656	1017	739	552	608	810	905	780	914					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	300	15	17	15	20	15	15	15	16	15	15	15	15	13	10	10	15	15	19	11	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	259	15	16	12	18	15	15	11	13	10	13	15	15	10	0	9	14	13	19	9	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	197	6	7	9	5	11	9	8	15	0	9	8	2	7	51	11	20	10	2	7	0					
14	Число погашенных неиспользованных открепительных удостоверений	41	0	1	3	2	0	0	4	3	5	2	0	0	3	10	1	1	2	0	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
