Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Солнечная																																
																																
Сводная таблица предварительных итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702									
1	"Число избирателей, включенных в список избирателей"	23153	1067	1285	1339	1585	1583	1991	1151	1070	245	1347	328	1493	733	360	580	901	1150	2012	2116	369	448									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23780	1050	1300	1350	1600	1700	2000	1050	1100	400	1500	360	1460	800	390	600	940	1200	2000	2150	370	460									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13900	581	799	856	983	1179	1331	596	547	177	843	219	948	477	286	308	470	536	1017	1111	264	372									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1048	59	29	27	20	10	30	136	50	5	50	20	59	55	16	6	47	184	82	143	13	7									
6	Число погашенных избирательных бюллетеней	8832	410	472	467	597	511	639	318	503	218	607	121	453	268	88	286	423	480	901	896	93	81									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1048	59	29	27	20	10	30	136	50	5	50	20	59	55	16	6	47	184	82	143	13	7									
8	Число бюллетеней в стационарных ящиках для голосования	13900	581	799	856	983	1179	1331	596	547	177	843	219	948	477	286	308	470	536	1017	1111	264	372									
9	Число недействительных избирательных бюллетеней	350	20	24	33	30	26	40	11	11	5	21	2	23	12	0	6	8	9	17	36	7	9									
10	Число действительных избирательных бюллетеней	14598	620	804	850	973	1163	1321	721	586	177	872	237	984	520	302	308	509	711	1082	1218	270	370									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	85	4	3	6	6	11	17	1	1	0	6	0	4	1	0	0	1	4	9	6	3	2									
		0.57%	0.63%	0.36%	0.68%	0.60%	0.93%	1.25%	0.14%	0.17%	0.00%	0.67%	0.00%	0.40%	0.19%	0.00%	0.00%	0.19%	0.56%	0.82%	0.48%	1.08%	0.53%									
14	Грудинин Павел Николаевич	2736	127	159	170	182	186	283	150	62	34	149	26	203	83	27	41	108	136	245	264	72	29									
		18.30%	19.84%	19.20%	19.25%	18.15%	15.64%	20.79%	20.49%	10.39%	18.68%	16.69%	10.88%	20.16%	15.60%	8.94%	13.06%	20.89%	18.89%	22.29%	21.05%	25.99%	7.65%									
15	Жириновский Владимир Вольфович	1624	75	83	80	98	116	143	67	66	22	114	18	113	70	12	26	56	105	137	133	46	44									
		10.86%	11.72%	10.02%	9.06%	9.77%	9.76%	10.51%	9.15%	11.06%	12.09%	12.77%	7.53%	11.22%	13.16%	3.97%	8.28%	10.83%	14.58%	12.47%	10.61%	16.61%	11.61%									
16	Путин Владимир Владимирович	9815	400	540	576	659	802	847	491	449	116	585	191	645	350	261	235	332	459	667	787	136	287									
		65.66%	62.50%	65.22%	65.23%	65.70%	67.45%	62.23%	67.08%	75.21%	63.74%	65.51%	79.92%	64.05%	65.79%	86.42%	74.84%	64.22%	63.75%	60.69%	62.76%	49.10%	75.73%									
17	Собчак Ксения Анатольевна	132	2	7	9	11	28	10	3	3	1	7	1	7	7	0	4	6	2	8	8	3	5									
		0.88%	0.31%	0.85%	1.02%	1.10%	2.35%	0.73%	0.41%	0.50%	0.55%	0.78%	0.42%	0.70%	1.32%	0.00%	1.27%	1.16%	0.28%	0.73%	0.64%	1.08%	1.32%									
18	Сурайкин Максим Александрович	96	8	5	5	6	4	13	4	1	2	5	1	7	3	1	2	5	2	6	9	6	1									
		0.64%	1.25%	0.60%	0.57%	0.60%	0.34%	0.96%	0.55%	0.17%	1.10%	0.56%	0.42%	0.70%	0.56%	0.33%	0.64%	0.97%	0.28%	0.55%	0.72%	2.17%	0.26%									
19	Титов Борис Юрьевич	53	2	4	1	4	7	3	3	2	1	4	0	3	2	1	0	1	1	7	4	2	1									
		0.35%	0.31%	0.48%	0.11%	0.40%	0.59%	0.22%	0.41%	0.34%	0.55%	0.45%	0.00%	0.30%	0.38%	0.33%	0.00%	0.19%	0.14%	0.64%	0.32%	0.72%	0.26%									
20	Явлинский Григорий Алексеевич	57	2	3	3	7	9	5	2	2	1	2	0	2	4	0	0	0	2	3	7	2	1									
		0.38%	0.31%	0.36%	0.34%	0.70%	0.76%	0.37%	0.27%	0.34%	0.55%	0.22%	0.00%	0.20%	0.75%	0.00%	0.00%	0.00%	0.28%	0.27%	0.56%	0.72%	0.26%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
