Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Льговская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690									
1	Число избирателей, включенных в список избирателей	12614	500	184	148	129	99	526	384	235	179	240	304	144	100	253	155	137	205	234	430	544	77	178	132	445	262	333	95	389	357	295	193	129	314	504	392	471	751	54	165	945	459	544									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	12300	480	180	150	120	90	520	370	230	170	240	300	130	100	260	150	130	200	230	420	520	70	180	120	430	250	320	90	380	350	290	190	120	310	470	370	460	740	50	160	970	460	530									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	5890	242	85	85	53	46	185	157	125	57	114	147	67	46	146	57	61	99	115	181	257	36	109	63	216	110	174	58	188	137	168	87	65	156	254	182	215	326	31	82	452	194	262									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1767	44	31	24	48	14	93	49	40	43	44	49	28	13	33	40	41	24	38	62	69	14	12	22	63	63	25	9	57	77	24	42	23	70	40	52	34	113	11	15	71	50	53									
6	Число погашенных избирательных бюллетеней	4643	194	64	41	19	30	242	164	65	70	82	104	35	41	81	53	28	77	77	177	194	20	59	35	151	77	121	23	135	136	98	61	32	84	176	136	211	301	8	63	447	216	215									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1767	44	31	24	48	14	93	49	40	43	44	49	28	13	33	40	41	24	38	62	69	14	12	22	63	63	25	9	57	77	24	42	23	70	40	52	34	113	11	15	71	50	53									
8	Число бюллетеней в стационарных ящиках для голосования	5889	242	85	85	53	46	185	157	125	57	114	147	67	46	146	57	61	99	115	181	257	36	109	63	216	110	174	58	188	137	168	87	65	156	254	182	215	325	31	82	452	194	262									
9	Число недействительных избирательных бюллетеней	77	2	2	0	1	2	4	2	0	0	2	2	1	0	1	0	0	2	1	1	4	0	2	1	1	1	0	0	4	1	2	0	0	2	4	5	5	5	0	0	8	2	7									
10	Число действительных избирательных бюллетеней	7579	284	114	109	100	58	274	204	165	100	156	194	94	59	178	97	102	121	152	242	322	50	119	84	278	172	199	67	241	213	190	129	88	224	290	229	244	433	42	97	515	242	308									
11	Число полученных открепительных  удостоверений	191	3	4	3	3	3	7	3	5	3	6	5	3	4	5	3	5	3	3	5	6	3	3	3	3	6	3	3	4	3	3	3	3	5	8	3	7	9	3	3	16	5	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	149	3	1	3	0	0	7	3	5	0	6	5	0	4	5	2	5	3	0	5	6	0	3	1	3	2	3	1	4	2	3	3	0	5	8	3	7	9	0	3	16	5	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	266	20	4	5	2	3	1	5	3	3	4	1	2	2	3	4	2	5	3	13	12	1	3	6	5	5	9	5	10	9	5	7	2	6	40	14	9	7	2	2	7	6	9									
14	Число неиспользованных открепительных удостоверений	42	0	3	0	3	3	0	0	0	3	0	0	3	0	0	1	0	0	3	0	0	3	0	2	0	4	0	2	0	1	0	0	3	0	0	0	0	0	3	0	0	0	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	561	19	8	4	2	4	19	19	15	12	17	11	5	8	8	6	17	19	13	13	26	4	8	11	27	10	9	6	12	11	7	11	8	21	17	17	25	24	1	2	41	21	23									
		7.33%	6.64%	6.90%	3.67%	1.98%	6.67%	6.83%	9.22%	9.09%	12.00%	10.76%	5.61%	5.26%	13.56%	4.47%	6.19%	16.67%	15.45%	8.50%	5.35%	7.98%	8.00%	6.61%	12.94%	9.68%	5.78%	4.52%	8.96%	4.90%	5.14%	3.65%	8.53%	9.09%	9.29%	5.78%	7.26%	10.04%	5.48%	2.38%	2.06%	7.84%	8.61%	7.30%									
20	Зюганов Геннадий Андреевич	1303	44	20	17	8	15	37	26	27	29	37	39	27	15	58	17	27	11	32	44	56	5	21	8	38	27	15	10	47	54	28	8	12	23	47	40	34	57	0	13	144	39	47									
		17.02%	15.38%	17.24%	15.60%	7.92%	25.00%	13.31%	12.62%	16.36%	29.00%	23.42%	19.90%	28.42%	25.42%	32.40%	17.53%	26.47%	8.94%	20.92%	18.11%	17.18%	10.00%	17.36%	9.41%	13.62%	15.61%	7.54%	14.93%	19.18%	25.23%	14.58%	6.20%	13.64%	10.18%	15.99%	17.09%	13.65%	13.01%	0.00%	13.40%	27.53%	15.98%	14.92%									
21	Миронов Сергей Михайлович	199	4	1	4	3	3	11	10	1	4	3	5	5	0	5	1	4	1	11	2	16	0	0	1	12	2	0	0	13	2	5	1	2	5	6	2	6	5	2	2	17	10	12									
		2.60%	1.40%	0.86%	3.67%	2.97%	5.00%	3.96%	4.85%	0.61%	4.00%	1.90%	2.55%	5.26%	0.00%	2.79%	1.03%	3.92%	0.81%	7.19%	0.82%	4.91%	0.00%	0.00%	1.18%	4.30%	1.16%	0.00%	0.00%	5.31%	0.93%	2.60%	0.78%	2.27%	2.21%	2.04%	0.85%	2.41%	1.14%	4.76%	2.06%	3.25%	4.10%	3.81%									
22	Прохоров Михаил Дмитриевич	217	11	0	4	2	1	17	3	8	3	3	5	0	1	4	3	3	5	5	7	8	1	2	0	8	2	2	1	5	2	6	2	3	6	9	11	8	6	2	1	31	4	12									
		2.83%	3.85%	0.00%	3.67%	1.98%	1.67%	6.12%	1.46%	4.85%	3.00%	1.90%	2.55%	0.00%	1.69%	2.23%	3.09%	2.94%	4.07%	3.27%	2.88%	2.45%	2.00%	1.65%	0.00%	2.87%	1.16%	1.01%	1.49%	2.04%	0.93%	3.13%	1.55%	3.41%	2.65%	3.06%	4.70%	3.21%	1.37%	4.76%	1.03%	5.93%	1.64%	3.81%									
23	Путин Владимир Владимирович	5299	206	85	80	85	35	190	146	114	52	96	134	57	35	103	70	51	85	91	176	216	40	88	64	193	131	173	50	164	144	144	107	63	169	211	159	171	341	37	79	282	168	214									
