Выборы Президента Российской Федерации																														
																														
Наименование Избирательной комиссии:    Ленинская																														
																														
Итоги голосования 																														
																														
		Сумма	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114					
1	"Число избирателей, внесенных в список"	23114	2759	2894	2864	2743	537	799	1023	1283	1329	248	1268	422	799	511	300	162	385	622	120	674	242	558	572					
2	Число полученных избирательных бюллетеней	22280	2700	2700	2700	2700	580	800	1000	1200	1200	200	1200	400	800	500	290	200	350	600	120	650	250	570	570					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11215	1275	1469	1214	1088	291	471	506	504	661	126	568	214	419	311	122	101	236	348	55	375	138	352	371					
5	"Число избирательных бюллетеней, выданных вне помещения"	2212	214	117	495	190	28	89	95	169	116	25	180	53	79	55	92	29	54	42	14	19	12	6	39					
6	Число погашенных избирательных бюллетеней	8853	1211	1114	991	1422	261	240	399	527	423	49	452	133	302	134	76	70	60	210	51	256	100	212	160					
7	Число избирательных бюллетеней в переносных ящиках	2212	214	117	495	190	28	89	95	169	116	25	180	53	79	55	92	29	54	42	14	19	12	6	39					
8	Число бюллетеней в стационарных ящиках для голосования	11209	1270	1469	1214	1088	291	471	506	504	661	126	568	214	419	311	122	101	236	348	55	374	138	352	371					
9	Число недействительных избирательных бюллетеней	173	16	10	22	14	7	13	17	9	7	1	10	8	3	3	0	2	3	5	1	11	1	3	7					
10	Число действительных избирательных бюллетеней	13248	1468	1576	1687	1264	312	547	584	664	770	150	738	259	495	363	214	128	287	385	68	382	149	355	403					
11	Число полученных открепительных  удостоверений	332	30	30	30	30	10	10	15	15	15	10	15	10	10	12	10	10	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	93	12	11	7	7	1	4	3	0	2	0	5	2	5	12	8	3	0	4	0	3	3	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	79	9	4	18	3	3	0	2	4	9	3	8	5	3	2	4	0	1	1	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	239	18	19	23	23	9	6	12	15	13	10	10	8	5	0	2	7	10	6	10	7	7	9	10					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																														
18	. Глазьев Сергей Юрьевич	391	44	63	65	46	9	8	12	9	24	3	15	8	31	18	6	0	7	2	1	10	1	5	4					
		2.91%	2.96%	3.97%	3.80%	3.60%	2.82%	1.43%	2.00%	1.34%	3.09%	1.99%	2.01%	3.00%	6.22%	4.92%	2.80%	0.00%	2.41%	0.51%	1.45%	2.54%	0.67%	1.40%	0.98%					
19	. Малышкин Олег Александрович	305	30	45	45	29	5	12	9	8	27	0	33	6	11	11	5	1	4	8	2	4	2	3	5					
		2.27%	2.02%	2.84%	2.63%	2.27%	1.57%	2.14%	1.50%	1.19%	3.47%	0.00%	4.41%	2.25%	2.21%	3.01%	2.34%	0.77%	1.38%	2.05%	2.90%	1.02%	1.33%	0.84%	1.22%					
20	. Миронов Сергей Михайлович	90	10	10	13	12	1	2	1	7	6	0	6	2	2	4	2	0	0	1	0	4	0	3	4					
		0.67%	0.67%	0.63%	0.76%	0.94%	0.31%	0.36%	0.17%	1.04%	0.77%	0.00%	0.80%	0.75%	0.40%	1.09%	0.93%	0.00%	0.00%	0.26%	0.00%	1.02%	0.00%	0.84%	0.98%					
21	. Путин Владимир Владимирович	8425	873	986	1108	742	180	299	371	445	454	142	413	149	321	200	148	85	184	277	52	303	119	236	338					
		62.77%	58.83%	62.17%	64.83%	58.06%	56.43%	53.39%	61.73%	66.12%	58.43%	94.04%	55.21%	55.81%	64.46%	54.64%	69.16%	65.38%	63.45%	71.03%	75.36%	77.10%	79.33%	65.92%	82.44%					
22	. Хакамада Ирина Муцуовна	364	52	49	40	51	8	23	5	11	17	0	20	6	6	7	3	3	6	20	0	9	6	11	11					
		2.71%	3.50%	3.09%	2.34%	3.99%	2.51%	4.11%	0.83%	1.63%	2.19%	0.00%	2.67%	2.25%	1.20%	1.91%	1.40%	2.31%	2.07%	5.13%	0.00%	2.29%	4.00%	3.07%	2.68%					
23	. Харитонов Николай Михайлович	3209	397	362	333	340	99	147	171	163	221	5	239	79	106	116	45	37	66	70	11	51	20	93	38					
		23.91%	26.75%	22.82%	19.49%	26.60%	31.03%	26.25%	28.45%	24.22%	28.44%	3.31%	31.95%	29.59%	21.29%	31.69%	21.03%	28.46%	22.76%	17.95%	15.94%	12.98%	13.33%	25.98%	9.27%					
																														
24	Против всех	464	62	61	83	44	10	56	15	21	21	0	12	9	18	7	5	2	20	7	2	1	1	4	3					
		3.46%	4.18%	3.85%	4.86%	3.44%	3.13%	10.00%	2.50%	3.12%	2.70%	0.00%	1.60%	3.37%	3.61%	1.91%	2.34%	1.54%	6.90%	1.79%	2.90%	0.25%	0.67%	1.12%	0.73%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
