Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Район Проспект Вернадского																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №3186					
1	"Число избирателей, внесенных в списки"	38268	1625	2132	1703	1915	1892	1876	2443	1722	1010	2473	2297	2484	2254	1835	2479	1513	2281	1960	1857	517					
2	"Число бюллетеней, полученных участковыми комиссиями"	37150	1600	2100	1700	1900	1800	1800	2200	1700	900	2400	2300	2400	2200	1800	2400	1500	2200	1900	1800	550					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	21979	1001	1304	929	1043	1108	1027	1295	1006	526	1404	1279	1454	1194	1087	1347	797	1300	1172	1189	517					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	759	25	42	25	37	33	47	49	40	0	53	55	63	40	25	44	44	59	63	15	0					
6	Число погашенных бюллетеней	14411	574	754	746	820	659	726	856	654	374	943	966	883	966	688	1008	659	841	665	596	33					
7	Число бюллетеней в переносных ящиках для голосования	721	25	42	25	0	33	47	49	40	0	52	55	63	40	25	44	44	59	63	15	0					
8	Число бюллетеней в стационарных ящиках для голосования	21925	997	1304	925	1078	1106	1027	1291	966	526	1399	1273	1454	1188	1076	1346	797	1298	1172	1185	517					
9	Число недействительных бюллетеней	281	9	1	10	18	14	17	29	4	1	18	10	14	31	21	30	11	13	9	13	8					
10	Число действительных бюллетеней	22365	1013	1345	940	1060	1125	1057	1311	1002	525	1433	1318	1503	1197	1080	1360	830	1344	1226	1187	509					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	950	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	454	17	25	15	27	25	8	27	28	16	31	39	24	21	29	22	10	30	25	35	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	461	10	32	35	29	18	7	32	44	21	38	21	24	10	27	14	14	23	22	21	19					
14	Число погашенных открепительных удостоверений	496	33	25	35	23	25	42	23	22	34	19	11	26	29	21	28	40	20	25	15	0					
15	Число открепительных удостоверений выданных ТИК	21	2	0	1	3	0	5	0	4	0	1	0	0	1	0	1	0	2	1	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	126	2	3	4	6	8	10	4	5	0	18	4	12	8	5	12	6	9	6	3	1					
		0.55%	0.19%	0.22%	0.42%	0.55%	0.70%	0.93%	0.29%	0.49%	0.0%	1.24%	0.30%	0.79%	0.65%	0.45%	0.86%	0.71%	0.66%	0.48%	0.25%	0.19%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2470	76	118	103	99	146	84	106	87	116	157	180	200	148	113	118	79	110	192	189	49					
		10.90%	7.43%	8.76%	10.84%	9.18%	12.81%	7.82%	7.91%	8.64%	22.05%	10.82%	13.55%	13.18%	12.05%	10.26%	8.48%	9.39%	8.10%	15.54%	15.75%	9.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	448	18	20	23	19	20	29	35	18	7	40	26	29	23	22	19	27	39	10	10	14					
		1.97%	1.76%	1.48%	2.42%	1.76%	1.75%	2.70%	2.61%	1.78%	1.33%	2.75%	1.95%	1.91%	1.87%	1.99%	1.36%	3.21%	2.87%	0.80%	0.83%	2.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2646	120	109	94	110	142	114	181	137	88	179	165	218	163	101	151	105	171	130	134	34					
