Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Мамонтовская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162									
1	"Число избирателей, включенных в список избирателей"	17161	656	520	287	550	934	762	755	880	1575	1266	1014	1264	1341	890	662	891	738	478	540	194	275	689									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15000	600	500	250	450	900	700	700	850	1300	1000	900	1000	1100	700	600	800	650	400	500	200	250	650									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10824	417	342	191	270	556	501	441	563	946	775	632	789	840	516	427	616	452	368	411	123	213	435									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1201	59	45	19	49	85	58	47	93	74	80	50	102	34	56	26	70	80	32	43	21	20	58									
6	Число погашенных избирательных бюллетеней	2975	124	113	40	131	259	141	212	194	280	145	218	109	226	128	147	114	118	0	46	56	17	157									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1201	59	45	19	49	85	58	47	93	74	80	50	102	34	56	26	70	80	32	43	21	20	58									
8	Число бюллетеней в стационарных ящиках для голосования	10824	417	342	191	270	556	501	441	563	946	775	632	789	840	516	427	616	452	368	411	123	213	435									
9	Число недействительных избирательных бюллетеней	132	4	4	3	6	7	4	10	5	7	7	7	13	12	2	4	17	3	7	6	0	0	4									
10	Число действительных избирательных бюллетеней	11893	472	383	207	313	634	555	478	651	1013	848	675	878	862	570	449	669	529	393	448	144	233	489									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	96	4	4	2	0	5	2	5	1	9	5	1	20	7	8	4	6	5	1	1	2	1	3									
		0.80%	0.84%	1.03%	0.95%	0.00%	0.78%	0.36%	1.02%	0.15%	0.88%	0.58%	0.15%	2.24%	0.80%	1.40%	0.88%	0.87%	0.94%	0.25%	0.22%	1.39%	0.43%	0.61%									
14	Грудинин Павел Николаевич	3116	92	98	61	81	110	136	106	164	320	276	197	221	270	187	98	153	154	42	128	31	56	135									
		25.91%	19.33%	25.32%	29.05%	25.39%	17.16%	24.33%	21.72%	25.00%	31.37%	32.28%	28.89%	24.80%	30.89%	32.69%	21.63%	22.30%	28.95%	10.50%	28.19%	21.53%	24.03%	27.38%									
15	Жириновский Владимир Вольфович	761	28	34	12	20	36	31	45	42	54	37	47	70	50	24	24	53	31	29	28	9	15	42									
		6.33%	5.88%	8.79%	5.71%	6.27%	5.62%	5.55%	9.22%	6.40%	5.29%	4.33%	6.89%	7.86%	5.72%	4.20%	5.30%	7.73%	5.83%	7.25%	6.17%	6.25%	6.44%	8.52%									
16	Путин Владимир Владимирович	7678	340	243	129	205	468	381	311	433	612	506	415	527	515	340	320	444	320	318	288	99	158	306									
		63.85%	71.43%	62.79%	61.43%	64.26%	73.01%	68.16%	63.73%	66.01%	60.00%	59.18%	60.85%	59.15%	58.92%	59.44%	70.64%	64.72%	60.15%	79.50%	63.44%	68.75%	67.81%	62.07%									
17	Собчак Ксения Анатольевна	80	3	1	1	1	3	1	7	5	7	9	7	18	1	5	2	2	3	2	1	1	0	0									
		0.67%	0.63%	0.26%	0.48%	0.31%	0.47%	0.18%	1.43%	0.76%	0.69%	1.05%	1.03%	2.02%	0.11%	0.87%	0.44%	0.29%	0.56%	0.50%	0.22%	0.69%	0.00%	0.00%									
18	Сурайкин Максим Александрович	74	4	1	1	3	4	3	3	5	1	6	4	6	11	0	1	3	11	1	0	2	2	2									
		0.62%	0.84%	0.26%	0.48%	0.94%	0.62%	0.54%	0.61%	0.76%	0.10%	0.70%	0.59%	0.67%	1.26%	0.00%	0.22%	0.44%	2.07%	0.25%	0.00%	1.39%	0.86%	0.41%									
19	Титов Борис Юрьевич	41	0	1	0	1	4	0	1	0	8	3	2	6	5	1	0	4	4	0	0	0	1	0									
		0.34%	0.00%	0.26%	0.00%	0.31%	0.62%	0.00%	0.20%	0.00%	0.78%	0.35%	0.29%	0.67%	0.57%	0.17%	0.00%	0.58%	0.75%	0.00%	0.00%	0.00%	0.43%	0.00%									
20	Явлинский Григорий Алексеевич	47	1	1	1	2	4	1	0	1	2	6	2	10	3	5	0	4	1	0	2	0	0	1									
		0.39%	0.21%	0.26%	0.48%	0.63%	0.62%	0.18%	0.00%	0.15%	0.20%	0.70%	0.29%	1.12%	0.34%	0.87%	0.00%	0.58%	0.19%	0.00%	0.44%	0.00%	0.00%	0.20%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
