Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Шелопугинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №840	УИК №841	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861					
1	"Число избирателей, внесенных в список избирателей"	6716	315	85	431	161	112	293	72	265	172	93	284	1099	517	198	941	114	124	185	175	1080					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	6820	329	86	439	157	114	302	75	270	172	94	293	1090	532	200	957	118	131	185	179	1097					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3375	177	53	213	89	66	143	40	169	106	54	161	463	246	83	486	73	79	122	87	465					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	457	18	7	36	12	2	39	3	11	20	4	29	67	33	15	44	9	5	17	12	74					
6	Число погашенных избирательных бюллетеней	2988	134	26	190	56	46	120	32	90	46	36	103	560	253	102	427	36	47	46	80	558					
7	Число избирательных бюллетеней в переносных ящиках для голосования	457	18	7	36	12	2	39	3	11	20	4	29	67	33	15	44	9	5	17	12	74					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3375	177	53	213	89	66	143	40	169	106	54	161	463	246	83	486	73	79	122	87	465					
9	Число недействительных избирательных бюллетеней	59	0	0	3	0	1	1	0	3	3	3	6	6	5	2	8	2	3	3	0	10					
10	Число действительных избирательных бюллетеней	3773	195	60	246	101	67	181	43	177	123	55	184	524	274	96	522	80	81	136	99	529					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	300	15	4	21	6	6	10	4	12	7	5	15	45	25	7	40	5	6	10	10	47					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	40	7	1	3	2	0	0	0	1	0	0	0	0	5	1	14	0	1	0	0	5					
