Выборы Президента Российской Федерации																																																																
Дата голосования: 18.03.2018																																																																
																																																																
"Наименование Избирательной комиссии:    Астрахань, Cоветская"																																																																
																																																																
Сводная таблица предварительных итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	53																																																														
																																																																
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353									
1	"Число избирателей, включенных в список избирателей"	104569	1967	1743	1597	1930	1759	1525	2348	1992	1892	1897	1677	1555	2488	2212	2192	1901	2081	1688	2492	1375	2297	1544	1776	2161	2384	2160	2472	2516	1360	2086	1846	1264	1804	2158	2225	2532	2134	1848	1222	2175	2174	2185	2491	2277	1632	2933	2245	2772	1508	2472	1651	1827	127									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	101223	1700	1700	1600	1800	1700	1500	2300	1900	1900	1900	1600	1400	2500	2200	2200	1800	1900	1700	2200	1394	2300	1500	1800	2200	2400	2100	2400	2500	1200	1900	1800	1200	1800	2100	2300	2500	2000	1800	1200	2100	2100	2200	2400	2300	1500	2400	2200	2600	1500	2500	1600	1800	129									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	57689	1289	1053	1040	1397	1307	981	1378	1367	1277	883	983	654	974	1350	1260	1183	1262	872	1149	869	930	946	1042	1081	1328	1205	1283	1272	794	1490	1035	654	896	1236	1256	1660	1180	916	555	1007	1088	1212	1161	1232	784	1302	1373	1416	779	1273	807	844	124									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2300	28	28	18	18	25	28	33	51	39	22	46	15	21	27	41	50	44	66	285	36	32	14	34	45	51	29	33	50	22	60	40	36	38	35	52	20	17	35	24	29	43	26	159	47	40	28	35	141	36	33	44	50	1									
6	Число погашенных избирательных бюллетеней	40810	383	619	542	385	368	491	889	482	584	995	571	731	1505	823	899	567	594	762	766	489	1338	540	724	1074	1021	866	1084	1178	384	350	725	510	866	829	992	820	803	849	621	1064	969	962	1080	1021	676	646	792	1043	685	1194	749	906	4									
