Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Чунская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619					
1	"Число избирателей, включенных в списки избирателей"	28082	1136	1373	836	1046	1337	1220	1383	1245	1138	880	908	426	437	809	1018	368	165	270	308	1101	1329	982	780	174	322	1324	229	574	564	488	494	514	791	304	292	165	153	137	498	381	183					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26720	1100	1300	800	1000	1300	1200	1300	1200	1000	800	900	400	390	700	1000	350	180	270	300	1000	1300	900	700	180	300	1300	230	550	500	450	450	450	800	300	300	190	150	140	500	350	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16767	548	814	458	551	821	738	730	603	656	581	562	240	266	526	638	273	159	143	213	684	830	655	456	116	267	800	190	365	324	260	263	207	476	167	151	127	76	102	345	256	130					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2600	53	45	59	76	57	74	62	44	80	21	91	77	90	42	171	30	0	48	33	108	138	44	72	22	33	109	18	83	71	90	85	107	123	70	64	36	31	16	91	13	23					
6	Число погашенных избирательных бюллетеней	7291	499	441	283	373	422	388	508	553	264	198	247	83	34	132	191	47	21	79	54	208	332	201	172	42	0	391	22	102	105	100	102	136	201	63	85	27	43	22	64	19	37					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2662	53	45	59	76	57	74	62	44	80	21	91	77	90	42	171	30	0	48	33	108	138	44	72	22	33	109	18	83	71	90	85	107	123	70	64	36	31	16	91	75	23					
8	Число бюллетеней в стационарных ящиках для голосования	16766	548	814	458	551	821	738	730	603	655	581	562	240	266	526	638	273	159	143	213	684	830	655	456	116	267	800	190	365	324	260	263	207	476	167	151	127	76	102	345	256	130					
9	Число недействительных избирательных бюллетеней	204	8	18	6	5	8	8	7	10	9	6	10	4	1	6	7	0	0	0	2	7	12	13	4	1	2	9	1	10	3	1	4	2	5	0	3	2	3	3	3	1	0					
10	Число действительных избирательных бюллетеней	19224	593	841	511	622	870	804	785	637	726	596	643	313	355	562	802	303	159	191	244	785	956	686	524	137	298	900	207	438	392	349	344	312	594	237	212	161	104	115	433	330	153					
11	Число полученных открепительных  удостоверений	557	11	24	15	20	23	20	10	10	16	20	20	10	10	10	15	10	5	5	5	15	15	18	15	3	8	20	10	23	10	5	15	10	25	5	27	27	5	10	22	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	548	11	24	15	20	23	19	9	10	16	20	20	10	10	10	15	10	3	5	5	15	15	18	15	3	5	20	10	23	10	5	15	10	25	5	27	27	5	8	22	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	231	10	9	11	5	12	12	7	5	24	6	3	6	5	6	10	6	7	1	2	3	6	4	0	2	2	5	5	5	3	4	8	16	1	2	2	3	2	2	6	3	0					
14	Число неиспользованных открепительных удостоверений	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	40	3	2	0	2	1	4	7	3	5	3	0	0	1	2	0	0	0	0	1	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	207	3	8	7	5	15	13	6	9	9	7	4	1	5	7	12	4	3	0	0	8	12	9	5	0	1	11	0	3	4	2	0	3	6	4	3	1	1	2	7	7	0					
