Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Мошковская  																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795									
1	Число избирателей, включенных в список избирателей	31726	1229	2786	2866	1631	211	692	353	144	157	2080	650	702	147	809	583	165	1516	2021	576	361	226	788	268	443	203	153	321	695	180	568	1429	194	307	344	2382	2248	407	600	126	165									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	31650	1200	2800	2900	1600	200	700	350	150	150	2150	650	700	150	800	600	150	1500	2050	550	350	200	800	250	450	200	150	300	700	150	550	1450	150	300	350	2400	2300	400	600	100	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16769	648	1480	1534	1006	119	432	182	70	75	1053	301	375	90	435	291	71	704	976	352	155	106	339	166	248	94	77	143	324	93	298	821	115	155	171	1379	1148	237	344	77	85									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1274	45	82	62	9	33	28	28	12	11	71	32	52	16	39	31	18	57	46	16	25	17	48	14	38	15	7	15	47	17	35	29	14	25	23	84	58	17	18	10	30									
6	Число погашенных избирательных бюллетеней	13607	507	1238	1304	585	48	240	140	68	64	1026	317	273	44	326	278	61	739	1028	182	170	77	413	70	164	91	66	142	329	40	217	600	21	120	156	937	1094	146	238	13	35									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1274	45	82	62	9	33	28	28	12	11	71	32	52	16	39	31	18	57	46	16	25	17	48	14	38	15	7	15	47	17	35	29	14	25	23	84	58	17	18	10	30									
