Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Северо-Байкальская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
1	"Число избирателей, внесенных в списки"	11972	1082	514	494	1017	868	654	56	226	627	208	462	348	545	307	1021	800	975	484	421	401	462					
2	"Число бюллетеней, полученных участковыми комиссиями"	12106	1070	514	543	1071	909	632	63	240	624	215	478	361	591	341	999	721	898	539	433	413	451					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	39	0	31	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6123	489	220	310	484	389	345	40	112	356	142	341	229	293	179	481	296	500	308	197	248	164					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	227	40	11	28	14	16	10	0	2	6	2	7	7	4	9	12	5	10	32	4	4	4					
6	Число погашенных бюллетеней	5717	541	252	205	573	504	277	23	119	262	71	130	125	294	153	506	420	387	199	232	161	283					
7	Число бюллетеней в переносных ящиках для голосования	258	40	42	28	14	16	10	0	2	6	2	7	7	4	9	12	5	10	32	4	4	4					
8	Число бюллетеней в стационарных ящиках для голосования	6128	487	220	310	484	389	345	40	119	356	142	341	229	293	179	481	296	501	308	196	248	164					
9	Число недействительных бюллетеней	59	5	1	6	5	0	2	0	1	3	1	6	0	2	5	2	0	1	9	3	5	2					
10	Число действительных бюллетеней	6327	522	261	332	493	405	353	40	120	359	143	342	236	295	183	491	301	510	331	197	247	166					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	199	15	10	9	10	10	10	6	6	10	10	9	10	9	8	10	10	10	8	10	9	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	53	7	1	1	0	3	1	0	3	4	0	5	6	8	2	1	4	1	2	2	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	3	1	1	3	0	2	1	0	1	1	0	1	2	0	0	3	4	2	0	1	0					
14	Число погашенных открепительных удостоверений	146	8	9	8	10	7	9	6	3	6	10	4	4	1	6	9	6	9	6	8	8	9					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	125	12	5	5	15	9	5	1	3	4	3	8	1	9	6	5	5	5	8	1	6	9					
		1.95%	2.27%	1.90%	1.47%	3.01%	2.22%	1.40%	2.5%	2.47%	1.10%	2.08%	2.29%	0.42%	3.03%	3.19%	1.01%	1.66%	0.97%	2.35%	0.5%	2.38%	5.35%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	126	18	11	6	12	13	8	0	1	4	1	7	2	2	0	12	2	16	2	4	5	0					
		1.97%	3.41%	4.19%	1.77%	2.40%	3.20%	2.25%	0.0%	0.82%	1.10%	0.69%	2.01%	0.84%	0.67%	0.0%	2.43%	0.66%	3.13%	0.58%	2.0%	1.98%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	168	14	2	3	17	9	13	3	4	8	7	13	14	4	2	12	4	10	11	5	8	5					
		2.63%	2.65%	0.76%	0.88%	3.41%	2.22%	3.66%	7.5%	3.30%	2.20%	4.86%	3.73%	5.93%	1.34%	1.06%	2.43%	1.32%	1.95%	3.23%	2.5%	3.17%	2.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	238	16	6	2	19	16	8	1	0	9	3	5	7	5	8	35	19	53	5	7	1	13					
		3.72%	3.03%	2.29%	0.59%	3.81%	3.95%	2.25%	2.5%	0.0%	2.48%	2.08%	1.43%	2.96%	1.68%	4.25%	7.09%	6.31%	10.37%	1.47%	3.5%	0.39%	7.73%					
22	"5. ""За Русь Святую"""	46	2	0	1	1	5	0	1	0	3	0	0	2	2	0	8	6	8	1	3	1	2					
		0.72%	0.37%	0.0%	0.29%	0.20%	1.23%	0.0%	2.5%	0.0%	0.82%	0.0%	0.0%	0.84%	0.67%	0.0%	1.62%	1.99%	1.56%	0.29%	1.5%	0.39%	1.19%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	0	1	1	0	1	0	0	1	1	0	3	1	0	1	0	0	1	0	2	0	1					
		0.21%	0.0%	0.38%	0.29%	0.0%	0.24%	0.0%	0.0%	0.82%	0.27%	0.0%	0.86%	0.42%	0.0%	0.53%	0.0%	0.0%	0.19%	0.0%	1.0%	0.0%	0.59%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	5	2	0	4	3	3	1	0	1	7	3	1	0	1	2	1	1	2	0	3	1					
		0.64%	0.94%	0.76%	0.0%	0.80%	0.74%	0.84%	2.5%	0.0%	0.27%	4.86%	0.86%	0.42%	0.0%	0.53%	0.40%	0.33%	0.19%	0.58%	0.0%	1.19%	0.59%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	1	0	1	1	0	0	0	1	2	0	0	0	4	1	1	3	0	1	0					
		0.25%	0.0%	0.0%	0.29%	0.0%	0.24%	0.28%	0.0%	0.0%	0.0%	0.69%	0.57%	0.0%	0.0%	0.0%	0.81%	0.33%	0.19%	0.88%	0.0%	0.39%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	1	2	0	0	2	2	0	1	3	0	0	2	0	1	1	1	0	3	0	1	1					
		0.32%	0.18%	0.76%	0.0%	0.0%	0.49%	0.56%	0.0%	0.82%	0.82%	0.0%	0.0%	0.84%	0.0%	0.53%	0.20%	0.33%	0.0%	0.88%	0.0%	0.39%	0.59%					
27	"10. ""Аграрная партия России"""	134	14	6	16	9	10	13	3	2	6	2	8	6	5	1	12	4	5	6	3	0	3					
		2.09%	2.65%	2.29%	4.73%	1.80%	2.46%	3.66%	7.5%	1.65%	1.65%	1.38%	2.29%	2.54%	1.68%	0.53%	2.43%	1.32%	0.97%	1.76%	1.5%	0.0%	1.78%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.33%	0.0%	0.0%	0.0%	0.19%	0.0%	0.5%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	59	5	1	5	5	7	8	0	1	2	1	3	0	2	1	1	1	2	7	4	1	2					
		0.92%	0.94%	0.38%	1.47%	1.00%	1.72%	2.25%	0.0%	0.82%	0.55%	0.69%	0.86%	0.0%	0.67%	0.53%	0.20%	0.33%	0.39%	2.05%	2.0%	0.39%	1.19%					
30	"13. ""Демократическая партия России"""	12	0	0	1	0	0	2	0	0	0	0	0	2	0	1	1	0	1	1	0	2	1					
