Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Новохоперская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441					
1	"Число избирателей, включенных в списки избирателей"	33970	1656	1124	1327	1180	295	1782	1763	1678	1264	427	691	637	626	321	154	465	552	629	831	1862	711	403	250	428	649	871	469	923	2340	561	134	456	295	390	333	451	964	2282	637	159	1000					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	34986	1675	1137	1353	1210	287	1841	1794	1747	1381	448	762	675	641	325	157	479	525	657	819	1907	726	410	264	445	657	864	485	921	2417	574	139	479	324	410	363	483	969	2327	675	197	1037					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	23855	1257	799	951	950	231	1536	1292	1196	713	283	405	357	451	232	119	349	394	367	569	1349	577	318	154	340	420	550	265	499	1665	430	83	310	182	197	237	291	711	1449	503	60	814					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	6785	184	144	134	130	39	80	370	405	335	114	132	266	94	70	18	105	129	234	217	353	107	50	65	25	200	277	174	333	505	120	50	97	64	114	54	132	173	402	98	99	93					
6	Число погашенных избирательных бюллетеней	4346	234	194	268	130	17	225	132	146	333	51	225	52	96	23	20	25	2	56	33	205	42	42	45	80	37	37	46	89	247	24	6	72	78	99	72	60	85	476	74	38	130					
7	Число избирательных бюллетеней в переносных ящиках для голосования	6785	184	144	134	130	39	80	370	405	335	114	132	266	94	70	18	105	129	234	217	353	107	50	65	25	200	277	174	333	505	120	50	97	64	114	54	132	173	402	98	99	93					
8	Число бюллетеней в стационарных ящиках для голосования	23854	1257	799	951	950	231	1536	1292	1196	713	283	405	357	451	232	119	349	393	367	569	1349	577	318	154	340	420	550	265	499	1665	430	83	310	182	197	237	291	711	1449	503	60	814					
9	Число недействительных избирательных бюллетеней	176	11	1	5	10	1	0	14	6	0	2	3	0	0	2	10	19	4	2	0	9	0	0	1	0	0	0	0	4	4	1	1	1	0	1	1	0	9	11	9	0	34					
10	Число действительных избирательных бюллетеней	30463	1430	942	1080	1070	269	1616	1648	1595	1048	395	534	623	545	300	127	435	518	599	786	1693	684	368	218	365	620	827	439	828	2166	549	132	406	246	310	290	423	875	1840	592	159	873					
11	Число полученных открепительных  удостоверений	643	44	15	22	23	2	30	15	15	42	10	41	22	5	2	4	9	12	10	12	10	3	3	2	8	6	5	5	5	25	5	8	12	14	20	28	25	15	35	35	14	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	643	44	15	22	23	2	30	15	15	42	10	41	22	5	2	4	9	12	10	12	10	3	3	2	8	6	5	5	5	25	5	8	12	14	20	28	25	15	35	35	14	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	190	29	10	7	6	2	6	5	7	4	0	2	3	1	2	5	4	3	0	1	10	4	2	3	1	4	1	3	3	11	2	3	2	0	5	1	3	6	8	4	2	15					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	120	6	1	3	8	0	9	10	12	4	0	1	1	0	1	1	1	1	1	0	16	1	2	1	2	0	0	0	3	1	0	2	1	4	0	0	1	9	13	1	2	1					
