Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Новохоперская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440									
1	"Число избирателей, включенных в список избирателей"	29353	1316	1046	1279	1137	248	1757	1603	1526	1187	359	614	497	509	204	126	428	479	463	667	1653	539	332	152	387	555	736	379	792	2095	472	88	272	272	321	301	298	822	1939	508	995									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	30100	1320	1080	1310	1160	265	1820	1650	1560	1210	370	630	520	515	200	120	450	480	475	680	1700	550	340	160	410	570	770	380	815	2160	475	85	280	280	335	315	350	840	1970	560	940									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19304	1119	879	629	522	155	863	675	592	968	204	476	341	439	156	93	378	387	373	531	923	339	255	125	354	440	590	240	401	1141	256	60	161	210	265	213	235	691	1660	411	554									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3458	92	88	87	84	29	165	162	114	124	62	76	90	49	15	8	32	69	68	114	248	115	70	23	26	105	132	42	100	290	98	19	29	29	30	74	35	105	182	50	128									
6	Число погашенных избирательных бюллетеней	7338	109	113	594	554	81	792	813	854	118	104	78	89	27	29	19	40	24	34	35	529	96	15	12	30	25	48	98	314	729	121	6	90	41	40	28	80	44	128	99	258									
