Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Североморская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452					
1	"Число избирателей, внесенных в список избирателей"	56565	2260	2365	1750	2420	2804	2357	2221	1949	2874	1878	743	2211	2558	2326	2581	2139	1568	2270	2083	439	1681	2376	1890	2516	2202	893	636	1993	108	369	92	13					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42011	1700	1600	1300	1800	2200	1800	1600	1500	2000	1350	600	1600	1850	1600	1950	1550	1100	1800	1600	365	1200	1800	1400	1800	1600	650	500	1600	110	380	92	14					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	32725	1501	1536	1048	1450	1613	1579	1539	1208	1686	1082	457	1241	1565	1303	1396	1055	715	1304	1168	243	976	1293	780	1213	1062	402	461	1432	58	257	89	13					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	457	7	8	24	11	12	13	7	8	7	11	2	5	6	20	25	17	8	29	16	0	4	11	5	17	21	27	2	3	43	88	0	0					
6	Число погашенных избирательных бюллетеней	8827	192	56	226	339	575	208	54	284	307	257	141	354	279	277	529	478	377	467	416	122	220	496	615	570	517	221	37	165	9	35	3	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	459	7	8	26	11	12	13	7	8	7	11	2	5	6	20	25	17	8	29	16	0	4	11	5	17	21	27	2	3	43	88	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	32698	1498	1536	1046	1449	1611	1579	1537	1208	1686	1080	457	1241	1564	1303	1395	1054	715	1301	1168	243	974	1293	777	1210	1061	402	461	1432	58	257	89	13					
9	Число недействительных избирательных бюллетеней	579	27	28	17	21	24	31	26	25	30	19	5	12	20	26	36	14	15	23	8	3	19	17	12	22	22	7	13	27	6	7	17	0					
10	Число действительных избирательных бюллетеней	32578	1478	1516	1055	1439	1599	1561	1518	1191	1663	1072	454	1234	1550	1297	1384	1057	708	1307	1176	240	959	1287	770	1205	1060	422	450	1408	95	338	72	13					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	595	15	36	15	30	25	30	20	27	20	15	10	15	27	20	20	20	10	30	15	20	30	30	15	15	15	10	20	40	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	431	10	35	10	25	22	23	17	25	19	13	6	8	21	16	13	10	0	20	8	8	17	30	4	9	8	7	17	30	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	285	9	14	18	15	8	13	9	10	12	5	1	16	11	10	12	9	3	9	12	3	3	14	4	9	7	8	9	14	4	13	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	164	5	1	5	5	3	7	3	2	1	2	4	7	6	4	7	10	10	10	7	12	13	0	11	6	7	3	3	10	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	149	9	17	2	8	5	12	10	2	8	4	0	4	7	7	11	3	1	5	3	2	3	5	2	1	1	0	5	12	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4640	144	141	140	245	256	199	175	222	262	198	62	208	231	195	222	142	128	202	151	27	129	162	115	214	165	53	37	156	17	31	11	0					
		13.99%	9.57%	9.13%	13.06%	16.78%	15.77%	12.50%	11.33%	18.26%	15.48%	18.15%	13.51%	16.69%	14.71%	14.74%	15.63%	13.26%	17.70%	15.19%	12.75%	11.11%	13.19%	12.42%	14.71%	17.44%	15.25%	12.35%	7.99%	10.87%	16.83%	8.99%	12.36%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7424	332	287	218	264	343	394	347	239	375	213	96	322	351	300	321	259	166	323	240	74	294	312	188	316	257	91	129	252	25	91	5	0					
		22.39%	22.06%	18.59%	20.34%	18.08%	21.13%	24.75%	22.47%	19.65%	22.15%	19.52%	20.92%	25.84%	22.36%	22.68%	22.61%	24.18%	22.96%	24.29%	20.27%	30.45%	30.06%	23.93%	24.04%	25.75%	23.75%	21.21%	27.86%	17.56%	24.75%	26.38%	5.62%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	395	15	19	17	20	16	13	21	12	16	7	4	18	26	18	12	12	9	16	16	6	11	15	11	13	12	4	4	26	0	5	0	1					
		1.19%	0.99%	1.23%	1.59%	1.37%	0.99%	0.82%	1.36%	0.99%	0.95%	0.64%	0.87%	1.44%	1.66%	1.36%	0.85%	1.12%	1.24%	1.20%	1.35%	2.47%	1.12%	1.15%	1.41%	1.06%	1.11%	0.93%	0.86%	1.81%	0.00%	1.45%	0.00%	7.69%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8312	335	299	252	394	487	311	411	366	493	322	156	338	446	360	332	326	210	317	377	37	191	301	202	253	279	81	69	266	14	78	8	1					
		25.07%	22.26%	19.37%	23.51%	26.99%	30.01%	19.54%	26.62%	30.10%	29.12%	29.51%	33.99%	27.13%	28.41%	27.21%	23.38%	30.44%	29.05%	23.83%	31.84%	15.23%	19.53%	23.08%	25.83%	20.62%	25.79%	18.88%	14.90%	18.54%	13.86%	22.61%	8.99%	7.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	890	40	37	25	55	56	32	49	40	45	28	10	35	52	45	43	16	12	17	33	11	21	32	25	40	36	2	10	30	2	8	3	0					
		2.68%	2.66%	2.40%	2.33%	3.77%	3.45%	2.01%	3.17%	3.29%	2.66%	2.57%	2.18%	2.81%	3.31%	3.40%	3.03%	1.49%	1.66%	1.28%	2.79%	4.53%	2.15%	2.45%	3.20%	3.26%	3.33%	0.47%	2.16%	2.09%	1.98%	2.32%	3.37%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10720	600	723	400	448	427	601	505	310	462	293	124	309	439	370	446	300	179	429	352	84	302	460	221	362	305	187	198	669	37	124	43	11					
		32.33%	39.87%	46.83%	37.31%	30.68%	26.31%	37.75%	32.71%	25.49%	27.29%	26.86%	27.02%	24.80%	27.96%	27.97%	31.41%	28.01%	24.76%	32.26%	29.73%	34.57%	30.88%	35.28%	28.26%	29.50%	28.19%	43.59%	42.76%	46.62%	36.63%	35.94%	48.31%	84.62%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	197	12	10	3	13	14	11	10	2	10	11	2	4	5	9	8	2	4	3	7	1	11	5	8	7	6	4	3	9	0	1	2	0					
		0.59%	0.80%	0.65%	0.28%	0.89%	0.86%	0.69%	0.65%	0.16%	0.59%	1.01%	0.44%	0.32%	0.32%	0.68%	0.56%	0.19%	0.55%	0.23%	0.59%	0.41%	1.12%	0.38%	1.02%	0.57%	0.55%	0.93%	0.65%	0.63%	0.00%	0.29%	2.25%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
