Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Пожарская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867					
1	"Число избирателей, внесенных в списки"	24459	153	1110	537	198	1017	160	88	118	264	516	302	189	891	1953	2670	2124	1724	1946	1853	2357	2425	1038	94	215	139	378					
2	"Число бюллетеней, полученных участковыми комиссиями"	24000	142	1103	501	190	965	157	74	105	271	514	295	181	977	1911	2508	2102	1639	1863	1966	2296	2328	1080	112	213	132	375					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12510	102	681	284	113	619	114	59	88	238	335	228	104	653	776	1275	975	826	822	869	1089	1094	627	71	146	94	228					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	402	9	5	44	5	20	9	9	9	12	29	7	9	19	11	15	23	25	28	10	16	19	40	0	0	0	29					
6	Число погашенных бюллетеней	10965	31	417	173	72	326	34	6	8	21	150	60	68	305	1124	1218	1104	665	1013	1087	1191	1215	413	41	67	38	118					
7	Число бюллетеней в переносных ящиках для голосования	525	9	5	44	5	20	9	9	9	12	29	7	9	19	11	15	23	148	28	10	16	19	40	0	0	0	29					
8	Число бюллетеней в стационарных ящиках для голосования	12506	102	681	284	113	619	114	59	88	238	335	228	104	653	776	1272	975	826	822	869	1088	1094	627	71	146	94	228					
9	Число недействительных бюллетеней	208	3	8	3	5	20	0	6	1	4	7	2	3	9	7	13	9	14	13	23	2	12	16	0	3	1	24					
10	Число действительных бюллетеней	12823	108	678	325	113	619	123	62	96	246	357	233	110	663	780	1274	989	960	837	856	1102	1101	651	71	143	93	233					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	10	20	10	10	20	10	5	5	11	10	10	10	20	25	25	25	24	25	25	25	25	20	5	5	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	101	0	1	0	0	3	2	0	1	4	3	3	1	10	8	10	7	3	7	4	9	11	4	5	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	76	2	3	2	2	1	1	2	2	1	4	1	2	3	2	8	2	3	0	0	8	3	5	3	3	1	12					
14	Число погашенных открепительных удостоверений	299	10	19	10	10	17	8	5	4	7	7	7	9	10	17	15	18	21	18	21	16	14	16	0	5	10	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	198	2	16	9	4	13	4	1	1	13	6	5	1	4	4	12	12	22	8	14	10	7	14	1	4	2	9					
		1.51%	1.80%	2.33%	2.74%	3.38%	2.03%	3.25%	1.47%	1.03%	5.2%	1.64%	2.12%	0.88%	0.59%	0.50%	0.93%	1.20%	2.25%	0.94%	1.59%	0.90%	0.62%	2.09%	1.40%	2.73%	2.12%	3.50%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	461	1	7	2	0	12	1	0	0	1	6	7	1	15	31	63	50	45	39	40	40	51	19	1	7	9	13					
		3.53%	0.90%	1.02%	0.60%	0.0%	1.87%	0.81%	0.0%	0.0%	0.4%	1.64%	2.97%	0.88%	2.23%	3.93%	4.89%	5.01%	4.62%	4.58%	4.55%	3.62%	4.58%	2.84%	1.40%	4.79%	9.57%	5.05%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	325	2	14	3	2	8	3	1	4	4	8	4	4	26	19	31	25	13	20	28	42	35	14	2	5	3	5					
		2.49%	1.80%	2.04%	0.91%	1.69%	1.25%	2.43%	1.47%	4.12%	1.6%	2.19%	1.70%	3.53%	3.86%	2.41%	2.40%	2.50%	1.33%	2.35%	3.18%	3.80%	3.14%	2.09%	2.81%	3.42%	3.19%	1.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	600	1	16	8	2	19	3	0	0	3	5	1	3	31	52	71	57	38	53	46	71	104	12	0	2	0	2					
		4.60%	0.90%	2.33%	2.43%	1.69%	2.97%	2.43%	0.0%	0.0%	1.2%	1.37%	0.42%	2.65%	4.61%	6.60%	5.51%	5.71%	3.90%	6.23%	5.23%	6.43%	9.34%	1.79%	0.0%	1.36%	0.0%	0.77%					
22	"5. ""За Русь Святую"""	59	2	6	3	0	2	0	0	0	1	4	3	1	5	1	6	5	2	2	2	3	4	6	1	0	0	0					
		0.45%	1.80%	0.87%	0.91%	0.0%	0.31%	0.0%	0.0%	0.0%	0.4%	1.09%	1.27%	0.88%	0.74%	0.12%	0.46%	0.50%	0.20%	0.23%	0.22%	0.27%	0.35%	0.89%	1.40%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	2	2	0	1	0	2	0	0	1	2	0	1	5	2	2	1	3	4	2	1	4	1	0	0	0					
		0.27%	0.0%	0.29%	0.60%	0.0%	0.15%	0.0%	2.94%	0.0%	0.0%	0.27%	0.85%	0.0%	0.14%	0.63%	0.15%	0.20%	0.10%	0.35%	0.45%	0.18%	0.08%	0.59%	1.40%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	91	2	3	2	0	4	1	0	1	1	1	1	0	4	8	10	4	13	2	7	13	11	2	0	0	0	1					
		0.69%	1.80%	0.43%	0.60%	0.0%	0.62%	0.81%	0.0%	1.03%	0.4%	0.27%	0.42%	0.0%	0.59%	1.01%	0.77%	0.40%	1.33%	0.23%	0.79%	1.17%	0.98%	0.29%	0.0%	0.0%	0.0%	0.38%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	1	0	1	0	0	1	2	0	0	2	1	2	2	0	0	0	1	0	1	0	1	0	0	0					
		0.11%	0.0%	0.0%	0.30%	0.0%	0.15%	0.0%	0.0%	1.03%	0.8%	0.0%	0.0%	1.76%	0.14%	0.25%	0.15%	0.0%	0.0%	0.0%	0.11%	0.0%	0.08%	0.0%	1.40%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	59	1	2	2	0	2	1	0	0	0	1	1	0	3	6	6	5	12	2	3	1	5	2	0	0	1	3					
		0.45%	0.90%	0.29%	0.60%	0.0%	0.31%	0.81%	0.0%	0.0%	0.0%	0.27%	0.42%	0.0%	0.44%	0.76%	0.46%	0.50%	1.23%	0.23%	0.34%	0.09%	0.44%	0.29%	0.0%	0.0%	1.06%	1.16%					
27	"10. ""Аграрная партия России"""	494	4	14	7	3	26	1	4	0	22	22	16	5	16	35	44	48	35	27	34	30	44	27	6	6	4	14					
		3.79%	3.60%	2.04%	2.13%	2.54%	4.06%	0.81%	5.88%	0.0%	8.8%	6.04%	6.80%	4.42%	2.38%	4.44%	3.41%	4.80%	3.59%	3.17%	3.86%	2.71%	3.95%	4.04%	8.45%	4.10%	4.25%	5.44%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	0	0	3	2	1	2	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.35%	0.22%	0.09%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	101	1	4	0	3	8	3	1	0	3	3	5	0	2	4	9	8	10	2	8	9	6	6	1	2	3	0					
		0.77%	0.90%	0.58%	0.0%	2.54%	1.25%	2.43%	1.47%	0.0%	1.2%	0.82%	2.12%	0.0%	0.29%	0.50%	0.69%	0.80%	1.02%	0.23%	0.91%	0.81%	0.53%	0.89%	1.40%	1.36%	3.19%	0.0%					
30	"13. ""Демократическая партия России"""	38	0	2	1	0	4	0	0	0	3	2	3	1	1	1	0	0	5	2	5	1	0	1	3	2	0	1					
		0.29%	0.0%	0.29%	0.30%	0.0%	0.62%	0.0%	0.0%	0.0%	1.2%	0.54%	1.27%	0.88%	0.14%	0.12%	0.0%	0.0%	0.51%	0.23%	0.56%	0.09%	0.0%	0.14%	4.22%	1.36%	0.0%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	1	0	0	0	0	0	0	2	0	1	1	0	0	4	1	0	1	1	0	3	0	0	0	0	2					
		0.13%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.42%	0.88%	0.0%	0.0%	0.31%	0.10%	0.0%	0.11%	0.11%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.77%					
32	"15. ""Партия СЛОН"""	18	0	0	0	2	1	0	0	0	0	1	0	0	1	1	0	2	4	1	0	1	3	0	0	0	1	0					
		0.13%	0.0%	0.0%	0.0%	1.69%	0.15%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.14%	0.12%	0.0%	0.20%	0.41%	0.11%	0.0%	0.09%	0.26%	0.0%	0.0%	0.0%	1.06%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	834	4	27	3	3	24	0	0	2	5	8	11	4	40	49	125	76	90	71	57	86	97	32	4	7	1	8					
		6.40%	3.60%	3.93%	0.91%	2.54%	3.75%	0.0%	0.0%	2.06%	2.0%	2.19%	4.68%	3.53%	5.95%	6.22%	9.71%	7.61%	9.24%	8.35%	6.48%	7.78%	8.71%	4.79%	5.63%	4.79%	1.06%	3.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	2	0	1	0	1	0	3	0	1	1	1	0	1	0	2	4	2	3	0	3	0	0	0	1	1					
		0.21%	0.90%	0.29%	0.0%	0.84%	0.0%	0.81%	0.0%	3.09%	0.0%	0.27%	0.42%	0.88%	0.0%	0.12%	0.0%	0.20%	0.41%	0.23%	0.34%	0.0%	0.26%	0.0%	0.0%	0.0%	1.06%	0.38%					
35	"18. ""ЛДПР"""	2104	21	135	70	30	83	25	11	10	33	54	35	25	93	145	214	139	178	164	139	184	177	82	12	22	20	3					
		16.14%	18.91%	19.67%	21.34%	25.42%	12.98%	20.32%	16.17%	10.30%	13.2%	14.83%	14.89%	22.12%	13.83%	18.42%	16.62%	13.92%	18.27%	19.29%	15.81%	16.66%	15.90%	12.29%	16.90%	15.06%	21.27%	1.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	280	2	9	12	2	18	2	2	3	1	9	6	0	11	20	32	18	16	20	23	32	27	6	2	2	0	5					
		2.14%	1.80%	1.31%	3.65%	1.69%	2.81%	1.62%	2.94%	3.09%	0.4%	2.47%	2.55%	0.0%	1.63%	2.54%	2.48%	1.80%	1.64%	2.35%	2.61%	2.89%	2.42%	0.89%	2.81%	1.36%	0.0%	1.94%					
37	"20. ""Политическая партия ""Единая Россия"""	3861	28	250	65	39	205	45	23	42	97	122	80	29	242	214	326	298	267	217	236	324	275	240	25	56	17	99					
		29.62%	25.22%	36.44%	19.81%	33.05%	32.08%	36.58%	33.82%	43.29%	38.8%	33.51%	34.04%	25.66%	36.01%	27.19%	25.33%	29.85%	27.41%	25.52%	26.84%	29.34%	24.70%	35.98%	35.21%	38.35%	18.08%	38.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	4	0	0	2	0	0	0	0	2	3	2	1	1	3	4	2	2	1	4	2	1	0	2	1	0					
		0.28%	0.0%	0.58%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.54%	1.27%	1.76%	0.14%	0.12%	0.23%	0.40%	0.20%	0.23%	0.11%	0.36%	0.17%	0.14%	0.0%	1.36%	1.06%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	1	4	0	0	0	1	0	0	0	0	0	1	3	3	5	2	3	0	1	4	5	3	0	1	2	0					
		0.29%	0.90%	0.58%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.44%	0.38%	0.38%	0.20%	0.30%	0.0%	0.11%	0.36%	0.44%	0.44%	0.0%	0.68%	2.12%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2368	26	127	119	15	167	27	10	25	44	80	36	25	105	131	233	182	148	138	140	182	160	156	9	19	9	55					
		18.17%	23.42%	18.51%	36.28%	12.71%	26.13%	21.95%	14.70%	25.77%	17.6%	21.97%	15.31%	22.12%	15.62%	16.64%	18.10%	18.23%	15.19%	16.23%	15.92%	16.48%	14.37%	23.38%	12.67%	13.01%	9.57%	21.40%					
																																	
41	Против всех	745	9	33	16	6	19	5	7	4	11	20	12	4	58	47	71	49	52	58	61	62	78	24	2	6	19	12					
		5.71%	8.10%	4.81%	4.87%	5.08%	2.97%	4.06%	10.29%	4.12%	4.4%	5.49%	5.10%	3.53%	8.63%	5.97%	5.51%	4.90%	5.33%	6.82%	6.93%	5.61%	7.00%	3.59%	2.81%	4.10%	20.21%	4.66%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
