Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Надеждинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863					
1	"Число избирателей, включенных в списки избирателей"	28152	288	157	244	342	189	524	608	469	1191	571	677	267	174	588	573	287	388	825	1241	1632	945	1098	982	820	1192	421	1457	526	278	780	393	703	317	562	424	441	978	149	528	817	672	379	804	480	771					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28000	260	150	260	340	180	520	660	440	1270	600	660	260	170	610	540	280	390	780	1200	1520	920	1060	960	780	1000	390	1460	540	270	870	380	780	300	560	460	570	1070	150	520	800	650	420	750	470	780					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17977	233	110	189	246	164	368	403	300	809	367	368	166	113	350	376	206	232	413	693	1105	562	679	617	499	693	272	912	371	149	500	195	450	216	403	276	270	886	113	300	494	400	241	470	260	538					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1471	12	7	13	23	15	17	37	95	36	66	84	39	5	61	62	8	18	44	48	68	32	15	27	10	62	34	51	16	25	70	39	44	16	18	45	33	6	2	28	12	19	24	19	33	33					
6	Число погашенных избирательных бюллетеней	8552	15	33	58	71	1	135	220	45	425	167	208	55	52	199	102	66	140	323	459	347	326	366	316	271	245	84	497	153	96	300	146	286	68	139	139	267	178	35	192	294	231	155	261	177	209					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1471	12	7	13	23	15	17	37	95	36	66	84	39	5	61	62	8	18	44	48	68	32	15	27	10	62	34	51	16	25	70	39	44	16	18	45	33	6	2	28	12	19	24	19	33	33					
8	Число бюллетеней в стационарных ящиках для голосования	17975	233	110	189	246	164	368	403	299	809	367	368	166	113	350	376	206	232	413	693	1105	562	679	617	499	693	272	911	371	149	500	195	450	216	403	276	270	886	113	300	494	400	241	470	260	538					
9	Число недействительных избирательных бюллетеней	511	3	3	1	7	4	10	5	9	23	10	12	2	3	8	9	7	4	12	5	35	11	14	18	12	7	6	12	10	1	14	9	11	6	111	6	5	13	1	9	10	5	3	29	6	10					
10	Число действительных избирательных бюллетеней	18935	242	114	201	262	175	375	435	385	822	423	440	203	115	403	429	207	246	445	736	1138	583	680	626	497	748	300	950	377	173	556	225	483	226	310	315	298	879	114	319	496	414	262	460	287	561					
11	Число полученных открепительных  удостоверений	586	5	5	5	5	5	10	20	10	30	15	10	5	5	12	10	6	10	10	40	20	20	20	15	15	40	8	20	10	5	15	8	15	8	10	10	20	15	5	10	10	20	10	14	8	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	373	5	2	3	5	4	10	12	7	21	6	8	4	0	8	4	1	8	4	23	18	13	15	6	13	26	1	16	5	2	9	4	6	8	6	10	8	13	1	7	8	7	5	14	2	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	330	6	6	2	2	12	5	4	3	7	5	5	6	4	9	6	4	14	17	13	26	6	15	8	9	27	13	5	2	2	5	9	2	2	10	7	6	7	8	4	1	4	7	4	2	9					
14	Число неиспользованных открепительных удостоверений	213	0	3	2	0	1	0	8	3	9	9	2	1	5	4	6	5	2	6	17	2	7	5	9	2	14	7	4	5	3	6	4	9	0	4	0	12	2	4	3	2	13	5	0	6	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
