Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Таштыпская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
1	"Число избирателей, внесенных в списки избирателей"	10798	2128	2478	175	50	330	633	920	129	126	68	175	265	161	273	80	39	81	196	760	120	92	798	148	157	260	156					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11000	1990	2140	200	55	370	650	970	125	130	75	190	280	170	375	100	50	80	250	890	150	115	870	115	185	300	175					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	27	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5940	1095	1150	134	50	226	336	508	65	79	32	128	197	111	180	59	31	59	137	429	82	75	341	79	88	170	99					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	682	169	110	12	0	13	36	48	8	8	11	6	25	11	19	14	3	3	22	46	12	4	58	13	17	7	7					
6	Число погашенных избирательных бюллетеней	4351	726	880	54	5	131	278	414	52	43	17	56	58	48	176	27	16	18	91	415	56	36	471	23	80	123	57					
7	Число избирательных бюллетеней в переносных ящиках для голосования	709	169	110	12	0	13	36	48	8	8	26	6	25	11	19	14	3	3	22	46	12	4	58	13	17	7	19					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5939	1095	1150	134	50	226	336	508	65	79	32	128	197	111	179	59	31	59	137	429	82	75	341	79	88	170	99					
9	Число недействительных избирательных бюллетеней	83	3	24	2	0	1	5	4	2	2	1	2	3	4	3	2	0	0	0	4	0	0	11	2	4	3	1					
10	Число действительных избирательных бюллетеней	6565	1261	1236	144	50	238	367	552	71	85	57	132	219	118	195	71	34	62	159	471	94	79	388	90	101	174	117					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	163	31	11	2	1	5	10	10	2	3	7	5	9	3	8	3	4	7	10	10	1	3	4	1	8	4	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	163	31	11	2	1	5	10	10	2	3	7	5	9	3	8	3	4	7	10	10	1	3	4	1	8	4	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	14	12	1	2	4	1	2	2	2	9	2	1	0	4	1	0	1	4	4	0	1	0	1	3	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	9	3	2	0	1	0	3	0	0	0	0	3	1	0	0	0	1	1	0	0	1	4	1	1	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	227	54	41	6	0	10	10	19	4	5	1	2	6	1	7	3	0	4	1	33	2	0	3	1	4	10	0					
		3.41%	4.27%	3.25%	4.11%	0.00%	4.18%	2.69%	3.42%	5.48%	5.75%	1.72%	1.49%	2.70%	0.82%	3.54%	4.11%	0.00%	6.45%	0.63%	6.95%	2.13%	0.00%	0.75%	1.09%	3.81%	5.65%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	7	3	2	0	1	1	0	0	0	0	0	2	0	1	1	0	0	1	1	1	0	0	1	0	1	0					
		0.35%	0.55%	0.24%	1.37%	0.00%	0.42%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.00%	0.51%	1.37%	0.00%	0.00%	0.63%	0.21%	1.06%	0.00%	0.00%	1.09%	0.00%	0.56%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.15%	0.16%	0.40%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1131	228	169	32	32	66	59	88	16	9	7	41	34	35	39	22	10	4	15	106	18	4	48	6	8	19	16					
		17.01%	18.04%	13.41%	21.92%	64.00%	27.62%	15.86%	15.83%	21.92%	10.34%	12.07%	30.60%	15.32%	28.69%	19.70%	30.14%	29.41%	6.45%	9.43%	22.32%	19.15%	5.06%	12.03%	6.52%	7.62%	10.73%	13.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	3	4	2	0	1	2	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0					
		0.26%	0.24%	0.32%	1.37%	0.00%	0.42%	0.54%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	1.37%	0.00%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	1	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.12%	0.00%	0.00%	0.68%	0.00%	0.42%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	558	132	140	1	2	11	43	45	3	6	9	3	16	11	2	2	2	1	10	40	11	4	29	1	12	18	4					
		8.39%	10.44%	11.11%	0.68%	4.00%	4.60%	11.56%	8.09%	4.11%	6.90%	15.52%	2.24%	7.21%	9.02%	1.01%	2.74%	5.88%	1.61%	6.29%	8.42%	11.70%	5.06%	7.27%	1.09%	11.43%	10.17%	3.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	264	76	39	8	1	6	21	17	2	6	5	2	2	2	5	2	2	4	8	31	2	0	18	1	0	1	3					
		3.97%	6.01%	3.10%	5.48%	2.00%	2.51%	5.65%	3.06%	2.74%	6.90%	8.62%	1.49%	0.90%	1.64%	2.53%	2.74%	5.88%	6.45%	5.03%	6.53%	2.13%	0.00%	4.51%	1.09%	0.00%	0.56%	2.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	268	68	71	15	1	5	15	12	0	2	0	3	11	0	9	4	3	4	1	14	6	1	6	4	1	8	4					
		4.03%	5.38%	5.63%	10.27%	2.00%	2.09%	4.03%	2.16%	0.00%	2.30%	0.00%	2.24%	4.95%	0.00%	4.55%	5.48%	8.82%	6.45%	0.63%	2.95%	6.38%	1.27%	1.50%	4.35%	0.95%	4.52%	3.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4026	683	763	76	14	135	211	366	46	57	32	80	146	67	132	36	17	43	123	240	54	70	282	72	75	116	90					
		60.56%	54.03%	60.56%	52.05%	28.00%	56.49%	56.72%	65.83%	63.01%	65.52%	55.17%	59.70%	65.77%	54.92%	66.67%	49.32%	50.00%	69.35%	77.36%	50.53%	57.45%	88.61%	70.68%	78.26%	71.43%	65.54%	76.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	8	1	0	0	2	3	3	0	0	3	1	1	0	0	0	0	1	0	3	0	0	2	4	0	1	0					
		0.50%	0.63%	0.08%	0.00%	0.00%	0.84%	0.81%	0.54%	0.00%	0.00%	5.17%	0.75%	0.45%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.63%	0.00%	0.00%	0.50%	4.35%	0.00%	0.56%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
