Выборы Президента Российской Федерации																																											
Дата голосования: 18.03.2018																																											
																																											
Наименование Избирательной комиссии:    Вяземская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	32																																									
																																											
		Сумма	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №801	УИК №802	УИК №803	УИК №804									
1	"Число избирателей, включенных в список избирателей"	18015	112	204	532	119	190	426	270	548	653	309	613	467	202	1198	414	104	298	173	1324	758	843	578	704	745	465	259	822	1349	397	815	1330	794									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18424	122	224	554	131	193	445	270	576	677	314	640	464	187	1224	424	107	312	180	1356	754	814	590	746	765	477	260	820	1370	395	841	1362	830									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10027	90	117	317	62	127	245	142	362	413	215	348	240	120	585	283	34	124	121	651	380	441	351	469	380	243	172	549	887	161	395	680	323									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	666	0	13	13	5	10	7	7	21	16	17	31	33	16	51	17	1	14	15	56	32	59	15	18	23	9	11	30	27	4	13	32	50									
6	Число погашенных избирательных бюллетеней	7731	32	94	224	64	56	193	121	193	248	82	261	191	51	588	124	72	174	44	649	342	314	224	259	362	225	77	241	456	230	433	650	457									
7	Число избирательных бюллетеней в переносных ящиках для голосования	666	0	13	13	5	10	7	7	21	16	17	31	33	16	51	17	1	14	15	56	32	59	15	18	23	9	11	30	27	4	13	32	50									
8	Число бюллетеней в стационарных ящиках для голосования	10027	90	117	317	62	127	245	142	362	413	215	348	240	120	585	283	34	124	121	651	380	441	351	469	380	243	172	549	887	161	395	680	323									
9	Число недействительных избирательных бюллетеней	143	1	4	5	1	2	7	1	4	9	7	7	3	2	4	3	0	2	1	12	4	3	3	5	2	6	0	8	8	2	9	10	8									
10	Число действительных избирательных бюллетеней	10550	89	126	325	66	135	245	148	379	420	225	372	270	134	632	297	35	136	135	695	408	497	363	482	401	246	183	571	906	163	399	702	365									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
13	Бабурин Сергей Николаевич	63	1	0	2	1	1	1	0	4	2	4	0	1	2	3	1	0	0	0	4	5	2	0	2	3	1	0	7	3	2	1	8	2									
		0.59%	1.11%	0.00%	0.61%	1.49%	0.73%	0.40%	0.00%	1.04%	0.47%	1.72%	0.00%	0.37%	1.47%	0.47%	0.33%	0.00%	0.00%	0.00%	0.57%	1.21%	0.40%	0.00%	0.41%	0.74%	0.40%	0.00%	1.21%	0.33%	1.21%	0.25%	1.12%	0.54%									
14	Грудинин Павел Николаевич	2150	12	19	37	22	22	44	20	102	91	19	35	29	14	119	35	7	17	17	172	88	107	96	109	97	70	43	105	225	42	98	158	79									
		20.11%	13.33%	14.62%	11.21%	32.84%	16.06%	17.46%	13.42%	26.63%	21.21%	8.19%	9.23%	10.62%	10.29%	18.71%	11.67%	20.00%	12.32%	12.50%	24.33%	21.36%	21.40%	26.23%	22.38%	24.07%	27.78%	23.50%	18.13%	24.62%	25.45%	24.02%	22.19%	21.18%									
15	Жириновский Владимир Вольфович	1223	6	13	39	8	12	23	11	27	63	29	56	42	20	85	27	6	17	31	82	56	43	38	53	53	27	13	57	79	21	53	93	40									
		11.44%	6.67%	10.00%	11.82%	11.94%	8.76%	9.13%	7.38%	7.05%	14.69%	12.50%	14.78%	15.38%	14.71%	13.36%	9.00%	17.14%	12.32%	22.79%	11.60%	13.59%	8.60%	10.38%	10.88%	13.15%	10.71%	7.10%	9.84%	8.64%	12.73%	12.99%	13.06%	10.72%									
16	Путин Владимир Владимирович	6820	69	93	243	33	98	171	114	236	244	169	272	187	94	417	229	21	97	85	414	248	332	217	309	237	138	126	381	563	93	232	426	232									
		63.78%	76.67%	71.54%	73.64%	49.25%	71.53%	67.86%	76.51%	61.62%	56.88%	72.84%	71.77%	68.50%	69.12%	65.57%	76.33%	60.00%	70.29%	62.50%	58.56%	60.19%	66.40%	59.29%	63.45%	58.81%	54.76%	68.85%	65.80%	61.60%	56.36%	56.86%	59.83%	62.20%									
17	Собчак Ксения Анатольевна	102	0	0	1	2	1	0	1	4	7	0	3	3	0	4	2	1	3	1	7	5	7	2	3	6	3	0	4	14	3	4	7	4									
		0.95%	0.00%	0.00%	0.30%	2.99%	0.73%	0.00%	0.67%	1.04%	1.63%	0.00%	0.79%	1.10%	0.00%	0.63%	0.67%	2.86%	2.17%	0.74%	0.99%	1.21%	1.40%	0.55%	0.62%	1.49%	1.19%	0.00%	0.69%	1.53%	1.82%	0.98%	0.98%	1.07%									
18	Сурайкин Максим Александрович	80	0	0	2	0	0	2	0	2	7	2	4	5	3	1	1	0	2	0	7	4	1	2	2	4	3	1	5	8	0	6	6	0									
		0.75%	0.00%	0.00%	0.61%	0.00%	0.00%	0.79%	0.00%	0.52%	1.63%	0.86%	1.06%	1.83%	2.21%	0.16%	0.33%	0.00%	1.45%	0.00%	0.99%	0.97%	0.20%	0.55%	0.41%	0.99%	1.19%	0.55%	0.86%	0.88%	0.00%	1.47%	0.84%	0.00%									
19	Титов Борис Юрьевич	63	0	0	0	0	1	3	0	0	5	2	2	1	0	1	0	0	0	1	4	1	3	4	1	1	3	0	7	10	2	3	2	6									
		0.59%	0.00%	0.00%	0.00%	0.00%	0.73%	1.19%	0.00%	0.00%	1.17%	0.86%	0.53%	0.37%	0.00%	0.16%	0.00%	0.00%	0.00%	0.74%	0.57%	0.24%	0.60%	1.09%	0.21%	0.25%	1.19%	0.00%	1.21%	1.09%	1.21%	0.74%	0.28%	1.61%									
20	Явлинский Григорий Алексеевич	49	1	1	1	0	0	1	2	4	1	0	0	2	1	2	2	0	0	0	5	1	2	4	3	0	1	0	5	4	0	2	2	2									
		0.46%	1.11%	0.77%	0.30%	0.00%	0.00%	0.40%	1.34%	1.04%	0.23%	0.00%	0.00%	0.73%	0.74%	0.31%	0.67%	0.00%	0.00%	0.00%	0.71%	0.24%	0.40%	1.09%	0.62%	0.00%	0.40%	0.00%	0.86%	0.44%	0.00%	0.49%	0.28%	0.54%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
