Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Старополтавская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №3801	УИК №3802	УИК №3803	УИК №3804	УИК №3805	УИК №3806	УИК №3807	УИК №3808	УИК №3809	УИК №3810	УИК №3811	УИК №3812	УИК №3813	УИК №3814	УИК №3815	УИК №3816	УИК №3817	УИК №3818	УИК №3819	УИК №3820	УИК №3821	УИК №3822	УИК №3823	УИК №3824	УИК №3825					
1	"Число избирателей, внесенных в список избирателей"	16635	363	844	608	983	988	91	188	1252	226	418	406	481	583	529	492	869	267	476	444	787	1647	1649	683	908	453					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15500	340	790	560	915	940	85	170	1155	210	395	375	450	530	500	465	825	250	475	420	740	1540	1480	620	845	425					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8696	179	478	282	394	407	43	113	586	162	170	257	251	355	299	293	490	142	294	251	320	942	836	368	470	314					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1204	41	35	49	63	76	1	24	47	8	85	25	27	71	22	48	62	9	48	64	96	39	73	19	111	61					
6	Число погашенных избирательных бюллетеней	5600	120	277	229	458	457	41	33	522	40	140	93	172	104	179	124	273	99	133	105	324	559	571	233	264	50					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1204	41	35	49	63	76	1	24	47	8	85	25	27	71	22	48	62	9	48	64	96	39	73	19	111	61					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8696	179	478	282	394	407	43	113	586	162	170	257	251	355	299	293	490	142	294	251	320	942	836	368	470	314					
9	Число недействительных избирательных бюллетеней	133	3	6	1	4	8	0	1	10	1	0	7	5	5	6	8	15	1	7	4	4	11	14	3	7	2					
10	Число действительных избирательных бюллетеней	9767	217	507	330	453	475	44	136	623	169	255	275	273	421	315	333	537	150	335	311	412	970	895	384	574	373					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	183	5	4	6	13	23	1	2	7	2	5	3	5	6	6	10	11	2	9	5	0	19	17	7	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	159	5	4	6	13	23	0	0	4	2	5	2	4	3	3	9	11	2	9	5	0	19	16	5	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	57	2	0	2	3	1	1	2	1	0	2	1	0	3	1	3	1	0	3	0	1	6	16	6	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	24	0	0	0	0	0	1	2	3	0	0	1	1	3	3	1	0	0	0	0	0	0	1	2	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	2	0	3	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1720	37	130	66	86	95	7	9	77	8	33	40	32	59	83	61	84	16	47	42	61	206	187	59	144	51					
		17.37%	16.82%	25.34%	19.94%	18.82%	19.67%	15.91%	6.57%	12.16%	4.71%	12.94%	14.18%	11.51%	13.85%	25.86%	17.89%	15.22%	10.60%	13.74%	13.33%	14.66%	20.99%	20.57%	15.25%	24.78%	13.60%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	917	25	45	17	38	28	0	4	70	13	10	32	29	37	23	9	46	4	30	29	45	133	146	23	58	23					
		9.26%	11.36%	8.77%	5.14%	8.32%	5.80%	0.00%	2.92%	11.06%	7.65%	3.92%	11.35%	10.43%	8.69%	7.17%	2.64%	8.33%	2.65%	8.77%	9.21%	10.82%	13.56%	16.06%	5.94%	9.98%	6.13%					
