Выборы Президента Российской Федерации																																																
Дата голосования: 18.03.2018																																																
																																																
Наименование Избирательной комиссии:    Грайворонская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																														
																																																
		Сумма	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №1260									
1	"Число избирателей, включенных в список избирателей"	21634	1205	1246	1263	1341	163	619	1197	430	676	834	955	328	305	308	1386	535	292	510	705	558	200	368	229	216	446	156	210	420	997	256	298	480	114	462	119	500	1307									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21715	1240	1260	1240	1260	165	615	1200	405	680	830	980	320	300	310	1400	540	300	515	710	550	190	380	240	220	450	150	215	430	1010	255	295	500	115	475	120	530	1320									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	16357	898	868	883	1094	140	517	929	247	521	569	654	279	227	252	864	429	219	408	623	484	164	315	190	173	335	119	175	220	591	206	228	354	82	345	105	404	1246									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2250	41	67	125	124	20	67	128	79	109	74	91	14	50	40	163	52	59	56	53	42	26	46	37	37	68	23	27	68	100	38	50	61	21	72	11	59	52									
6	Число погашенных избирательных бюллетеней	3108	301	325	232	42	5	31	143	79	50	187	235	27	23	18	373	59	22	51	34	24	0	19	13	10	47	8	13	142	319	11	17	85	12	58	4	67	22									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2250	41	67	125	124	20	67	128	79	109	74	91	14	50	40	163	52	59	56	53	42	26	46	37	37	68	23	27	68	100	38	50	61	21	72	11	59	52									
8	Число бюллетеней в стационарных ящиках для голосования	16357	898	868	883	1094	140	517	929	247	521	569	654	279	227	252	864	429	219	408	623	484	164	315	190	173	335	119	175	220	591	206	228	354	82	345	105	404	1246									
9	Число недействительных избирательных бюллетеней	124	8	9	6	7	0	4	2	3	2	6	4	5	2	0	15	5	0	2	5	3	2	1	0	2	0	0	3	4	5	2	1	7	0	2	4	0	3									
10	Число действительных избирательных бюллетеней	18483	931	926	1002	1211	160	580	1055	323	628	637	741	288	275	292	1012	476	278	462	671	523	188	360	227	208	403	142	199	284	686	242	277	408	103	415	112	463	1295									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
13	Бабурин Сергей Николаевич	70	6	3	2	6	0	0	5	5	1	5	3	0	1	0	4	2	0	1	3	6	3	1	0	1	2	0	2	0	0	1	1	1	0	2	0	1	2									
		0.38%	0.64%	0.32%	0.20%	0.49%	0.00%	0.00%	0.47%	1.53%	0.16%	0.78%	0.40%	0.00%	0.36%	0.00%	0.39%	0.42%	0.00%	0.22%	0.44%	1.14%	1.58%	0.28%	0.00%	0.48%	0.50%	0.00%	0.99%	0.00%	0.00%	0.41%	0.36%	0.24%	0.00%	0.48%	0.00%	0.22%	0.15%									
14	Грудинин Павел Николаевич	1081	95	78	93	60	1	9	43	23	40	52	65	16	3	5	76	42	10	8	56	14	3	6	3	2	11	9	5	50	54	8	14	23	4	9	0	27	64									
		5.81%	10.12%	8.34%	9.23%	4.93%	0.63%	1.54%	4.07%	7.06%	6.35%	8.09%	8.72%	5.46%	1.08%	1.71%	7.40%	8.73%	3.60%	1.72%	8.28%	2.66%	1.58%	1.66%	1.32%	0.95%	2.73%	6.34%	2.48%	17.36%	7.81%	3.28%	5.04%	5.54%	3.88%	2.16%	0.00%	5.83%	4.93%									
15	Жириновский Владимир Вольфович	721	37	34	6	23	3	10	18	10	33	33	46	7	4	12	83	25	15	3	49	11	4	9	2	9	15	5	11	15	49	5	16	18	4	32	5	23	37									
		3.87%	3.94%	3.64%	0.60%	1.89%	1.88%	1.71%	1.70%	3.07%	5.24%	5.13%	6.17%	2.39%	1.44%	4.11%	8.08%	5.20%	5.40%	0.65%	7.25%	2.09%	2.11%	2.49%	0.88%	4.29%	3.72%	3.52%	5.45%	5.21%	7.09%	2.05%	5.76%	4.34%	3.88%	7.67%	4.31%	4.97%	2.85%									
16	Путин Владимир Владимирович	16314	783	793	878	1103	156	559	976	280	515	543	606	264	264	275	822	398	251	445	545	484	176	341	221	194	362	127	177	219	572	225	244	364	95	369	107	408	1173									
		87.68%	83.39%	84.81%	87.10%	90.56%	97.50%	95.72%	92.34%	85.89%	81.75%	84.45%	81.34%	90.10%	95.31%	94.18%	80.04%	82.74%	90.29%	95.91%	80.62%	92.02%	92.63%	94.46%	97.36%	92.38%	89.83%	89.44%	87.62%	76.04%	82.78%	92.21%	87.77%	87.71%	92.23%	88.49%	92.24%	88.12%	90.37%									
17	Собчак Ксения Анатольевна	126	2	3	8	7	0	0	4	4	31	1	9	1	1	0	12	3	2	2	8	3	1	1	0	0	5	0	3	0	3	0	0	0	0	2	0	2	8									
		0.68%	0.21%	0.32%	0.79%	0.57%	0.00%	0.00%	0.38%	1.23%	4.92%	0.16%	1.21%	0.34%	0.36%	0.00%	1.17%	0.62%	0.72%	0.43%	1.18%	0.57%	0.53%	0.28%	0.00%	0.00%	1.24%	0.00%	1.49%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.43%	0.62%									
18	Сурайкин Максим Александрович	79	2	6	5	5	0	2	3	1	6	2	9	0	0	0	7	0	0	1	3	2	0	1	0	1	7	1	0	0	4	0	2	1	0	1	0	2	5									
		0.42%	0.21%	0.64%	0.50%	0.41%	0.00%	0.34%	0.28%	0.31%	0.95%	0.31%	1.21%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.22%	0.44%	0.38%	0.00%	0.28%	0.00%	0.48%	1.74%	0.70%	0.00%	0.00%	0.58%	0.00%	0.72%	0.24%	0.00%	0.24%	0.00%	0.43%	0.39%									
19	Титов Борис Юрьевич	60	2	5	7	3	0	0	4	0	1	1	2	0	2	0	6	3	0	1	6	2	0	1	1	1	0	0	1	0	3	2	0	1	0	0	0	0	5									
		0.32%	0.21%	0.53%	0.69%	0.25%	0.00%	0.00%	0.38%	0.00%	0.16%	0.16%	0.27%	0.00%	0.72%	0.00%	0.58%	0.62%	0.00%	0.22%	0.89%	0.38%	0.00%	0.28%	0.44%	0.48%	0.00%	0.00%	0.50%	0.00%	0.43%	0.82%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.39%									
20	Явлинский Григорий Алексеевич	32	4	4	3	4	0	0	2	0	1	0	1	0	0	0	2	3	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1									
		0.17%	0.43%	0.43%	0.30%	0.33%	0.00%	0.00%	0.19%	0.00%	0.16%	0.00%	0.13%	0.00%	0.00%	0.00%	0.19%	0.62%	0.00%	0.22%	0.15%	0.19%	0.53%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.14%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
