Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Район Дорогомилово																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373	УИК №2374	УИК №2375	УИК №2376	УИК №2377	УИК №2378	УИК №2379	УИК №2380	УИК №2381					
1	"Число избирателей, внесенных в списки"	41993	1466	2272	1967	1611	1982	1999	2793	2331	2049	2119	2582	2604	2101	1929	1223	1833	2332	2435	2119	2246					
2	"Число бюллетеней, полученных участковыми комиссиями"	37950	1315	2025	1745	1425	1830	1810	2500	2100	1860	1900	2325	2460	1865	1750	1110	1660	2110	2210	1890	2060					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	24161	835	1369	1061	947	1036	1087	1400	1373	1197	1263	1492	1510	1211	1220	784	1143	1287	1455	1208	1283					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	731	24	45	44	19	34	18	59	20	28	41	29	38	26	51	41	41	39	58	28	48					
6	Число погашенных бюллетеней	13058	456	611	640	459	760	705	1041	707	635	596	804	912	628	479	285	476	784	697	654	729					
7	Число бюллетеней в переносных ящиках для голосования	731	24	45	44	19	34	18	59	20	28	41	29	38	26	51	41	41	39	58	28	48					
8	Число бюллетеней в стационарных ящиках для голосования	24116	833	1363	1056	947	1036	1087	1394	1371	1194	1263	1490	1506	1207	1217	784	1141	1286	1454	1208	1279					
9	Число недействительных бюллетеней	153	7	8	2	7	8	6	25	9	13	5	12	7	11	7	4	3	3	12	2	2					
10	Число действительных бюллетеней	24694	850	1400	1098	959	1062	1099	1428	1382	1209	1299	1507	1537	1222	1261	821	1179	1322	1500	1234	1325					
