Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Малгобекская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51					
1	"Число избирателей, внесенных в списки избирателей"	25422	1349	1225	1970	1013	833	731	1415	1394	922	893	302	722	1205	1399	1204	1092	1280	1054	1049	1898	1985	487					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25389	1347	1223	1967	1012	832	731	1412	1392	921	892	302	721	1202	1396	1202	1097	1277	1051	1047	1897	1982	486					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	25169	1339	1213	1950	1002	824	723	1401	1381	913	885	297	714	1192	1385	1192	1082	1267	1043	1038	1879	1967	482					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	85	2	4	8	5	5	4	7	3	3	2	2	3	4	2	3	3	3	3	3	4	10	2					
6	Число погашенных избирательных бюллетеней	135	6	6	9	5	3	4	4	8	5	5	3	4	6	9	7	12	7	5	6	14	5	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	85	2	4	8	5	5	4	7	3	3	2	2	3	4	2	3	3	3	3	3	4	10	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	25169	1339	1213	1950	1002	824	723	1401	1381	913	885	297	714	1192	1385	1192	1082	1267	1043	1038	1879	1967	482					
9	Число недействительных избирательных бюллетеней	8	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0					
10	Число действительных избирательных бюллетеней	25246	1340	1217	1957	1007	829	726	1407	1383	916	887	299	717	1196	1386	1195	1084	1270	1046	1041	1883	1976	484					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	300	15	15	15	15	10	10	15	15	10	10	10	10	15	15	15	15	15	15	10	20	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	24	7	0	7	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	296	14	15	15	15	10	10	15	15	10	10	10	10	14	15	15	15	15	15	10	19	19	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	11	0	0	1	0	0	1	0	0	2	1	0	0	2	1	0	0	1	1	0	1	0	0					
		0.04%	0.00%	0.00%	0.05%	0.00%	0.00%	0.14%	0.00%	0.00%	0.22%	0.11%	0.00%	0.00%	0.17%	0.07%	0.00%	0.00%	0.08%	0.10%	0.00%	0.05%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	2	1	1	0	1	0	1	0	0	2	0	0	1	0	2	0	1	0	0	2	1	1					
		0.06%	0.15%	0.08%	0.05%	0.00%	0.12%	0.00%	0.07%	0.00%	0.00%	0.23%	0.00%	0.00%	0.08%	0.00%	0.17%	0.00%	0.08%	0.00%	0.00%	0.11%	0.05%	0.21%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.14%	0.00%	0.07%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%					
