Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Новотроицкая городская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877					
1	"Число избирателей, включенных в списки избирателей"	84294	1061	963	1498	2035	1830	1629	1626	1612	1560	1653	1728	1675	1771	1415	1728	1706	1865	1630	1764	1697	1675	2168	1757	1538	1694	1528	1789	2355	1650	1889	1633	1786	2262	2168	1716	1662	1402	1195	703	2184	994	1733	1363	1098	845	1264	1046	1454	256	557	1948	1487	1369	1680					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	84162	1050	960	1510	2050	1750	1630	1630	1600	1580	1660	1760	1710	1780	1420	1710	1720	1850	1640	1760	1670	1660	2180	1760	1540	1700	1530	1780	2360	1660	1890	1640	1800	2270	2170	1740	1660	1400	1180	700	2060	1000	1710	1330	1100	850	1270	1040	1460	247	550	1955	1490	1360	1680					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	61003	780	564	893	1563	1229	1180	1321	1121	1236	1321	1173	873	1480	863	1152	1369	1219	1287	1304	1135	1322	1919	1188	1151	1305	1141	1105	1956	1322	1318	1302	1444	1705	1579	1031	1221	714	845	541	1521	618	1444	1066	760	585	910	685	960	176	389	1468	952	1031	1266					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1993	17	23	22	66	107	34	21	30	41	49	97	53	49	34	92	26	24	30	39	29	47	29	30	28	36	25	28	93	24	14	13	34	7	41	42	38	16	40	39	48	57	19	44	46	21	37	60	12	33	16	43	23	6	21					
6	Число погашенных избирательных бюллетеней	21166	253	373	595	421	414	416	288	449	303	290	490	784	251	523	466	325	607	323	417	506	291	232	542	361	359	364	647	311	314	558	325	322	558	550	667	401	670	295	120	491	325	247	220	294	244	323	295	488	38	145	444	515	323	393					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1993	17	23	22	66	107	34	21	30	41	49	97	53	49	34	92	26	24	30	39	29	47	29	30	28	36	25	28	93	24	14	13	34	7	41	42	38	16	40	39	48	57	19	44	46	21	37	60	12	33	16	43	23	6	21					
8	Число бюллетеней в стационарных ящиках для голосования	61003	780	564	893	1563	1229	1180	1321	1121	1236	1321	1173	873	1480	863	1152	1369	1219	1287	1304	1135	1322	1919	1188	1151	1305	1141	1105	1956	1322	1318	1302	1444	1705	1579	1031	1221	714	845	541	1521	618	1444	1066	760	585	910	685	960	176	389	1468	952	1031	1266					
9	Число недействительных избирательных бюллетеней	618	10	4	11	5	10	67	4	14	13	7	2	13	11	17	16	19	24	5	12	7	17	24	13	30	14	5	9	5	12	0	21	14	22	11	6	11	8	6	3	11	4	14	0	9	5	5	9	7	1	6	13	10	9	13					
10	Число действительных избирательных бюллетеней	62378	787	583	904	1624	1326	1147	1338	1137	1264	1363	1268	913	1518	880	1228	1376	1219	1312	1331	1157	1352	1924	1205	1149	1327	1161	1124	2044	1334	1332	1294	1464	1690	1609	1067	1248	722	879	577	1558	671	1449	1110	797	601	942	736	965	208	399	1498	965	1028	1274					
11	Число полученных открепительных  удостоверений	312	4	4	6	8	6	6	6	6	6	6	4	6	7	5	6	6	7	10	9	1	6	8	7	6	6	6	8	7	6	7	6	7	7	7	6	6	5	7	4	7	5	6	5	4	4	5	5	6	3	3	5	3	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	145	1	1	4	2	3	3	1	2	2	1	0	3	3	4	1	1	5	10	9	1	1	4	4	2	2	3	8	5	1	1	0	7	7	4	6	4	0	5	0	2	0	1	3	0	2	1	1	6	0	3	0	1	0	4					
