Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Кадуйская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
1	"Число избирателей, внесенных в списки избирателей"	14236	1275	717	567	1066	1079	1167	1073	1321	1158	1016	1097	201	211	200	186	181	175	423	389	255	101	378					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14150	1200	700	570	1040	1070	1130	1050	1310	1130	1020	1050	210	220	190	190	200	210	455	420	275	100	410					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9304	797	372	358	669	664	760	710	939	762	737	738	158	131	131	132	154	102	257	295	170	41	227					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1247	99	91	97	34	44	58	35	26	83	89	31	32	44	27	46	10	53	89	43	51	44	121					
6	Число погашенных избирательных бюллетеней	3599	304	237	115	337	362	312	305	345	285	194	281	20	45	32	12	36	55	109	82	54	15	62					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1247	99	91	97	34	44	58	35	26	83	89	31	32	44	27	46	10	53	89	43	51	44	121					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9304	797	372	358	669	664	760	710	939	762	737	738	158	131	131	132	154	102	257	295	170	41	227					
9	Число недействительных избирательных бюллетеней	87	8	1	3	3	3	9	6	13	6	9	7	0	1	0	2	1	3	4	3	0	0	5					
10	Число действительных избирательных бюллетеней	10464	888	462	452	700	705	809	739	952	839	817	762	190	174	158	176	163	152	342	335	221	85	343					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	605	50	10	35	15	17	25	18	25	17	45	50	22	33	10	30	35	30	38	38	20	10	32					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	575	48	10	35	6	15	25	16	20	16	45	50	22	33	10	30	31	25	38	38	20	10	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	251	38	7	10	11	11	11	10	11	17	9	12	10	13	5	9	10	6	11	16	7	11	6					
14	Число погашенных неиспользованных открепительных удостоверений	30	2	0	0	9	2	0	2	5	1	0	0	0	0	0	0	4	5	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	5	0	0	0	1	4	1	3	3	0	0	0	1	1	0	0	16	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	601	54	19	30	45	33	50	40	62	35	26	13	6	6	3	2	6	8	10	75	42	6	30					
		5.70%	6.03%	4.10%	6.59%	6.40%	4.66%	6.11%	5.37%	6.42%	4.14%	3.15%	1.69%	3.16%	3.43%	1.90%	1.12%	3.66%	5.16%	2.89%	22.19%	19.00%	7.06%	8.62%					
19	2.Всероссийская политическая партия «Гражданская Сила»	82	8	3	5	3	8	11	3	12	10	10	3	0	1	4	0	0	1	0	0	0	0	0					
		0.78%	0.89%	0.65%	1.10%	0.43%	1.13%	1.34%	0.40%	1.24%	1.18%	1.21%	0.39%	0.00%	0.57%	2.53%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.13%	0.10%	0.12%	0.12%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1550	140	69	45	113	122	159	129	199	158	57	54	14	20	24	21	18	17	71	32	35	7	46					
		14.69%	15.63%	14.90%	9.89%	16.07%	17.23%	19.44%	17.32%	20.62%	18.70%	6.90%	7.02%	7.37%	11.43%	15.19%	11.80%	10.98%	10.97%	20.52%	9.47%	15.84%	8.24%	13.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	57	2	3	6	8	7	4	5	4	3	3	2	0	1	1	0	0	2	3	0	0	0	3					
		0.54%	0.22%	0.65%	1.32%	1.14%	0.99%	0.49%	0.67%	0.41%	0.36%	0.36%	0.26%	0.00%	0.57%	0.63%	0.00%	0.00%	1.29%	0.87%	0.00%	0.00%	0.00%	0.86%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	2	1	5	2	4	1	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0					
		0.21%	0.00%	0.43%	0.22%	0.71%	0.28%	0.49%	0.13%	0.10%	0.12%	0.12%	0.26%	0.00%	0.00%	0.00%	0.00%	0.61%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1039	98	59	67	80	71	88	74	86	85	65	81	16	13	19	17	13	13	21	31	11	6	25					
		9.85%	10.94%	12.74%	14.73%	11.38%	10.03%	10.76%	9.93%	8.91%	10.06%	7.87%	10.53%	8.42%	7.43%	12.03%	9.55%	7.93%	8.39%	6.07%	9.17%	4.98%	7.06%	7.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	869	80	36	32	70	69	59	71	100	88	68	64	6	12	8	10	8	9	25	19	13	5	17					
		8.24%	8.93%	7.78%	7.03%	9.96%	9.75%	7.21%	9.53%	10.36%	10.41%	8.23%	8.32%	3.16%	6.86%	5.06%	5.62%	4.88%	5.81%	7.23%	5.62%	5.88%	5.88%	4.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	5	4	4	2	9	4	0	6	7	5	2	0	0	0	2	1	0	4	0	2	0	0					
		0.54%	0.56%	0.86%	0.88%	0.28%	1.27%	0.49%	0.00%	0.62%	0.83%	0.61%	0.26%	0.00%	0.00%	0.00%	1.12%	0.61%	0.00%	1.16%	0.00%	0.90%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6106	496	264	260	365	380	421	407	472	446	575	535	147	120	98	124	113	101	207	176	116	61	222					
		57.87%	55.36%	57.02%	57.14%	51.92%	53.67%	51.47%	54.63%	48.91%	52.78%	69.61%	69.57%	77.37%	68.57%	62.03%	69.66%	68.90%	65.16%	59.83%	52.07%	52.49%	71.76%	63.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	75	5	3	2	9	3	9	8	9	5	6	5	1	1	1	0	3	0	1	2	2	0	0					
		0.71%	0.56%	0.65%	0.44%	1.28%	0.42%	1.10%	1.07%	0.93%	0.59%	0.73%	0.65%	0.53%	0.57%	0.63%	0.00%	1.83%	0.00%	0.29%	0.59%	0.90%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
