Выборы Президента Российской Федерации																																																								
Дата голосования: 18.03.2018																																																								
																																																								
Наименование Избирательной комиссии:    Долгопрудненская городская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																						
																																																								
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №651	УИК №4201	УИК №4202									
1	"Число избирателей, включенных в список избирателей"	74474	633	839	991	1086	1480	1869	1687	1161	2024	1097	1908	1562	2141	2096	1484	1401	2089	2336	812	2420	2360	2052	1387	3125	3007	1375	2279	2026	2074	1990	1745	1032	2425	2125	599	2035	2585	1503	802	851	853	1959	2716	210	243									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	62529	600	827	800	900	1200	1500	1500	1000	1600	1000	1500	1400	1700	1800	1200	1200	1700	2000	700	2000	2000	1800	1300	2500	2300	1100	2000	1700	1800	1700	1500	900	2000	2000	450	1900	2000	1200	700	700	800	1500	2100	210	242									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46159	408	716	755	599	857	1135	852	676	1142	895	1294	871	1193	1257	874	910	1278	1309	474	1472	1459	1223	938	2019	1949	984	1334	1175	1395	1121	984	561	1525	1251	335	1400	1843	818	439	430	519	1084	2042	131	233									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1247	7	0	7	12	23	7	68	12	26	1	52	57	89	46	21	70	17	21	7	92	26	10	4	16	7	41	7	11	51	45	19	17	45	15	6	23	25	70	25	24	22	15	4	77	7									
6	Число погашенных избирательных бюллетеней	15123	185	111	38	289	320	358	580	312	432	104	154	472	418	497	305	220	405	670	219	436	515	567	358	465	344	75	659	514	354	534	497	322	430	734	109	477	132	312	236	246	259	401	54	2	2									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1247	7	0	7	12	23	7	68	12	26	1	52	57	89	46	21	70	17	21	7	92	26	10	4	16	7	41	7	11	51	45	19	17	45	15	6	23	25	70	25	24	22	15	4	77	7									
8	Число бюллетеней в стационарных ящиках для голосования	46137	408	716	755	599	856	1135	851	676	1140	895	1294	871	1191	1257	874	910	1278	1309	474	1472	1458	1223	934	2019	1948	984	1334	1174	1395	1120	984	561	1525	1251	335	1400	1842	818	439	430	519	1083	2036	131	233									
9	Число недействительных избирательных бюллетеней	523	10	26	15	7	8	9	10	15	19	8	3	13	13	19	0	9	15	23	3	10	15	19	12	18	20	10	18	16	12	11	10	6	13	20	4	4	20	2	5	6	3	19	23	2	0									
10	Число действительных избирательных бюллетеней	46861	405	690	747	604	871	1133	909	673	1147	888	1343	915	1267	1284	895	971	1280	1307	478	1554	1469	1214	926	2017	1935	1015	1323	1169	1434	1154	993	572	1557	1246	337	1419	1847	886	459	448	538	1079	2017	206	240									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
13	Бабурин Сергей Николаевич	396	5	3	7	9	9	14	9	9	9	3	14	7	8	19	7	13	12	18	6	7	11	10	8	6	10	8	15	10	7	10	13	7	14	9	2	8	22	10	2	1	6	10	7	2	0									
		0.84%	1.20%	0.42%	0.92%	1.47%	1.02%	1.23%	0.98%	1.31%	0.77%	0.33%	1.04%	0.75%	0.63%	1.46%	0.78%	1.33%	0.93%	1.35%	1.25%	0.45%	0.74%	0.81%	0.85%	0.29%	0.51%	0.78%	1.12%	0.84%	0.48%	0.86%	1.30%	1.21%	0.89%	0.71%	0.59%	0.56%	1.18%	1.13%	0.43%	0.22%	1.11%	0.91%	0.34%	0.96%	0.00%									
14	Грудинин Павел Николаевич	5387	51	184	82	76	123	163	77	63	137	126	112	109	138	169	83	67	158	118	69	136	145	132	113	243	292	129	156	146	115	129	130	81	155	151	49	56	211	109	29	44	36	159	294	13	29									
		11.37%	12.29%	25.70%	10.76%	12.44%	13.99%	14.27%	8.38%	9.16%	11.75%	14.06%	8.32%	11.75%	10.78%	12.97%	9.27%	6.84%	12.20%	8.87%	14.35%	8.70%	9.77%	10.71%	12.05%	11.94%	14.94%	12.59%	11.63%	12.32%	7.95%	11.07%	12.96%	14.01%	9.87%	11.93%	14.37%	3.94%	11.30%	12.27%	6.25%	9.69%	6.65%	14.48%	14.41%	6.25%	12.08%									
