Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Долгопрудненская городская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357									
1	Число избирателей, включенных в список избирателей	72082	373	2576	996	1318	1813	1438	1821	1010	2259	575	2094	1739	2401	2268	1594	1470	2190	2584	786	2666	2576	1797	1909	2926	1014	2217	1971	2268	2161	2990	2787	2330	543	2247	2812	1195	938	879	949	1602									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	62422	337	2200	800	1000	1400	1200	1600	900	1900	535	1900	1500	2200	2000	1300	1200	1900	2400	600	2400	2400	1600	1600	2400	850	2000	1800	2000	1900	2800	2500	2000	400	2000	2500	900	800	800	800	1100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	44718	302	1646	741	807	1142	1071	1117	577	1454	327	1286	1107	1408	1629	946	980	1429	1522	484	1587	1726	1043	1159	2137	636	1238	1392	1161	1319	1669	1633	1345	301	1402	1875	702	580	399	534	905									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1499	5	0	22	11	24	12	61	12	66	171	40	76	29	38	39	70	34	25	1	79	138	9	29	9	8	9	3	16	15	36	91	11	18	22	13	125	38	25	42	27									
6	Число погашенных избирательных бюллетеней	16205	30	554	37	182	234	117	422	311	380	37	574	317	763	333	315	150	437	853	115	734	536	548	412	254	206	753	405	823	566	1095	776	644	81	576	612	73	182	376	224	168									
