Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Поворинская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022									
1	"Число избирателей, включенных в список избирателей"	24250	300	1897	2323	2382	2107	1781	1743	912	1821	501	953	1393	1551	1098	272	506	72	1105	280	502	360	391									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25122	317	1970	2400	2430	2180	1800	1800	950	1950	530	1000	1420	1600	1130	280	530	73	1150	300	522	380	410									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13357	202	1020	1602	1372	929	900	725	413	799	230	604	847	1193	702	155	250	40	511	168	304	294	97									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3315	65	242	131	217	199	83	97	143	212	107	263	361	237	314	60	135	15	234	21	69	36	74									
6	Число погашенных избирательных бюллетеней	8450	50	708	667	841	1052	817	978	394	939	193	133	212	170	114	65	145	18	405	111	149	50	239									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3315	65	242	131	217	199	83	97	143	212	107	263	361	237	314	60	135	15	234	21	69	36	74									
8	Число бюллетеней в стационарных ящиках для голосования	13357	202	1020	1602	1372	929	900	725	413	799	230	604	847	1193	702	155	250	40	511	168	304	294	97									
9	Число недействительных избирательных бюллетеней	134	1	56	0	0	14	3	6	5	13	3	6	6	3	2	0	3	0	7	0	2	4	0									
10	Число действительных избирательных бюллетеней	16538	266	1206	1733	1589	1114	980	816	551	998	334	861	1202	1427	1014	215	382	55	738	189	371	326	171									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	58	2	4	6	11	2	7	5	0	1	1	1	3	7	1	0	2	1	2	0	0	2	0									
		0.35%	0.75%	0.32%	0.35%	0.69%	0.18%	0.71%	0.61%	0.00%	0.10%	0.30%	0.12%	0.25%	0.49%	0.10%	0.00%	0.52%	1.82%	0.27%	0.00%	0.00%	0.61%	0.00%									
14	Грудинин Павел Николаевич	2228	22	168	254	234	206	170	139	75	150	55	77	96	144	142	27	26	6	116	26	38	27	30									
		13.36%	8.24%	13.31%	14.66%	14.73%	18.26%	17.29%	16.91%	13.49%	14.84%	16.32%	8.88%	7.95%	10.07%	13.98%	12.56%	6.75%	10.91%	15.57%	13.76%	10.19%	8.18%	17.54%									
15	Жириновский Владимир Вольфович	788	9	61	98	68	70	71	54	24	69	22	49	29	39	6	9	21	1	52	11	17	8	0									
		4.73%	3.37%	4.83%	5.65%	4.28%	6.21%	7.22%	6.57%	4.32%	6.82%	6.53%	5.65%	2.40%	2.73%	0.59%	4.19%	5.45%	1.82%	6.98%	5.82%	4.56%	2.42%	0.00%									
16	Путин Владимир Владимирович	13173	230	950	1346	1237	812	708	589	442	759	250	724	1057	1215	863	175	331	44	557	152	309	282	141									
		79.01%	86.14%	75.28%	77.67%	77.85%	71.99%	72.02%	71.65%	79.50%	75.07%	74.18%	83.51%	87.50%	84.97%	84.94%	81.40%	85.97%	80.00%	74.77%	80.42%	82.84%	85.45%	82.46%									
17	Собчак Ксения Анатольевна	97	2	3	9	17	9	8	8	3	5	2	4	9	8	1	1	1	0	2	0	2	3	0									
		0.58%	0.75%	0.24%	0.52%	1.07%	0.80%	0.81%	0.97%	0.54%	0.49%	0.59%	0.46%	0.75%	0.56%	0.10%	0.47%	0.26%	0.00%	0.27%	0.00%	0.54%	0.91%	0.00%									
18	Сурайкин Максим Александрович	96	1	8	6	11	6	12	12	3	5	3	5	3	5	0	2	0	2	5	0	4	3	0									
		0.58%	0.37%	0.63%	0.35%	0.69%	0.53%	1.22%	1.46%	0.54%	0.49%	0.89%	0.58%	0.25%	0.35%	0.00%	0.93%	0.00%	3.64%	0.67%	0.00%	1.07%	0.91%	0.00%									
19	Титов Борис Юрьевич	61	0	6	6	9	7	3	6	0	5	1	0	2	6	1	1	1	1	4	0	1	1	0									
		0.37%	0.00%	0.48%	0.35%	0.57%	0.62%	0.31%	0.73%	0.00%	0.49%	0.30%	0.00%	0.17%	0.42%	0.10%	0.47%	0.26%	1.82%	0.54%	0.00%	0.27%	0.30%	0.00%									
20	Явлинский Григорий Алексеевич	37	0	6	8	2	2	1	3	4	4	0	1	3	3	0	0	0	0	0	0	0	0	0									
		0.22%	0.00%	0.48%	0.46%	0.13%	0.18%	0.10%	0.36%	0.72%	0.40%	0.00%	0.12%	0.25%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
