Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Мариинская городская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245									
1	Число избирателей, включенных в список избирателей	40376	1408	1525	1346	1318	1406	1451	1625	1547	1116	1440	1533	1373	1325	1520	1463	1485	1410	923	546	1510	1207	493	101	68	812	270	214	214	270	255	130	985	146	145	707	217	262	851	129	259	77	234	79	204	131	551	195	339	57	128	454	144	1114	1085	201	246	34	98									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	40183	1350	1500	1300	1300	1350	1420	1550	1500	1100	1400	1500	1360	1330	1500	1260	1470	1400	920	560	1400	1200	520	110	65	870	280	220	230	300	295	155	1030	140	145	770	215	270	940	140	285	85	230	83	210	131	558	220	340	54	135	500	145	1140	1115	208	248	34	97									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26152	825	840	870	964	947	1005	885	981	789	868	990	801	796	966	842	1000	880	613	397	852	708	395	85	64	439	192	156	147	243	192	49	783	107	109	556	166	214	563	107	191	72	179	61	127	74	359	160	285	48	100	334	82	693	606	110	170	32	83									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5900	186	263	171	154	298	171	135	211	171	121	146	111	275	319	289	130	118	89	52	211	140	50	12	0	294	33	21	28	27	40	78	72	26	14	73	49	48	237	12	44	5	19	11	38	38	100	20	31	3	18	38	44	216	276	74	35	2	13									
6	Число погашенных избирательных бюллетеней	8131	339	397	259	182	105	244	530	308	140	411	364	448	259	215	129	340	402	218	111	337	352	75	13	1	137	55	43	55	30	63	28	175	7	22	141	0	8	140	21	50	8	32	11	45	19	99	40	24	3	17	128	19	231	233	24	43	0	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5900	186	263	171	154	298	171	135	211	171	121	146	111	275	319	289	130	118	89	52	211	140	50	12	0	294	33	21	28	27	40	78	72	26	14	73	49	48	237	12	44	5	19	11	38	38	100	20	31	3	18	38	44	216	276	74	35	2	13									
8	Число бюллетеней в стационарных ящиках для голосования	26149	825	840	870	964	947	1005	885	981	789	868	990	801	796	966	841	1000	880	613	397	852	708	395	85	64	439	192	156	147	243	192	49	783	107	109	556	166	214	563	107	191	72	179	61	127	74	359	160	285	48	100	334	82	693	604	110	170	32	83									
9	Число недействительных избирательных бюллетеней	304	3	0	2	20	12	6	14	0	63	4	9	3	17	10	9	13	0	10	3	11	0	0	0	0	5	1	4	2	1	5	0	4	0	5	3	9	21	2	0	4	0	0	0	2	1	0	0	16	0	0	0	0	3	6	1	0	0	0									
10	Число действительных избирательных бюллетеней	31745	1008	1103	1039	1098	1233	1170	1006	1192	897	985	1127	909	1054	1275	1121	1117	998	692	446	1052	848	445	97	64	728	224	173	173	269	227	127	851	133	118	626	206	241	798	119	231	77	198	72	163	111	459	180	300	51	118	372	126	906	874	183	205	34	96									
11	Число полученных открепительных  удостоверений	1077	8	9	9	15	9	13	12	25	19	21	11	16	20	17	17	7	16	15	12	18	13	30	7	0	59	13	11	25	32	35	25	79	8	12	55	4	11	100	15	33	18	1	7	3	1	40	40	3	1	4	40	5	18	30	4	2	1	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1068	7	9	9	15	9	13	12	25	19	21	8	16	20	17	17	7	16	13	11	18	13	30	7	0	59	13	11	25	32	35	25	79	8	12	55	4	11	100	15	33	18	0	7	3	0	40	40	3	1	4	40	5	18	30	4	2	1	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	548	14	9	15	7	14	9	18	25	21	22	15	2	13	14	7	16	14	18	13	9	16	8	2	4	13	5	6	8	10	5	5	24	14	11	11	5	3	20	7	11	8	2	3	2	1	12	15	4	3	2	4	0	7	12	4	2	0	4									
14	Число неиспользованных открепительных удостоверений	9	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									
