Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Дубровская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
1	"Число избирателей, внесенных в список избирателей"	15606	2198	1349	2076	915	633	564	462	291	720	84	438	514	513	268	1121	1996	539	312	270	192	151					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15900	2220	1348	2110	900	639	580	486	300	740	87	440	520	520	270	1120	2140	540	310	280	196	154					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8234	955	712	924	473	291	212	275	152	394	56	179	302	292	166	635	1344	354	136	197	97	88					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1012	54	58	75	19	132	111	117	24	35	15	99	26	59	39	13	9	12	43	21	39	12					
6	Число погашенных избирательных бюллетеней	6654	1211	578	1111	408	216	257	94	124	311	16	162	192	169	65	472	787	174	131	62	60	54					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1012	54	58	75	19	132	111	117	24	35	15	99	26	59	39	13	9	12	43	21	39	12					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8234	955	712	924	473	291	212	275	152	394	56	179	302	292	166	635	1344	354	136	197	97	88					
9	Число недействительных избирательных бюллетеней	116	17	6	11	3	1	2	2	1	0	0	0	0	3	38	13	10	5	1	0	3	0					
10	Число действительных избирательных бюллетеней	9130	992	764	988	489	422	321	390	175	429	71	278	328	348	167	635	1343	361	178	218	133	100					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	216	26	15	27	4	3	3	3	1	15	3	5	2	2	3	13	85	1	0	4	0	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	216	26	15	27	4	3	3	3	1	15	3	5	2	2	3	13	85	1	0	4	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	59	8	2	6	1	1	2	6	1	4	2	2	4	1	1	3	6	2	1	3	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	34	12	7	4	6	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1059	126	88	142	48	28	48	35	30	44	6	13	50	39	5	96	149	53	16	24	8	11					
		11.45%	12.49%	11.43%	14.21%	9.76%	6.62%	14.86%	8.93%	17.05%	10.26%	8.45%	4.68%	15.24%	11.11%	2.44%	14.81%	11.01%	14.48%	8.94%	11.01%	5.88%	11.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	934	107	73	119	51	26	23	14	17	3	11	38	7	26	5	71	235	54	17	26	10	1					
		10.10%	10.60%	9.48%	11.91%	10.37%	6.15%	7.12%	3.57%	9.66%	0.70%	15.49%	13.67%	2.13%	7.41%	2.44%	10.96%	17.37%	14.75%	9.50%	11.93%	7.35%	1.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	2	10	8	0	3	0	2	0	0	0	0	5	4	0	13	14	3	1	0	1	0					
		0.71%	0.20%	1.30%	0.80%	0.00%	0.71%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	1.52%	1.14%	0.00%	2.01%	1.03%	0.82%	0.56%	0.00%	0.74%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1823	259	157	233	118	65	68	30	34	85	7	18	62	83	29	112	280	85	18	40	31	9					
		19.72%	25.67%	20.39%	23.32%	23.98%	15.37%	21.05%	7.65%	19.32%	19.81%	9.86%	6.47%	18.90%	23.65%	14.15%	17.28%	20.69%	23.22%	10.06%	18.35%	22.79%	9.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	100	4	16	19	6	5	8	4	1	0	2	1	3	2	0	12	12	1	0	1	2	1					
		1.08%	0.40%	2.08%	1.90%	1.22%	1.18%	2.48%	1.02%	0.57%	0.00%	2.82%	0.36%	0.91%	0.57%	0.00%	1.85%	0.89%	0.27%	0.00%	0.46%	1.47%	1.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5111	492	418	461	264	295	172	305	92	297	45	206	198	193	128	328	643	162	126	127	81	78					
		55.28%	48.76%	54.29%	46.15%	53.66%	69.74%	53.25%	77.81%	52.27%	69.23%	63.38%	74.10%	60.37%	54.99%	62.44%	50.62%	47.52%	44.26%	70.39%	58.26%	59.56%	78.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	2	2	6	2	0	2	0	1	0	0	2	3	1	0	3	10	3	0	0	0	0					
		0.40%	0.20%	0.26%	0.60%	0.41%	0.00%	0.62%	0.00%	0.57%	0.00%	0.00%	0.72%	0.91%	0.28%	0.00%	0.46%	0.74%	0.82%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
